,y_hat
11798,False
15739,False
17134,False
19456,False
14735,False
19579,False
12852,False
11903,False
11685,False
10423,False
18566,False
11276,False
10386,False
19918,False
13255,False
14809,False
16513,False
16584,False
16738,False
12457,False
14291,False
14101,False
17534,False
14064,False
13184,False
14056,False
18574,False
11826,False
17176,False
19781,False
10508,False
17540,False
19540,False
12807,False
19263,False
10445,False
10316,False
14268,False
16612,False
18437,False
13241,False
11508,False
19568,False
18649,False
12478,False
19666,False
11363,False
19564,False
14658,False
16072,False
14012,False
10849,False
12322,False
13315,False
19238,False
15047,False
15082,False
12946,False
12300,False
17683,False
17904,False
15574,False
15643,False
14448,False
11081,False
12913,False
12092,False
10815,False
18099,False
15676,False
19267,False
16477,False
16380,False
19770,False
15706,False
14537,False
15399,False
12707,False
14347,False
16139,False
11681,False
11293,False
10707,False
17339,False
10922,False
15325,False
14598,False
10646,False
15437,False
11821,False
15779,False
14681,False
19145,False
19280,False
15287,False
15015,False
11608,False
17055,False
18167,False
17357,False
11379,False
17151,False
10549,False
17380,False
12812,False
12134,False
19584,False
19548,False
16874,False
12213,False
16487,False
17850,False
14823,False
19867,False
16426,False
18194,False
10760,False
13083,False
12193,False
12039,False
13940,False
11288,False
17437,False
16450,False
14969,False
14140,False
14651,False
19344,False
18664,False
12314,False
10526,False
14209,False
13726,False
11933,False
16635,False
15153,False
13440,False
10832,False
19574,False
11034,False
15442,False
14431,False
12459,False
16168,False
12377,False
10833,False
11113,False
13838,False
11702,False
12730,False
14851,False
17141,False
17532,False
11147,False
17596,False
19603,False
16016,False
17052,False
14471,False
14759,False
11877,False
16158,False
13407,False
12588,False
13558,False
17136,False
11005,False
12328,False
17614,False
18126,False
13069,False
12392,False
19725,False
16677,False
17587,False
18385,False
18200,False
18810,False
12064,False
17025,False
10417,False
14585,False
10993,False
19828,False
15039,False
10139,False
18804,False
19455,False
11645,False
15952,False
18244,False
13652,False
10522,False
19659,False
11090,False
17446,False
15711,False
17905,False
15288,False
12006,False
