,y
2121,1.0
2502,1.0
3142,1.0
3292,1.0
2592,1.0
2604,1.0
3447,1.0
2470,0.0
2711,1.0
3821,1.0
2924,1.0
3584,0.0
3534,1.0
3043,1.0
2889,1.0
3487,1.0
2631,1.0
2686,0.0
2393,1.0
3305,1.0
2965,1.0
3257,1.0
2430,1.0
2273,1.0
2490,0.0
3582,1.0
2565,0.0
3952,1.0
3841,1.0
3310,0.0
3850,0.0
3644,1.0
3763,1.0
3462,1.0
3320,1.0
2678,1.0
3141,1.0
3378,0.0
3089,0.0
2616,1.0
3208,1.0
3456,1.0
2421,1.0
2699,0.0
2012,0.0
3933,1.0
3682,1.0
2822,1.0
2085,1.0
2902,1.0
2854,1.0
3145,1.0
2108,1.0
3186,1.0
2133,1.0
2928,1.0
2226,1.0
2742,1.0
2235,1.0
3961,1.0
3652,1.0
2618,0.0
2828,1.0
3282,1.0
3215,1.0
2412,1.0
2652,1.0
3694,1.0
3059,1.0
3072,1.0
2027,1.0
3482,1.0
2910,1.0
3741,1.0
2137,1.0
3458,1.0
3251,1.0
3486,1.0
3222,1.0
3057,1.0
2789,1.0
3252,1.0
3056,1.0
3453,1.0
2801,1.0
3296,1.0
2637,1.0
2401,1.0
2625,1.0
3839,1.0
3009,1.0
3248,1.0
3479,1.0
2325,0.0
2849,1.0
3413,1.0
3625,1.0
2599,1.0
2990,0.0
3052,1.0
2557,0.0
3116,1.0
3506,1.0
3324,1.0
2754,1.0
3886,1.0
2092,1.0
2147,1.0
2642,1.0
2823,1.0
2044,1.0
2567,0.0
2341,1.0
3148,1.0
3865,1.0
3667,1.0
3988,1.0
2128,1.0
2949,1.0
3016,0.0
2976,1.0
3017,1.0
3964,1.0
3909,0.0
2548,1.0
2242,1.0
2998,0.0
3837,1.0
2311,0.0
2970,1.0
2343,1.0
3147,1.0
2143,1.0
2614,1.0
2254,1.0
2589,1.0
2038,1.0
3643,1.0
2426,1.0
2670,1.0
2569,1.0
3622,1.0
3817,1.0
3259,1.0
2321,1.0
3004,1.0
2744,1.0
3692,1.0
3843,1.0
2979,1.0
3889,1.0
2993,1.0
3483,1.0
2408,1.0
3847,0.0
2418,1.0
2163,1.0
2762,1.0
2166,1.0
2432,1.0
2923,1.0
2845,1.0
2429,0.0
2897,1.0
2988,1.0
2613,1.0
3475,1.0
2768,0.0
3180,1.0
3204,1.0
3161,1.0
3987,1.0
2057,1.0
2894,1.0
3641,1.0
2873,1.0
3409,1.0
3549,1.0
2259,1.0
2726,1.0
2043,1.0
3295,1.0
3754,0.0
3922,1.0
2456,1.0
2777,1.0
3910,1.0
2517,1.0
3354,0.0
3896,1.0
3392,1.0
3350,1.0
3327,1.0
2615,1.0
3684,1.0
2206,1.0
2628,1.0
3815,0.0
3105,1.0
3775,1.0
