,x1,x2,x3,x4
3207,-0.0,0.0,0.0,0.5
2667,0.0,1.1,0.0,4.0
2541,0.0,0.3,-0.0,4.4
3233,0.0,0.6,-0.0,1.4
2945,0.0,0.7,0.1,7.8
2931,0.7,1.6,0.6,-0.0
3385,-0.0,0.2,-0.0,2.5
2244,0.7,2.6,1.3,-0.0
3132,0.0,1.8,0.0,-0.0
3557,0.0,0.1,-0.1,1.9
3294,0.2,0.4,0.0,-0.0
2582,0.0,0.3,-0.0,1.3
2787,0.9,0.0,-0.0,0.0
2134,0.0,0.1,0.2,3.7
3255,-0.0,-0.1,-0.0,1.1
3257,-0.0,0.1,-0.0,2.5
3981,-0.0,6.5,2.0,-0.0
3507,0.1,4.6,-0.0,-0.0
2563,0.1,0.1,0.0,0.0
2251,-0.0,0.6,0.0,3.8
2828,0.1,0.4,-0.0,10.0
3138,1.0,-0.0,0.0,-0.0
2326,-0.0,0.0,0.0,4.1
3022,0.1,0.4,0.2,3.9
3340,1.0,2.4,0.0,0.0
2845,-0.1,0.1,0.0,1.7
3203,0.0,1.2,0.2,3.3
2712,0.0,-0.1,0.1,12.9
2633,1.4,-0.0,-0.0,-0.0
3982,-0.0,0.1,-0.0,4.3
3625,1.3,-0.0,-0.0,5.1
2397,-0.0,0.8,0.0,6.4
2091,0.1,0.7,0.0,2.8
3363,-0.0,0.1,-0.0,1.9
3458,0.0,1.3,-0.0,3.3
3322,0.0,0.5,0.0,6.6
2186,0.0,0.4,-0.0,-0.0
2650,0.0,0.1,0.0,2.2
3018,0.6,1.9,0.0,-0.0
2359,0.0,0.0,-0.0,7.3
3906,-0.0,0.9,0.0,3.8
3401,0.1,0.4,0.1,-0.0
3032,0.0,0.1,-0.0,8.5
3655,0.2,1.9,0.5,11.6
2277,-0.0,0.0,2.2,0.0
3005,0.0,0.1,-0.1,2.2
2461,0.1,-0.0,-0.0,5.9
3752,0.1,0.0,0.0,0.0
3215,-0.0,1.1,0.0,3.5
3606,1.6,0.0,-0.0,-0.0
3685,0.0,2.7,0.1,-0.0
2272,-0.0,0.4,0.0,2.7
2022,0.1,-0.0,0.0,1.1
3850,0.3,1.6,1.3,0.0
3887,0.3,1.8,0.0,0.0
3163,0.0,0.1,-0.1,3.3
3057,-0.0,0.0,-0.0,0.7
2583,0.1,-0.0,0.0,4.4
3100,0.0,0.1,0.0,2.3
