,y_hat
19319,False
17953,False
18947,False
16246,False
14766,False
17648,False
12956,False
14049,False
16574,False
15749,False
11753,False
11649,False
18240,False
14147,False
10690,False
17449,False
16452,False
11462,False
16373,False
17168,False
12030,False
16244,False
10090,False
17074,False
11595,False
12950,False
15835,False
16808,False
15346,False
11236,False
10716,False
17783,False
11148,False
16330,False
15777,False
16847,False
13673,False
19468,False
18707,False
16972,False
14646,False
17979,False
15719,False
19294,False
16249,False
18794,False
17737,False
16337,False
19826,False
15620,False
17051,False
17613,False
13786,False
12599,False
16778,False
16093,False
16380,False
16211,False
15751,False
16036,False
14037,False
16746,False
14345,False
10452,False
12452,False
11444,False
12167,False
11758,False
19605,False
16428,False
19689,False
17533,False
10975,False
15276,False
15370,False
12713,False
14204,False
16412,False
19924,False
13262,False
15194,False
19185,False
12095,False
19067,False
15816,False
11078,False
11414,False
19942,False
15383,False
14820,False
15960,False
15964,False
12914,False
15033,False
18108,False
15433,False
15953,False
13209,False
16251,False
13975,False
18009,False
14621,False
16699,False
12482,False
16766,False
13011,False
17048,False
10434,False
15260,False
17497,False
11256,False
17876,False
14816,False
11499,False
12619,False
19957,False
16206,False
19996,False
12886,False
19037,False
16471,False
16403,False
16321,False
19410,False
13261,False
13814,False
18191,False
18704,False
12737,False
15987,False
10749,False
12670,False
19245,False
11221,False
15706,False
13944,False
19476,False
18002,False
13850,False
10822,False
12257,False
16027,False
14780,False
13142,False
19554,False
16048,False
10707,False
11195,False
11692,False
14278,False
14473,False
16730,False
16001,False
16501,False
12071,False
11379,False
17511,False
12530,False
18186,False
19741,False
19462,False
13179,False
18620,False
15851,False
14664,False
10377,False
10475,False
15256,False
11629,False
15908,False
16185,False
19214,False
15665,False
16464,False
17016,False
13395,False
19007,False
14258,False
15838,False
14132,False
16646,False
12785,False
12885,False
15429,False
14203,False
14395,False
14391,False
15167,False
10152,False
15840,False
15025,False
12863,False
14699,False
10043,False
13706,False
19817,False
11445,False
15241,False
13003,False
14380,False
