,y_hat
2577,False
3229,False
2530,False
2778,False
2738,False
3995,False
3506,False
3941,False
3783,False
3200,False
3513,False
2579,False
2626,False
3482,False
3025,False
3789,False
3668,False
2383,False
2046,False
3770,False
2630,False
3176,False
3063,False
3098,False
2574,False
3912,False
3192,False
2869,False
2055,False
3581,False
3749,False
3072,False
3648,False
3742,False
3658,False
2411,False
2641,False
3282,False
2736,False
3011,False
2110,False
2618,False
3925,False
2981,False
3661,False
2903,False
2739,False
2212,False
3847,False
3331,False
2149,False
2709,False
3996,False
2620,False
2308,False
2570,False
2540,False
2114,False
3443,False
3530,False
2372,False
2790,False
2391,False
2052,False
3931,False
2766,False
3158,False
2836,False
3782,False
2799,False
2654,False
3299,False
2959,False
3614,False
3094,False
3594,False
2384,False
3574,False
2429,False
3228,False
3438,False
3672,False
3491,False
3132,False
2707,False
2228,False
2888,False
2344,False
2037,False
2054,False
3001,False
3650,False
3360,False
2022,False
3467,False
2786,False
3259,False
2181,False
2494,False
2033,False
2514,False
3335,False
3380,False
3066,False
2035,False
2678,False
3056,False
3320,False
2881,False
2270,False
2146,False
3871,False
2862,False
2373,False
3430,False
3659,False
2831,False
2461,False
3798,False
3570,False
2520,False
3205,False
3393,False
2051,False
2900,False
3976,False
3471,False
3023,False
3591,False
3140,False
2424,False
2976,False
2015,False
3122,False
3555,False
3241,False
3844,False
3194,False
3531,False
3182,False
2544,False
3480,False
2375,False
3119,False
2247,False
3892,False
3959,False
2145,False
3978,False
2000,False
3121,False
3154,False
3469,False
2980,False
3287,False
2239,False
2539,False
2936,False
2735,False
2070,False
3963,False
3628,False
2858,False
2694,False
3795,False
3585,False
2824,False
2793,False
2927,False
3003,False
2440,False
2968,False
2796,False
2467,False
2137,False
3597,False
2077,False
3615,False
3492,False
2008,False
3404,False
2454,False
2652,False
3974,False
2879,False
2154,False
2353,False
3008,False
2692,False
2680,False
3999,False
3809,False
3548,False
2238,False
3910,False
3899,False
2486,False
2827,False
2872,False
3146,False
