,years_experience,degree,nr_commits,nr_languages,nr_stars
2498,2.0,0.0,24.0,7.0,1.0
3024,0.0,1.0,6.0,1.0,11.0
2738,1.0,0.0,13.0,5.0,3.0
2849,1.0,0.0,12.0,4.0,4.0
3716,1.0,2.0,14.0,3.0,2.0
3345,2.0,0.0,24.0,2.0,3.0
2449,3.0,0.0,35.0,3.0,4.0
3841,3.0,1.0,33.0,3.0,1.0
2604,0.0,0.0,3.0,0.0,2.0
3638,1.0,1.0,15.0,3.0,2.0
2871,1.0,2.0,14.0,3.0,7.0
2891,2.0,1.0,20.0,2.0,2.0
2386,1.0,1.0,13.0,4.0,1.0
3470,2.0,0.0,25.0,4.0,5.0
3727,1.0,1.0,17.0,10.0,5.0
2994,1.0,0.0,16.0,3.0,2.0
3018,1.0,0.0,15.0,1.0,5.0
2857,0.0,1.0,2.0,2.0,6.0
3023,2.0,0.0,22.0,0.0,4.0
3267,0.0,2.0,5.0,1.0,3.0
2479,0.0,0.0,6.0,2.0,5.0
3873,1.0,0.0,14.0,3.0,1.0
2376,1.0,2.0,12.0,3.0,9.0
2230,3.0,0.0,31.0,3.0,7.0
3328,2.0,0.0,23.0,5.0,5.0
2177,1.0,1.0,13.0,5.0,5.0
3706,1.0,0.0,12.0,1.0,1.0
3350,2.0,0.0,24.0,3.0,5.0
3284,3.0,0.0,32.0,1.0,6.0
2214,2.0,1.0,23.0,14.0,3.0
3178,1.0,0.0,13.0,4.0,2.0
2445,1.0,0.0,15.0,1.0,4.0
3620,1.0,0.0,14.0,0.0,0.0
3199,4.0,0.0,44.0,0.0,4.0
3902,0.0,0.0,3.0,5.0,0.0
2519,1.0,0.0,14.0,6.0,4.0
3497,0.0,0.0,5.0,3.0,0.0
3544,3.0,0.0,35.0,0.0,4.0
3042,2.0,0.0,20.0,0.0,0.0
2777,0.0,2.0,8.0,4.0,1.0
3370,2.0,0.0,24.0,2.0,13.0
2042,1.0,0.0,12.0,9.0,2.0
2807,3.0,0.0,32.0,9.0,1.0
3226,0.0,0.0,0.0,6.0,5.0
2926,1.0,1.0,12.0,3.0,5.0
2543,2.0,0.0,26.0,3.0,3.0
2121,2.0,0.0,21.0,0.0,1.0
2197,1.0,2.0,16.0,5.0,1.0
3842,2.0,0.0,22.0,2.0,1.0
2536,0.0,2.0,3.0,1.0,0.0
2556,1.0,0.0,13.0,6.0,6.0
3762,2.0,0.0,25.0,4.0,3.0
3119,2.0,0.0,25.0,1.0,5.0
2880,4.0,0.0,41.0,0.0,7.0
2157,2.0,0.0,29.0,9.0,3.0
2163,2.0,0.0,22.0,0.0,2.0
3242,0.0,1.0,2.0,3.0,3.0
3016,0.0,1.0,5.0,7.0,5.0
2226,0.0,0.0,4.0,6.0,6.0
2760,2.0,0.0,26.0,7.0,5.0
3861,1.0,0.0,12.0,2.0,3.0
3743,0.0,1.0,1.0,5.0,2.0
2193,1.0,0.0,15.0,5.0,5.0
2963,3.0,0.0,34.0,1.0,8.0
2937,1.0,0.0,13.0,0.0,6.0
2802,1.0,0.0,15.0,0.0,4.0
2550,1.0,0.0,14.0,6.0,2.0
2577,1.0,0.0,15.0,2.0,3.0
3847,3.0,0.0,35.0,1.0,2.0
3061,1.0,2.0,17.0,5.0,3.0
3397,0.0,0.0,1.0,0.0,3.0
2782,3.0,0.0,34.0,0.0,4.0
2879,2.0,1.0,29.0,1.0,0.0
3281,2.0,0.0,26.0,7.0,2.0
3602,0.0,0.0,2.0,4.0,6.0
3769,1.0,0.0,13.0,3.0,8.0
3073,3.0,0.0,35.0,2.0,5.0
