,senior-level_skill
2498,0.0
3024,0.0
2738,0.0
2849,0.0
3716,0.0
3345,0.0
2449,0.0
3841,0.0
2604,0.0
3638,0.0
2871,0.0
2891,0.0
2386,0.0
3470,0.0
3727,0.0
2994,0.0
3018,0.0
2857,0.0
3023,0.0
3267,0.0
2479,0.0
3873,0.0
2376,0.0
2230,0.0
3328,0.0
2177,0.0
3706,0.0
3350,0.0
3284,0.0
2214,0.0
3178,0.0
2445,0.0
3620,0.0
3199,0.0
3902,0.0
2519,0.0
3497,0.0
3544,0.0
3042,0.0
2777,0.0
3370,0.0
2042,0.0
2807,0.0
3226,0.0
2926,0.0
2543,0.0
2121,0.0
2197,0.0
3842,0.0
2536,0.0
2556,0.0
3762,0.0
3119,0.0
2880,0.0
2157,0.0
2163,0.0
3242,0.0
3016,0.0
2226,0.0
2760,0.0
3861,0.0
3743,0.0
2193,0.0
2963,0.0
2937,0.0
2802,0.0
2550,0.0
2577,0.0
3847,0.0
3061,0.0
3397,0.0
2782,0.0
2879,0.0
3281,0.0
3602,0.0
3769,0.0
3073,0.0
3717,0.0
3421,0.0
2589,0.0
3566,0.0
2524,0.0
3904,0.0
3163,0.0
2058,0.0
2099,0.0
3537,0.0
3453,0.0
3508,0.0
3702,0.0
2715,0.0
2868,0.0
2546,0.0
2089,0.0
2195,0.0
2375,0.0
3093,0.0
2135,0.0
3728,0.0
3019,0.0
3322,0.0
3262,0.0
3682,0.0
2591,0.0
2934,0.0
2480,0.0
3029,0.0
2789,0.0
3365,0.0
3419,0.0
2131,0.0
3679,0.0
2905,0.0
3975,0.0
2090,0.0
3995,0.0
2252,0.0
2309,0.0
3406,0.0
2411,0.0
3722,0.0
3791,0.0
2712,0.0
2955,0.0
2119,0.0
3970,0.0
2820,0.0
3304,0.0
2504,0.0
2139,0.0
3385,0.0
2643,0.0
3445,0.0
3447,0.0
3843,0.0
2865,0.0
3741,0.0
3656,0.0
3248,0.0
2772,0.0
2825,0.0
3081,0.0
2864,0.0
2281,0.0
2429,0.0
3684,0.0
3438,0.0
2765,0.0
2438,0.0
3919,0.0
2472,0.0
3253,0.0
2833,0.0
2492,0.0
2122,0.0
3228,0.0
3190,0.0
3273,0.0
3010,0.0
2635,0.0
3434,0.0
3351,0.0
3929,0.0
3408,0.0
3051,0.0
3530,0.0
3097,0.0
2509,0.0
3924,0.0
2758,0.0
3501,0.0
3911,0.0
3340,0.0
2652,0.0
3331,0.0
2812,0.0
2030,0.0
2320,0.0
3011,0.0
2564,0.0
3652,0.0
3364,0.0
3168,0.0
3776,0.0
3387,0.0
2583,0.0
3012,0.0
3323,0.0
2038,0.0
3227,0.0
2321,0.0
3426,0.0
2554,0.0
3540,0.0
2303,0.0
2705,0.0
3465,0.0
3310,0.0
3983,0.0
2289,0.0
