,years_experience,degree,nr_commits,nr_languages,nr_stars
2498,2.0,2.0,2024.0,8.0,11.0
3024,0.0,3.0,6.0,2.0,21.0
2738,3.0,1.0,3033.0,6.0,13.0
2849,1.0,3.0,1012.0,5.0,14.0
3716,1.0,3.0,1014.0,4.0,12.0
3345,3.0,1.0,3034.0,3.0,13.0
2449,3.0,1.0,3035.0,4.0,14.0
3841,4.0,1.0,4043.0,4.0,11.0
2604,1.0,2.0,1013.0,1.0,12.0
3638,1.0,2.0,1015.0,4.0,12.0
2871,1.0,3.0,1014.0,4.0,17.0
2891,2.0,2.0,2020.0,3.0,12.0
2386,1.0,3.0,1013.0,5.0,11.0
3470,3.0,1.0,3035.0,5.0,15.0
3727,2.0,2.0,2027.0,11.0,15.0
2994,1.0,2.0,1016.0,4.0,12.0
3018,2.0,2.0,2025.0,2.0,15.0
2857,0.0,3.0,2.0,3.0,16.0
3023,4.0,0.0,4042.0,1.0,14.0
3267,0.0,3.0,5.0,2.0,13.0
2479,0.0,3.0,6.0,3.0,15.0
3873,1.0,2.0,1014.0,4.0,11.0
2376,2.0,2.0,2022.0,4.0,19.0
2230,4.0,0.0,4041.0,4.0,17.0
3328,4.0,0.0,4043.0,6.0,15.0
2177,1.0,3.0,1013.0,6.0,15.0
3706,1.0,3.0,1012.0,2.0,11.0
3350,3.0,1.0,3034.0,4.0,15.0
3284,3.0,1.0,3032.0,2.0,16.0
2214,3.0,1.0,3033.0,15.0,13.0
3178,1.0,3.0,1013.0,5.0,12.0
2445,1.0,3.0,1015.0,2.0,14.0
3620,1.0,2.0,14.0,0.0,0.0
3199,5.0,0.0,5054.0,1.0,14.0
3902,0.0,3.0,3.0,6.0,10.0
2519,3.0,1.0,3034.0,7.0,14.0
3497,0.0,3.0,5.0,4.0,10.0
3544,3.0,1.0,35.0,0.0,4.0
3042,4.0,0.0,4040.0,1.0,10.0
2777,0.0,3.0,8.0,5.0,11.0
3370,4.0,0.0,44.0,2.0,13.0
2042,2.0,2.0,2022.0,10.0,12.0
2807,3.0,1.0,3032.0,10.0,11.0
3226,0.0,3.0,0.0,7.0,15.0
2926,1.0,3.0,1012.0,4.0,15.0
2543,4.0,0.0,4046.0,4.0,13.0
2121,3.0,1.0,3031.0,1.0,11.0
2197,2.0,2.0,2026.0,6.0,11.0
3842,3.0,1.0,3032.0,3.0,11.0
2536,0.0,3.0,3.0,1.0,0.0
2556,1.0,3.0,1013.0,7.0,16.0
