,years_experience,degree,nr_commits,nr_languages,nr_stars
3122,1.0,0.0,13.0,6.0,2.0
3304,2.0,0.0,24.0,9.0,2.0
2041,0.0,0.0,7.0,1.0,9.0
3726,3.0,0.0,31.0,4.0,3.0
2154,1.0,1.0,13.0,8.0,7.0
2582,2.0,0.0,23.0,11.0,0.0
3346,2.0,0.0,24.0,3.0,9.0
2428,2.0,0.0,22.0,1.0,1.0
3176,1.0,1.0,11.0,4.0,7.0
2156,2.0,0.0,23.0,0.0,3.0
2730,2.0,0.0,24.0,2.0,6.0
2590,1.0,0.0,15.0,7.0,7.0
3841,1.0,1.0,12.0,10.0,2.0
2522,1.0,0.0,10.0,3.0,6.0
2183,0.0,0.0,2.0,7.0,2.0
2083,2.0,0.0,27.0,6.0,2.0
3557,0.0,3.0,4.0,6.0,4.0
3707,1.0,0.0,11.0,4.0,2.0
2338,1.0,0.0,17.0,1.0,2.0
3298,2.0,0.0,25.0,9.0,1.0
3051,0.0,0.0,6.0,4.0,8.0
3094,3.0,0.0,35.0,3.0,4.0
3274,1.0,1.0,16.0,0.0,3.0
3992,2.0,0.0,23.0,1.0,2.0
2574,4.0,0.0,41.0,3.0,7.0
2571,2.0,0.0,24.0,8.0,1.0
3888,3.0,0.0,35.0,8.0,2.0
2896,0.0,0.0,3.0,6.0,6.0
2560,0.0,1.0,5.0,2.0,3.0
2977,2.0,0.0,25.0,8.0,6.0
3758,3.0,0.0,34.0,2.0,5.0
3690,3.0,0.0,34.0,3.0,3.0
2066,3.0,0.0,32.0,4.0,6.0
3147,1.0,1.0,12.0,1.0,2.0
2728,2.0,0.0,21.0,8.0,1.0
2295,3.0,0.0,32.0,9.0,2.0
3553,0.0,2.0,5.0,2.0,3.0
2800,1.0,0.0,20.0,2.0,7.0
3083,2.0,0.0,27.0,7.0,6.0
2804,0.0,0.0,4.0,6.0,5.0
2951,0.0,0.0,4.0,9.0,0.0
3748,2.0,0.0,24.0,3.0,6.0
3548,3.0,0.0,36.0,4.0,5.0
2062,3.0,0.0,35.0,2.0,7.0
3112,2.0,0.0,23.0,4.0,2.0
3186,0.0,2.0,0.0,2.0,10.0
3445,2.0,1.0,22.0,6.0,2.0
3977,2.0,0.0,22.0,13.0,7.0
3577,2.0,0.0,23.0,3.0,3.0
2587,2.0,0.0,21.0,2.0,6.0
3302,2.0,0.0,24.0,3.0,2.0
3624,4.0,0.0,41.0,1.0,1.0
2799,2.0,0.0,25.0,3.0,5.0
3062,3.0,0.0,37.0,0.0,2.0
3023,1.0,1.0,15.0,6.0,2.0
3498,1.0,1.0,11.0,14.0,11.0
3915,0.0,0.0,4.0,0.0,0.0
3138,0.0,1.0,4.0,1.0,0.0
2973,3.0,0.0,34.0,5.0,1.0
3848,1.0,2.0,16.0,0.0,0.0
3794,0.0,1.0,5.0,10.0,2.0
3326,1.0,1.0,11.0,3.0,7.0
2547,1.0,1.0,14.0,5.0,0.0
2089,2.0,0.0,24.0,1.0,7.0
2177,0.0,2.0,1.0,3.0,4.0
3524,1.0,0.0,13.0,4.0,5.0
2471,0.0,1.0,1.0,7.0,6.0
2197,2.0,1.0,23.0,6.0,5.0
2092,3.0,0.0,32.0,1.0,1.0
2599,0.0,2.0,2.0,2.0,4.0
3861,1.0,0.0,15.0,7.0,2.0
3536,2.0,0.0,25.0,2.0,6.0
2873,0.0,1.0,4.0,3.0,4.0
3497,1.0,0.0,14.0,5.0,1.0
3364,1.0,0.0,16.0,3.0,5.0
3120,0.0,0.0,4.0,6.0,0.0
3816,1.0,0.0,14.0,2.0,0.0
3075,2.0,0.0,25.0,6.0,6.0
3847,1.0,0.0,14.0,5.0,5.0
2850,1.0,1.0,13.0,9.0,7.0
2185,1.0,2.0,19.0,1.0,2.0
3241,2.0,0.0,22.0,4.0,5.0
2483,3.0,0.0,33.0,5.0,2.0
2140,2.0,0.0,25.0,1.0,1.0
2081,3.0,0.0,36.0,3.0,0.0
2518,1.0,0.0,11.0,11.0,2.0
3541,1.0,1.0,12.0,2.0,5.0
2334,2.0,0.0,22.0,10.0,2.0
2787,1.0,2.0,19.0,4.0,1.0
2123,1.0,2.0,20.0,3.0,8.0
3331,1.0,0.0,16.0,1.0,14.0
3251,3.0,0.0,32.0,1.0,7.0
2314,3.0,0.0,37.0,0.0,3.0
2901,1.0,1.0,14.0,1.0,11.0
3854,2.0,0.0,25.0,5.0,0.0
2735,2.0,0.0,24.0,0.0,3.0
3693,0.0,2.0,0.0,11.0,3.0
2986,3.0,0.0,33.0,2.0,1.0
3880,2.0,0.0,23.0,12.0,3.0
2490,3.0,0.0,37.0,7.0,3.0
2165,0.0,2.0,4.0,3.0,4.0
3782,1.0,1.0,12.0,3.0,4.0
3521,1.0,0.0,17.0,1.0,6.0
3004,1.0,1.0,12.0,4.0,1.0
2634,1.0,1.0,13.0,7.0,1.0
2176,2.0,0.0,23.0,1.0,3.0
3049,2.0,0.0,24.0,6.0,2.0
2056,2.0,1.0,26.0,9.0,1.0
2592,0.0,2.0,6.0,8.0,9.0
2033,1.0,0.0,12.0,1.0,4.0
2578,0.0,0.0,4.0,5.0,7.0
2524,1.0,2.0,20.0,0.0,1.0
3677,0.0,0.0,3.0,5.0,4.0
3152,1.0,0.0,12.0,1.0,1.0
2602,1.0,0.0,12.0,2.0,1.0
3139,1.0,1.0,17.0,2.0,6.0
3661,3.0,0.0,33.0,2.0,4.0
3419,0.0,0.0,11.0,6.0,7.0
3806,1.0,0.0,13.0,3.0,7.0
3708,3.0,0.0,34.0,3.0,6.0
3644,1.0,1.0,18.0,2.0,3.0
3863,2.0,0.0,23.0,3.0,6.0
3907,0.0,2.0,5.0,9.0,4.0
3970,1.0,2.0,16.0,1.0,6.0
2563,2.0,0.0,22.0,4.0,0.0
3433,1.0,0.0,15.0,4.0,4.0
2925,1.0,0.0,11.0,0.0,2.0
3960,1.0,0.0,12.0,5.0,0.0
2260,1.0,0.0,17.0,0.0,5.0
3458,3.0,0.0,32.0,4.0,6.0
2096,0.0,2.0,4.0,2.0,0.0
2796,1.0,1.0,11.0,5.0,0.0
3071,2.0,0.0,24.0,2.0,5.0
3600,1.0,0.0,14.0,3.0,4.0
3651,2.0,0.0,27.0,4.0,0.0
2112,1.0,0.0,16.0,5.0,14.0
2939,3.0,0.0,34.0,2.0,3.0
2499,1.0,1.0,15.0,3.0,3.0
2365,2.0,0.0,26.0,1.0,3.0
2672,3.0,0.0,35.0,5.0,3.0
2372,3.0,0.0,35.0,1.0,1.0
3216,1.0,0.0,15.0,8.0,6.0
2293,0.0,0.0,4.0,4.0,4.0
3170,1.0,0.0,13.0,2.0,9.0
2527,2.0,0.0,24.0,1.0,3.0
3826,2.0,0.0,27.0,2.0,3.0
2959,1.0,1.0,12.0,5.0,2.0
2094,0.0,1.0,5.0,17.0,9.0
3634,0.0,1.0,3.0,2.0,3.0
3190,3.0,0.0,33.0,1.0,8.0
3990,3.0,0.0,32.0,3.0,4.0
2542,4.0,0.0,45.0,3.0,6.0
3611,1.0,0.0,16.0,1.0,3.0
2836,3.0,0.0,34.0,1.0,2.0
3098,0.0,1.0,3.0,5.0,0.0
3489,4.0,0.0,42.0,5.0,6.0
3836,0.0,0.0,5.0,3.0,1.0
3676,0.0,1.0,4.0,2.0,3.0
3700,3.0,0.0,35.0,4.0,0.0
2805,3.0,0.0,33.0,4.0,3.0
3530,2.0,0.0,21.0,3.0,1.0
3985,2.0,1.0,25.0,13.0,3.0
2349,2.0,0.0,24.0,6.0,5.0
3211,0.0,0.0,2.0,11.0,4.0
2011,1.0,2.0,13.0,2.0,3.0
2682,2.0,1.0,23.0,3.0,8.0
3899,0.0,2.0,3.0,2.0,4.0
3503,0.0,0.0,2.0,11.0,4.0
3474,2.0,1.0,27.0,6.0,2.0
3763,1.0,0.0,12.0,10.0,5.0
3684,3.0,0.0,35.0,2.0,5.0
3395,0.0,2.0,3.0,1.0,7.0
2459,2.0,1.0,31.0,12.0,7.0
2213,0.0,1.0,3.0,3.0,3.0
3920,2.0,0.0,23.0,0.0,2.0
3308,3.0,0.0,31.0,4.0,9.0
2470,2.0,0.0,22.0,5.0,3.0
2189,2.0,0.0,27.0,5.0,2.0
3630,3.0,0.0,38.0,4.0,0.0
3573,2.0,1.0,20.0,2.0,3.0
3085,2.0,0.0,25.0,1.0,2.0
2221,1.0,2.0,10.0,0.0,1.0
2015,3.0,0.0,34.0,6.0,8.0
3513,0.0,2.0,1.0,10.0,4.0
3564,0.0,2.0,7.0,3.0,3.0
2150,1.0,1.0,11.0,4.0,0.0
2427,2.0,0.0,21.0,0.0,0.0
3877,2.0,0.0,25.0,4.0,4.0
3942,1.0,1.0,13.0,7.0,11.0
3540,1.0,0.0,13.0,4.0,8.0
3150,2.0,0.0,23.0,8.0,1.0
2674,0.0,0.0,4.0,5.0,4.0
3891,2.0,0.0,21.0,3.0,1.0
3399,1.0,0.0,17.0,9.0,4.0
3404,1.0,1.0,12.0,12.0,5.0
3687,1.0,0.0,15.0,7.0,4.0
2895,2.0,0.0,27.0,2.0,4.0
3759,2.0,0.0,24.0,8.0,2.0
3688,2.0,1.0,23.0,7.0,7.0
3750,3.0,0.0,35.0,0.0,1.0
