,h_post,h_post_individualized
10676,0.74,
18921,0.94,
13793,0.82,
16306,0.94,
10678,0.94,
18917,0.78,
10412,0.92,
17592,0.92,
10585,0.88,
11013,0.94,
15760,0.92,
12427,0.92,
13689,0.68,
12210,0.96,
15787,0.98,
17595,0.8,
19072,0.9,
11035,0.8,
13824,0.92,
16825,0.68,
19018,0.72,
13190,0.76,
19069,0.94,
13901,0.94,
19920,0.92,
17977,0.78,
17599,0.96,
12057,0.62,
18392,0.9,
19296,0.88,
17493,0.94,
15239,0.9,
10820,0.86,
14870,0.92,
12802,0.94,
18199,0.94,
18284,0.78,
17330,0.56,
15059,0.9,
14930,0.92,
15980,0.6,
11378,0.92,
17066,0.96,
12310,0.82,
12876,0.74,
18827,0.9,
16757,0.94,
19755,0.88,
16924,0.92,
19841,0.84,
18239,0.92,
13091,0.74,
12663,0.96,
14872,0.84,
16588,0.96,
18938,0.98,
12364,0.98,
16134,0.94,
10516,0.96,
10862,0.72,
17550,0.92,
11934,0.94,
19954,0.96,
10015,0.54,
16826,0.98,
17450,0.98,
10490,0.56,
16653,0.92,
11554,0.78,
16149,0.84,
19584,0.94,
16989,0.94,
12037,0.92,
11235,0.96,
16179,0.9,
19636,0.86,
16883,0.58,
11181,0.92,
11414,0.62,
17170,0.92,
12855,0.98,
10187,0.82,
13590,0.82,
16337,0.94,
18215,0.92,
11624,0.64,
11855,0.98,
15353,0.66,
11535,0.94,
19906,0.94,
12764,0.88,
13724,0.96,
18602,0.96,
18670,0.78,
18343,0.7,
16852,0.92,
16828,0.94,
10439,0.9,
14096,0.92,
18536,0.54,
17426,0.8,
11996,0.94,
13928,0.9,
13698,0.96,
10656,0.78,
16294,0.88,
14948,0.98,
13691,0.96,
13700,0.88,
15558,0.98,
14470,0.78,
16823,0.92,
16686,1.0,
14160,0.96,
11559,0.94,
11473,0.84,
10447,0.78,
15052,0.84,
16192,0.96,
18414,0.98,
19362,0.92,
14796,0.86,
10924,0.94,
10380,0.74,
16775,0.98,
18999,0.86,
17792,0.92,
19740,0.94,
15094,0.78,
13874,0.84,
11385,0.96,
19507,0.78,
19154,0.78,
16733,0.78,
11384,0.92,
16894,0.9,
12827,0.74,
19491,0.74,
19396,0.8,
18612,0.92,
10361,0.9,
14551,0.82,
18605,0.94,
12937,0.82,
17968,0.88,
15108,0.56,
12854,1.0,
17340,0.98,
11963,0.8,
18310,0.98,
14488,0.96,
15738,0.9,
13784,0.92,
10889,0.88,
18339,0.94,
11124,0.82,
14573,0.84,
13291,0.8,
14637,0.86,
17509,0.96,
19797,0.7,
19228,0.94,
17288,0.58,
19241,0.68,
19646,0.94,
19059,0.92,
11014,0.92,
15685,0.96,
19705,0.92,
10498,0.8,
13640,0.82,
10389,0.94,
16278,0.92,
19306,0.96,
13525,0.92,
18687,0.94,
13021,0.9,
19945,0.98,
16002,0.72,
11274,0.62,
10454,0.78,
18731,0.74,
12592,0.92,
16127,0.92,
17640,0.82,
11371,0.8,
13412,0.78,
12736,0.88,
16252,0.98,
11690,0.88,
12110,0.92,
15782,0.94,
16377,0.96,
15829,0.92,
13087,0.9,
11074,0.88,
11795,0.94,
16908,0.82,
18458,0.58,
14717,0.86,
