,y_hat
10676,False
18921,False
13793,False
16306,False
10678,False
18917,False
10412,False
17592,False
10585,False
11013,False
15760,False
12427,False
13689,False
12210,False
15787,False
17595,False
19072,False
11035,False
13824,False
16825,False
19018,False
13190,False
19069,False
13901,False
19920,False
17977,False
17599,False
12057,False
18392,False
19296,False
17493,False
15239,False
10820,False
14870,False
12802,False
18199,False
18284,False
17330,False
15059,False
14930,False
15980,False
11378,False
17066,False
12310,False
12876,False
18827,False
16757,False
19755,False
16924,False
19841,False
18239,False
13091,False
12663,False
14872,False
16588,False
18938,False
12364,False
16134,False
10516,False
10862,False
17550,False
11934,False
19954,False
10015,False
16826,False
17450,False
10490,False
16653,False
11554,False
16149,False
19584,False
16989,False
12037,False
11235,False
16179,False
19636,False
16883,False
11181,False
11414,False
17170,False
12855,False
10187,False
13590,False
16337,False
18215,False
11624,False
11855,False
15353,False
11535,False
19906,False
12764,False
13724,False
18602,False
18670,False
18343,False
16852,False
16828,False
10439,False
14096,False
18536,False
17426,False
11996,False
13928,False
13698,False
10656,False
16294,False
14948,False
13691,False
13700,False
15558,False
14470,False
16823,False
16686,False
14160,False
11559,False
11473,False
10447,False
15052,False
16192,False
18414,False
19362,False
14796,False
10924,False
10380,False
16775,False
18999,False
17792,False
19740,False
15094,False
13874,False
11385,False
19507,False
19154,False
16733,False
11384,False
16894,False
12827,False
19491,False
19396,False
18612,False
10361,False
14551,False
18605,False
12937,False
17968,False
15108,False
12854,False
17340,False
11963,False
18310,False
14488,False
15738,False
13784,False
10889,False
18339,False
11124,False
14573,False
13291,False
14637,False
17509,False
19797,False
19228,False
17288,False
19241,False
19646,False
19059,False
11014,False
15685,False
19705,False
10498,False
13640,False
10389,False
16278,False
19306,False
13525,False
18687,False
13021,False
19945,False
16002,False
11274,False
10454,False
18731,False
12592,False
16127,False
17640,False
11371,False
13412,False
12736,False
16252,False
11690,False
12110,False
15782,False
16377,False
15829,False
13087,False
11074,False
11795,False
16908,False
18458,False
14717,False
