ix,goal_cost,intv_cost
2185,1.0,3.8
3638,1.0,5.9
2709,1.0,4.9
2961,1.0,0.8
3484,1.0,4.9
2401,1.0,6.8
3633,1.0,4.6
3048,1.0,6.3
3780,1.0,4.5
2506,1.0,4.0
2917,1.0,1.3
3051,1.0,2.0
2273,1.0,7.499999999999999
3497,1.0,0.8
3722,1.0,2.3
2243,1.0,4.8
3272,1.0,0.5
2792,1.0,8.2
3857,1.0,1.7
2215,1.0,0.7
3098,1.0,7.2
3681,1.0,0.5
2945,1.0,8.3
3658,1.0,13.3
2981,1.0,1.3
3587,1.0,0.8999999999999999
3333,1.0,8.5
3402,1.0,10.3
3008,1.0,2.2
2863,1.0,1.8
2787,1.0,3.5
3188,1.0,1.6
2294,1.0,5.800000000000001
2380,1.0,2.2
3205,1.0,0.1
3935,1.0,8.3
2030,1.0,8.399999999999999
2973,1.0,3.3
2767,1.0,2.9000000000000004
3989,1.0,5.5
2677,1.0,8.799999999999999
3532,1.0,1.2
2151,1.0,0.3
3251,1.0,0.2
2440,1.0,2.0
3527,1.0,0.8
3976,1.0,3.4
2247,1.0,0.2
2730,1.0,3.7
2233,1.0,2.1
2828,1.0,10.299999999999999
2875,1.0,2.3000000000000003
3383,1.0,3.9000000000000004
3420,1.0,1.5999999999999999
2947,1.0,7.2
2530,1.0,2.6
2309,1.0,1.0
3655,1.0,14.2
3067,1.0,0.1
3742,1.0,1.3
3026,1.0,11.600000000000001
3568,1.0,4.7
3852,1.0,1.7000000000000002
2141,1.0,2.5999999999999996
2442,1.0,1.2
2298,1.0,2.7
2613,1.0,4.6
2562,1.0,2.1
2201,1.0,11.299999999999999
3161,1.0,0.8
2992,1.0,2.2
3268,1.0,6.0
3123,1.0,5.3999999999999995
3802,1.0,0.7
2652,1.0,6.0
3234,1.0,11.4
2412,1.0,1.1
3021,1.0,3.7
3072,1.0,4.5
3566,1.0,7.6
2725,1.0,0.5
2584,1.0,3.5
3516,1.0,2.1
2196,1.0,2.9
2932,1.0,6.8
2065,1.0,3.1
2237,1.0,1.6
2419,1.0,8.4
3218,1.0,6.699999999999999
3274,1.0,6.5
2091,1.0,3.1
2975,1.0,3.5999999999999996
2211,1.0,0.9
3920,1.0,3.7
3961,1.0,0.7
3940,1.0,7.4
2711,1.0,7.300000000000001
3405,1.0,4.5
3705,1.0,5.7
2043,1.0,7.3
2640,1.0,4.3
2053,1.0,2.1
3734,1.0,2.4
3092,1.0,3.8
3830,1.0,4.3999999999999995
2035,1.0,3.3
2322,1.0,9.6
3509,1.0,0.2
2360,1.0,2.5
2693,1.0,3.0
3344,1.0,4.1
3981,1.0,14.7
3825,1.0,0.9
3688,1.0,1.7
3250,1.0,3.4
3113,1.0,7.5
2485,1.0,10.899999999999999
3183,1.0,7.5
3078,1.0,2.6
2027,1.0,1.2
3203,1.0,3.9
3906,1.0,4.1
3351,1.0,0.6
3598,1.0,4.8999999999999995
2357,1.0,8.1
3969,1.0,5.7
3720,1.0,10.9
2564,1.0,3.5
3294,1.0,1.0
2069,1.0,3.0
2086,1.0,2.7
3523,1.0,3.0
2836,1.0,5.5
3577,1.0,1.5
2571,1.0,8.299999999999999
3498,1.0,0.4
3460,1.0,3.9000000000000004
3645,1.0,2.6
3958,1.0,6.3
2682,1.0,1.7000000000000002
2712,1.0,14.2
2656,1.0,2.0
3859,1.0,15.200000000000001
3970,1.0,8.3
2011,1.0,1.3
3121,1.0,1.2000000000000002
3690,1.0,2.7
2534,1.0,0.6
2681,1.0,4.0
3837,1.0,2.0
2097,1.0,8.1
3746,1.0,5.199999999999999
2806,1.0,8.299999999999999
3827,1.0,5.3999999999999995
2420,1.0,0.6
2541,1.0,4.7
3385,1.0,3.0999999999999996
3207,1.0,0.5
3621,1.0,1.5999999999999999
2740,1.0,5.3
3472,1.0,2.1
2270,1.0,0.9
2667,1.0,4.8
3618,1.0,7.0
2532,1.0,0.7
2704,1.0,1.2
3018,1.0,3.7
3556,1.0,3.3
3868,1.0,0.8
2556,1.0,0.9
3888,1.0,1.0
2936,1.0,10.799999999999999
2213,1.0,13.8
2042,1.0,5.1
3537,1.0,0.4
2005,1.0,1.3
2563,1.0,0.2
3401,1.0,0.7
2251,1.0,5.0
3341,1.0,6.8
3561,1.0,7.0
2283,1.0,6.6
2297,1.0,0.5
2743,1.0,2.2
2351,1.0,4.3
2289,1.0,0.30000000000000004
3664,1.0,5.6
3099,1.0,4.8
2903,1.0,1.1
2771,1.0,7.1
3033,1.0,0.8
2087,1.0,5.1000000000000005
2234,1.0,0.6
2014,1.0,6.4
3329,1.0,18.900000000000002
3682,1.0,5.8
2047,1.0,3.2
3100,1.0,2.4
2644,1.0,6.6
2302,1.0,3.2
