,y_hat
3620,False
2853,False
3717,False
3766,False
2115,False
2019,False
3089,False
2151,False
3371,False
2429,False
2983,False
2672,False
2857,False
3342,False
2456,False
2028,False
2042,False
2261,False
3558,False
3633,False
3822,False
2838,False
3253,False
3363,False
2441,False
2483,False
3604,False
2745,False
3547,False
3493,False
3017,False
3821,False
3596,False
2562,False
3103,False
2439,False
3059,False
3742,False
3784,False
2948,False
3369,False
3000,False
2749,False
2906,False
3160,False
3262,False
3887,False
2998,False
3542,False
3244,False
2160,False
2895,False
2958,False
2193,False
2500,False
3844,False
2430,False
2016,False
3061,False
2119,False
3370,False
2013,False
2819,False
3044,False
2196,False
2727,False
3224,False
3792,False
3908,False
2407,False
3353,False
3685,False
2462,False
3107,False
3733,False
2391,False
3154,False
2108,False
3007,False
3657,False
3824,False
2966,False
2077,False
2645,False
3192,False
3151,False
2295,False
3796,False
3951,False
3555,False
2469,False
2921,False
3207,False
3032,False
3027,False
3802,False
3180,False
2834,False
3757,False
3312,False
2999,False
3642,False
2370,False
2153,False
2769,False
3997,False
3199,False
2373,False
3181,False
3876,False
3281,False
3266,False
2184,False
2901,False
3931,False
2103,False
2726,False
3219,False
2883,False
2609,False
3995,False
3687,False
3669,False
2798,False
2489,False
3892,False
3355,False
2787,False
2267,False
3275,False
3337,False
3979,False
3056,False
3922,False
2774,False
2194,False
2286,False
2504,False
2146,False
3297,False
2837,False
2435,False
2525,False
2831,False
2293,False
2750,False
2277,False
2035,False
3607,False
3299,False
3147,False
3116,False
3817,False
3863,False
3329,False
2836,False
3062,False
2869,False
3507,False
3318,False
3727,False
2693,False
2122,False
2058,False
3615,False
3780,False
2487,False
3240,False
2676,False
3190,False
2665,False
3264,False
2420,False
3707,False
3278,False
2412,False
2952,False
2237,False
2938,False
2753,False
2048,False
2205,False
2523,False
3740,False
2377,False
2415,False
2431,False
2969,False
3617,False
3476,False
2625,False
3690,False
3736,False
2249,False
2354,False
3335,False
3131,False
3070,False
3705,False
2520,False
