,years_experience,degree,nr_commits,nr_languages,nr_stars
2575,0.0,3.0,3.0,4.999954700469971,10.0
2758,0.0,3.0,4.0,2.9999547004699707,10.0
2336,4.0,0.0,3.0,5.999954700469971,14.0
3718,1.0,3.0,2.0,10.999954223632812,12.0
3287,4.0,0.0,6.0,9.999954223632812,15.0
2842,3.0,1.0,5.0,8.999954223632812,13.0
3298,1.0,3.0,6.0,0.9999545812606812,11.0
2851,1.0,2.0,2.0,3.9999547004699707,11.0
3203,1.0,3.0,4.0,2.9999547004699707,11.0
3733,3.0,2.0,3.0,1.9999545812606812,13.0
3717,4.0,0.0,12.0,2.9999547004699707,13.0
3921,1.0,3.0,4.0,1.9999545812606812,11.0
2561,1.0,3.0,4.0,1.9999545812606812,11.0
3765,0.0,3.0,7.0,6.999954700469971,10.0
3824,3.0,1.0,3.0,4.999954700469971,15.0
2617,3.0,1.0,5.0,6.999954700469971,13.0
2731,0.0,3.0,4.0,1.9999545812606812,10.0
2412,1.0,3.0,10.0,17.999954223632812,11.0
2300,1.0,3.0,6.0,1.9999545812606812,11.0
3940,3.0,1.0,5.0,1.9999545812606812,14.0
3560,0.0,3.0,3.0,4.999954700469971,10.0
2607,2.0,2.0,4.0,6.999954700469971,13.0
3373,0.0,3.0,10.0,10.999954223632812,10.0
3340,0.0,3.0,3.0,7.5,0.0
2152,4.0,0.0,2.0,13.5,3.0
3833,3.0,1.0,5.0,0.9999545812606812,12.0
3735,4.0,0.0,4.0,0.9999545812606812,12.0
3114,2.0,2.0,1.0,8.999954223632812,11.0
3432,4.0,0.0,5.0,9.999954223632812,13.0
2825,0.0,3.0,4.0,14.999954223632812,11.0
3693,3.0,2.0,5.0,2.9999547004699707,12.0
3536,1.0,3.0,6.0,5.999954700469971,11.0
2468,4.0,0.0,4.0,8.999954223632812,16.0
3877,1.0,3.0,5.0,0.9999545812606812,11.0
2432,2.0,2.0,5.0,0.9999545812606812,13.0
2368,4.0,0.0,3.0,3.9999547004699707,12.0
3631,0.0,3.0,5.0,0.9999545812606812,13.0
3977,4.0,0.0,6.0,5.999954700469971,14.0
2890,3.0,1.0,6.0,0.9999545812606812,13.0
3544,3.0,1.0,5.0,1.5,3.0
2709,3.0,1.0,6.0,8.999954223632812,11.0
2026,0.0,3.0,2.0,1.9999545812606812,10.0
2235,2.0,2.0,7.0,1.9999545812606812,12.0
3985,2.0,2.0,7.0,1.9999545812606812,13.0
3711,0.0,3.0,9.0,6.999954700469971,11.0
2982,3.0,1.0,6.0,6.999954700469971,13.0
3875,0.0,3.0,5.0,1.9999545812606812,11.0
2655,3.0,1.0,6.0,5.999954700469971,12.0
3483,2.0,2.0,2.0,1.9999545812606812,12.0
3642,1.0,3.0,5.0,0.9999545812606812,12.0
2420,1.0,3.0,2.0,0.9999545812606812,11.0
2977,1.0,3.0,8.0,1.9999545812606812,13.0
3641,0.0,3.0,5.0,5.5,0.0
2225,4.0,0.0,3.0,2.9999547004699707,14.0
3568,4.0,0.0,7.0,11.5,3.0
3494,1.0,3.0,5.0,3.9999547004699707,11.0
2258,3.0,1.0,7.0,7.999954700469971,12.0
2906,4.0,0.0,6.0,5.999954700469971,14.0
3535,1.0,3.0,2.0,2.9999547004699707,11.0
3533,0.0,3.0,2.0,8.5,1.0
3614,4.0,0.0,3.0,3.9999547004699707,12.0
3154,3.0,1.0,6.0,4.999954700469971,14.0
3394,2.0,2.0,6.0,7.999954700469971,12.0
2159,0.0,3.0,2.0,4.999954700469971,11.0
3963,3.0,1.0,4.0,2.5,3.0
3531,4.0,1.0,5.0,2.9999547004699707,16.0
2067,3.0,1.0,6.0,8.999954223632812,11.0
2299,4.0,0.0,2.0,3.9999547004699707,13.0
3090,4.0,0.0,4.0,3.9999547004699707,13.0
2672,4.0,0.0,3.0,3.9999547004699707,12.0
2240,3.0,1.0,9.0,2.9999547004699707,13.0
3372,1.0,3.0,8.0,6.999954700469971,12.0
3428,3.0,1.0,10.0,4.999954700469971,15.0
3831,0.0,3.0,5.0,5.5,0.0
2092,3.0,1.0,10.0,3.9999547004699707,13.0
2880,3.0,1.0,6.0,6.999954700469971,13.0
2475,2.0,2.0,6.0,2.9999547004699707,12.0
3067,0.0,3.0,4.0,6.999954700469971,10.0
3347,3.0,1.0,7.0,1.9999545812606812,12.0
3085,2.0,2.0,7.0,4.999954700469971,11.0
2493,1.0,3.0,6.0,10.999954223632812,11.0
3896,4.0,0.0,9.0,2.9999547004699707,12.0
3440,1.0,3.0,4.0,16.999954223632812,13.0
2295,1.0,3.0,3.0,6.999954700469971,11.0
3439,3.0,1.0,6.0,1.9999545812606812,12.0
3889,4.0,0.0,4.0,11.999954223632812,13.0
2463,0.0,3.0,9.0,8.999954223632812,10.0
3573,1.0,2.0,5.0,7.999954700469971,12.0
2476,4.0,0.0,2.0,8.999954223632812,13.0
3434,1.0,3.0,6.0,9.999954223632812,12.0
3772,4.0,0.0,6.0,10.999954223632812,15.0
2732,1.0,3.0,8.0,4.999954700469971,13.0
2857,1.0,3.0,3.0,0.9999545812606812,12.0
2592,1.0,3.0,1.0,1.5,2.0
2022,2.0,2.0,9.0,5.999954700469971,11.0
2790,3.0,1.0,4.0,0.9999545812606812,14.0
2333,1.0,3.0,6.0,0.9999545812606812,11.0
3279,1.0,3.0,5.0,4.999954700469971,12.0
2504,2.0,2.0,5.0,2.9999547004699707,11.0
2506,2.0,2.0,8.0,1.9999545812606812,13.0
2144,4.0,0.0,5.0,1.9999545812606812,12.0
2017,0.0,3.0,10.0,2.9999547004699707,10.0
3821,1.0,3.0,3.0,6.999954700469971,11.0
3638,3.0,1.0,9.0,9.999954223632812,13.0
3013,1.0,3.0,6.0,2.9999547004699707,14.0
3169,1.0,3.0,6.0,2.9999547004699707,11.0
2771,3.0,1.0,4.0,25.999954223632812,14.0
3783,4.0,0.0,1.0,3.9999547004699707,12.0
2187,1.0,3.0,5.0,5.999954700469971,14.0
3942,3.0,1.0,10.0,2.9999547004699707,12.0
3265,2.0,2.0,3.0,4.999954700469971,14.0
3709,0.0,3.0,4.0,6.999954700469971,10.0
2018,4.0,0.0,3.0,2.5,3.0
2599,1.0,3.0,5.0,6.999954700469971,11.0
3109,4.0,0.0,6.0,4.999954700469971,14.0
3793,4.0,0.0,6.0,4.999954700469971,13.0
2699,1.0,3.0,5.0,13.999954223632812,11.0
3979,4.0,0.0,8.0,0.9999545812606812,14.0
2154,0.0,3.0,3.0,3.9999547004699707,10.0
2836,4.0,0.0,2.0,7.999954700469971,14.0
3020,4.0,0.0,9.0,1.9999545812606812,13.0
2641,4.0,1.0,7.0,2.9999547004699707,17.0
2921,2.0,2.0,6.0,6.999954700469971,12.0
3132,1.0,3.0,4.0,0.9999545812606812,11.0
2718,3.0,1.0,4.0,5.999954700469971,15.0
3319,1.0,3.0,5.0,3.9999547004699707,12.0
3558,1.0,3.0,2.0,3.9999547004699707,12.0
2087,1.0,3.0,9.0,7.999954700469971,12.0
3581,0.0,3.0,4.0,9.999954223632812,10.0
3608,3.0,1.0,6.0,2.9999547004699707,14.0
3538,4.0,0.0,5.0,0.9999545812606812,15.0
2508,1.0,3.0,3.0,3.9999547004699707,11.0
3694,5.0,0.0,7.0,7.999954700469971,16.0
2713,1.0,3.0,5.0,0.9999545812606812,11.0
3175,2.0,2.0,3.0,3.9999547004699707,12.0
2055,3.0,1.0,6.0,12.999954223632812,13.0
3204,2.0,2.0,6.0,6.999954700469971,14.0
3385,1.0,3.0,7.0,2.9999547004699707,11.0
2779,1.0,3.0,7.0,11.999954223632812,13.0
3947,3.0,1.0,5.0,2.9999547004699707,13.0
2443,1.0,3.0,10.0,5.999954700469971,15.0
3351,1.0,3.0,5.0,1.9999545812606812,11.0
2006,0.0,3.0,6.0,18.5,0.0
2587,4.0,0.0,3.0,3.5,4.0
2039,3.0,1.0,4.0,0.9999545812606812,11.0
3322,1.0,3.0,4.0,0.9999545812606812,11.0
3729,4.0,0.0,6.0,5.5,3.0
2697,4.0,1.0,2.0,2.9999547004699707,15.0
3314,0.0,3.0,3.0,2.9999547004699707,10.0
3853,3.0,1.0,9.0,2.9999547004699707,12.0
2381,3.0,1.0,5.0,4.5,3.0
2618,2.0,2.0,8.0,2.9999547004699707,12.0
3504,1.0,3.0,5.0,1.9999545812606812,12.0
3161,1.0,3.0,2.0,3.9999547004699707,11.0
2772,4.0,0.0,4.0,3.9999547004699707,15.0
2332,1.0,3.0,1.0,5.999954700469971,12.0
3111,0.0,3.0,6.0,1.5,0.0
2933,4.0,0.0,6.0,10.999954223632812,12.0
3722,3.0,1.0,3.0,2.5,2.0
3498,1.0,2.0,4.0,2.9999547004699707,12.0
2338,2.0,2.0,10.0,5.999954700469971,12.0
2557,1.0,3.0,7.0,6.999954700469971,11.0
2751,4.0,0.0,1.0,8.999954223632812,11.0
3658,3.0,1.0,7.0,4.999954700469971,13.0
3788,4.0,0.0,7.0,8.999954223632812,12.0
2100,4.0,0.0,6.0,6.999954700469971,17.0
3012,0.0,3.0,2.0,1.5,2.0
2777,4.0,0.0,4.0,4.999954700469971,14.0
3084,3.0,1.0,6.0,3.9999547004699707,12.0
2148,0.0,3.0,1.0,7.999954700469971,10.0
3752,3.0,1.0,6.0,2.9999547004699707,12.0
3124,1.0,3.0,9.0,0.9999545812606812,12.0
3148,4.0,0.0,1.0,2.9999547004699707,12.0
3629,4.0,0.0,5.0,2.9999547004699707,17.0
2108,3.0,1.0,4.0,3.9999547004699707,15.0
2800,2.0,2.0,6.0,0.9999545812606812,13.0
3099,3.0,1.0,4.0,1.9999545812606812,13.0
3852,3.0,1.0,10.0,3.9999547004699707,14.0
2981,3.0,1.0,5.0,1.9999545812606812,13.0
