,y
3161,0.0
2547,1.0
2112,0.0
2632,1.0
2269,1.0
2898,1.0
2266,0.0
2855,0.0
3583,0.0
2826,0.0
2519,0.0
2526,1.0
3998,1.0
2971,0.0
3874,0.0
2998,1.0
2115,0.0
3905,1.0
3570,0.0
2511,1.0
3679,0.0
3993,0.0
3777,1.0
3368,0.0
3359,0.0
3437,0.0
2407,1.0
2999,0.0
2624,1.0
3824,0.0
3252,0.0
3384,0.0
2394,0.0
2656,0.0
2876,0.0
3349,1.0
2525,0.0
3069,0.0
3129,0.0
3717,0.0
3055,0.0
3819,1.0
3687,0.0
2767,1.0
2563,0.0
2924,0.0
2655,0.0
3133,0.0
3499,1.0
3220,0.0
3982,1.0
2033,1.0
3065,1.0
3378,1.0
2148,0.0
3761,0.0
3865,1.0
2927,0.0
3562,0.0
3064,0.0
2787,1.0
2514,0.0
3038,0.0
3375,1.0
3744,0.0
3305,0.0
2653,0.0
3546,1.0
2256,0.0
3795,0.0
3385,1.0
3393,0.0
2340,0.0
3621,1.0
2166,1.0
3183,1.0
3311,0.0
2561,0.0
3179,0.0
2813,1.0
2191,1.0
2426,0.0
3840,1.0
3789,0.0
3257,1.0
3831,1.0
3098,1.0
3997,0.0
2464,1.0
2762,0.0
3720,1.0
3247,0.0
3081,0.0
2630,1.0
2365,0.0
3308,0.0
3380,0.0
3545,1.0
3249,1.0
2714,0.0
2074,0.0
2203,0.0
2200,0.0
3215,1.0
3453,0.0
2902,0.0
2083,0.0
2731,1.0
3017,1.0
2646,0.0
2364,0.0
2442,0.0
2290,0.0
3428,1.0
2524,1.0
2152,0.0
2068,0.0
2881,1.0
3441,1.0
3649,0.0
3016,0.0
3505,1.0
2135,1.0
3793,0.0
3920,0.0
3312,0.0
2734,1.0
3452,0.0
3182,1.0
2253,1.0
2052,1.0
3933,1.0
3673,1.0
2007,1.0
2196,1.0
3721,1.0
3791,1.0
2168,1.0
2298,0.0
2507,0.0
2757,0.0
2229,0.0
3989,0.0
3163,1.0
2663,1.0
2388,1.0
3932,0.0
2226,0.0
2218,0.0
2356,0.0
3327,1.0
2143,0.0
3463,1.0
2468,0.0
2717,1.0
3388,0.0
2149,0.0
2581,0.0
2722,0.0
2660,1.0
2558,0.0
2637,0.0
3420,1.0
3047,0.0
3731,1.0
3370,0.0
3271,0.0
2785,0.0
3987,1.0
2361,1.0
2825,1.0
3873,1.0
3051,1.0
3409,0.0
3696,0.0
3790,0.0
2216,1.0
2850,0.0
3413,1.0
3258,1.0
2948,0.0
2858,0.0
3554,0.0
2908,1.0
2872,0.0
3969,0.0
2127,0.0
2493,0.0
3655,0.0
3509,0.0
2194,0.0
2953,0.0
2431,1.0
3149,1.0
2544,1.0
3550,1.0
2425,1.0
3230,0.0
2477,1.0
2278,1.0
