ix,goal_cost,intv_cost
3941,0.755,2.8000000000000003
3215,0.765,2.8
3529,0.7699999809265137,1.5
3341,0.761,1.3
3196,0.766,5.199999999999999
3631,0.763,1.9
3720,0.774,0.9
2889,0.766,0.7
3696,0.7549999952316284,1.5
2830,0.781,1.6
2479,0.768,0.7
2952,0.764,0.9
2501,0.762,0.9
2577,0.756,0.9
2008,0.788,1.2
2825,0.761,1.9000000000000001
3771,0.752,3.8
3066,0.781,1.2
2437,0.752,6.300000000000001
3552,0.807,0.9
3644,0.767,2.8
3998,0.763,2.2
3643,0.768,4.5
2369,0.774,2.5
3871,0.7649999856948853,1.0
2892,0.761,4.1
3817,0.757,0.9
3351,0.752,1.6
3750,0.773,0.8
2509,0.766,4.3
2213,0.754,3.2
2258,0.767,6.6
2571,0.762,3.9000000000000004
3042,0.771,2.6
3471,0.7829999923706055,2.5
3089,0.772,1.7
2567,0.768,4.6
3152,0.764,4.1
3577,0.77,0.7
3449,0.76,4.9
3302,0.761,4.5
3970,0.756,4.3
3468,0.756,0.8
2419,0.752,1.0
2200,0.751,2.2
3227,0.79,0.6
2809,0.753,1.8
3336,0.763,6.3
2573,0.755,4.8
2261,0.756,1.1
2201,0.751,4.0
2027,0.757,6.1
3518,0.778,2.6
3190,0.771,2.2
3401,0.822,1.9
2818,0.756,1.8
2273,0.768,1.1
3041,0.943,2.1
3731,0.767,6.2
3129,0.761,5.1
3893,0.754,1.7000000000000002
2215,0.761,0.9
2754,0.757,0.5
3397,0.765,2.6
3307,0.751,5.2
3526,0.758,3.8
3195,0.774,1.2
3559,0.765,5.300000000000001
2992,0.751,0.7
3124,0.763,2.0
2188,0.799,2.8
3450,0.764,2.7
3421,0.757,3.5
3839,0.766,3.7
3885,0.772,2.5
2496,0.7599999904632568,1.5
3652,0.759,1.1
2636,0.782,1.3
2799,0.783,1.7
2224,0.754,1.7
2757,0.754,2.8
3536,0.758,1.3
3481,0.79,2.3
2277,0.779,1.2
3457,0.755,3.9
3146,0.761,2.9000000000000004
2484,0.776,2.1
3249,0.761,3.1
3670,0.763,5.9
2084,0.754,5.1
3926,0.763,4.0
2720,0.786,1.7
3202,0.79,1.0
2015,0.766,0.8
2017,0.787,1.6
3403,0.753,3.3
2736,0.7680000066757202,0.5
3505,0.785,0.7
2896,0.801,0.8
2598,0.781,1.5
2462,0.762,0.9
3688,0.763,1.9
3078,0.76,1.2
2924,0.77,0.8
2943,0.767,1.2
2997,0.765,1.2
2888,0.755,4.5
2483,0.772,0.8
3500,0.759,2.6
2050,0.778,1.1
3495,0.789,0.9
2723,0.763,2.9000000000000004
3151,0.758,3.6999999999999997
3021,0.762,2.5
2416,0.7639999985694885,2.0
2848,0.754,7.699999999999999
2225,0.752,4.7
2890,0.77,2.9
3682,0.756,3.0
2731,0.77,4.1
3656,0.753,1.6
3185,0.76,1.4
3512,0.771,3.0
3287,0.774,1.8
2985,0.754,5.5
2594,0.757,3.0
2524,0.768,4.3
3284,0.7799999713897705,2.0
2517,0.762,1.1
3005,0.785,1.1
2887,0.763,1.9
3125,0.79,0.8
2794,0.786,0.7
3268,0.8040000200271606,1.0
2043,0.7900000214576721,1.5
2089,0.766,1.7
3420,0.777,2.1
3018,0.763,2.2
3678,0.765,0.7
3091,0.761,4.0
2523,0.756,0.7
2650,0.7590000033378601,1.5
2181,0.753,0.6
2121,0.762,6.800000000000001
3339,0.756,5.4
3657,0.768,0.6
3453,0.783,1.6
2886,0.754,1.2
3591,0.767,0.8
2938,0.769,5.300000000000001
3499,0.7879999876022339,1.5
2412,0.753,1.3
3902,0.757,1.9
2351,0.76,1.8
3122,0.775,1.3
3846,0.766,0.6
3295,0.802,2.5
2743,0.755,2.1
3282,0.763,3.2
3572,0.771,0.9
2782,0.777,0.9
3269,0.767,1.2
3574,0.7889999747276306,1.0
3770,0.774,0.9
2400,0.761,1.8
2703,0.771,0.8
2092,0.765,1.4
2620,0.778,1.1
3191,0.759,1.1
2624,0.756,2.9
3904,0.764,1.1
3235,0.7720000147819519,0.5
2950,0.769,0.8
2376,0.768,2.1
3199,0.773,1.4
2330,0.757,2.3000000000000003
2165,0.767,3.3000000000000003
2727,0.771,6.8
2967,0.76,1.3
3662,0.76,1.8
2666,0.776,1.1
2153,0.762,1.6
3655,0.763,5.0
3076,0.776,0.7
3072,0.758,3.7
3966,0.764,3.8
3136,0.762,0.7
2383,0.772,2.3
3545,0.753,3.1999999999999997
3806,0.753,6.3999999999999995
3726,0.79,0.7
3214,0.76,6.5
2322,0.763,1.0
3944,0.768,1.3
2097,0.773,3.7
3316,0.751,1.9000000000000001
3605,0.779,1.5
3537,0.762,0.9
2721,0.7879999876022339,2.0
3326,0.774,4.3
