,h_post,h_post_individualized
17658,0.92,
14109,0.94,
13245,0.92,
18682,0.94,
15772,0.88,
19961,0.0,
16564,0.88,
18687,0.88,
12512,0.92,
19906,0.96,
12812,0.92,
17725,0.58,
15851,0.0,
11139,0.9,
18141,0.92,
15617,0.94,
17158,0.84,
16603,0.88,
18001,0.03999999999999999,
14515,0.88,
13783,0.9,
19125,0.0,
17094,0.9,
15716,0.94,
13017,0.94,
15981,0.9,
19760,0.92,
12061,0.98,
19414,0.94,
16031,0.94,
12192,0.92,
12588,0.96,
14387,0.72,
12028,0.9,
18242,0.88,
17742,0.96,
13962,0.78,
10205,0.92,
10047,0.9,
14332,0.94,
17659,0.86,
16102,0.0,
11494,1.0,
12944,0.9,
19465,0.9,
13209,0.94,
12484,0.98,
17492,0.88,
11357,0.92,
18862,0.96,
18514,0.96,
12236,0.9,
10732,0.9,
10591,0.96,
15536,0.0,
19690,0.98,
14970,0.92,
12599,0.98,
11176,0.88,
14806,0.94,
18117,0.96,
15529,0.96,
15669,0.86,
19816,0.88,
11585,0.9,
14817,0.94,
18819,0.0,
14992,0.98,
10970,0.9,
18734,0.96,
14524,0.10000000000000002,
16529,0.9,
18576,0.92,
18870,0.78,
18056,0.98,
18160,0.72,
10331,0.9,
15190,0.96,
10350,0.96,
10283,1.0,
11008,0.92,
19472,1.0,
19450,0.84,
13053,0.92,
18848,0.88,
17099,0.94,
15382,0.88,
16770,0.96,
16199,0.88,
17745,0.9,
13865,0.9,
11279,0.92,
11321,0.94,
16086,0.94,
18327,0.94,
19361,1.0,
14464,0.9,
12091,0.9,
11864,0.0,
13795,0.92,
17292,0.98,
16721,0.96,
16720,0.9,
16817,0.94,
17701,0.92,
17680,0.9,
13178,0.94,
15090,0.02,
19519,0.94,
19349,0.96,
15066,0.94,
11351,0.96,
16184,1.0,
17740,0.0,
14924,0.86,
17633,0.94,
13040,0.94,
12488,0.98,
19260,0.94,
12133,0.96,
12084,0.9,
14319,0.92,
14373,0.88,
18346,0.9,
13789,0.98,
12697,0.9,
16538,0.6,
15238,1.0,
15135,0.98,
15608,0.92,
19160,0.94,
11728,0.86,
12617,0.86,
12021,0.92,
15698,0.86,
16185,0.94,
12908,0.76,
16198,0.0,
17104,0.94,
16626,0.94,
13021,0.96,
17126,0.0,
11656,0.9,
10348,0.92,
11187,0.9,
17647,0.0,
12038,0.82,
10638,0.94,
18810,0.88,
13263,0.92,
13653,0.96,
15214,0.94,
19835,0.94,
19375,0.0,
16187,0.86,
11182,0.0,
11381,0.9,
10968,0.94,
12138,0.9,
16041,0.92,
16874,0.0,
17217,0.6,
15652,0.96,
11539,0.78,
16299,0.92,
11824,0.9,
19674,0.96,
14834,0.88,
15605,0.54,
17775,0.94,
18101,0.92,
17440,0.76,
18433,0.94,
13544,0.9,
11874,0.94,
16239,0.88,
12424,0.9,
11276,0.9,
11343,0.9,
15915,0.54,
10777,0.84,
14089,0.92,
10846,0.92,
19653,0.02,
17343,0.98,
10778,0.94,
17224,0.96,
14363,0.92,
15943,0.94,
16774,0.96,
13166,0.96,
14304,0.98,
17371,0.9,
10285,0.86,
16999,0.94,
15881,0.92,
16764,0.92,
15410,0.88,
10114,0.76,
16001,0.94,
