,y
3982,0.0
2508,0.0
2711,1.0
2226,0.0
2296,0.0
2992,0.0
2021,0.0
2544,0.0
3759,0.0
3569,1.0
2990,0.0
3035,0.0
2416,0.0
3598,1.0
2052,0.0
2818,1.0
3123,0.0
3604,0.0
2573,0.0
3390,0.0
2504,0.0
3461,0.0
3794,0.0
2589,0.0
2489,0.0
2719,0.0
3335,0.0
3594,0.0
3682,0.0
3258,0.0
3266,1.0
2169,0.0
3401,1.0
2146,0.0
3384,0.0
3711,0.0
2861,0.0
2814,0.0
2122,0.0
3055,0.0
3499,0.0
3012,1.0
2497,1.0
3091,0.0
3671,0.0
2812,0.0
2709,0.0
2726,0.0
2768,0.0
2034,0.0
3207,1.0
2330,0.0
2437,0.0
2890,0.0
3548,0.0
2279,0.0
3508,0.0
3432,0.0
3550,0.0
3792,0.0
3107,0.0
2324,1.0
3802,0.0
3903,0.0
3795,0.0
3237,0.0
3679,0.0
3780,0.0
2751,0.0
2838,0.0
3164,0.0
3979,1.0
2689,0.0
3797,0.0
3166,0.0
2445,0.0
2051,0.0
3719,0.0
3217,0.0
2857,0.0
2323,1.0
3936,0.0
3656,1.0
2160,0.0
2277,0.0
3093,1.0
3152,0.0
2005,0.0
2004,0.0
2415,0.0
3002,0.0
3133,0.0
3478,0.0
3334,1.0
3504,0.0
3945,0.0
3855,0.0
3299,1.0
2519,0.0
3271,0.0
2046,0.0
3489,1.0
2136,0.0
3016,0.0
2456,0.0
3967,0.0
3100,0.0
3232,0.0
2350,0.0
2735,0.0
3534,0.0
3567,0.0
2022,0.0
2102,1.0
2473,0.0
3279,0.0
3902,1.0
2188,0.0
2886,0.0
3635,0.0
3995,0.0
3619,0.0
2408,0.0
3978,0.0
3198,1.0
3473,0.0
2386,0.0
2275,0.0
3608,0.0
3208,0.0
3454,1.0
2342,1.0
2843,0.0
3337,0.0
2920,0.0
2582,0.0
3842,0.0
3307,0.0
2362,0.0
2172,1.0
2128,0.0
2001,0.0
3281,0.0
3657,1.0
2019,0.0
2698,0.0
3715,1.0
3006,0.0
3832,0.0
2162,0.0
2035,0.0
2405,1.0
3834,0.0
2518,0.0
3257,1.0
3336,0.0
3094,0.0
2853,0.0
2282,1.0
3498,0.0
2407,0.0
2510,1.0
3690,0.0
2469,1.0
2028,0.0
3320,0.0
2889,0.0
3344,1.0
3112,0.0
2856,0.0
2193,0.0
3017,0.0
3044,0.0
2328,1.0
3965,0.0
3103,0.0
2958,0.0
3878,0.0
3480,0.0
2554,0.0
3681,0.0
3073,1.0
2083,0.0
3520,0.0
3872,0.0
3998,0.0
3410,0.0
3355,1.0
2137,0.0
2904,0.0
2896,0.0
2522,0.0
3976,0.0
2528,1.0
2745,0.0
2286,0.0
3817,0.0
2976,1.0
3876,1.0
3193,0.0
