,h_post,h_post_individualized
13696,1.0,
10013,1.0,
16214,1.0,
16840,1.0,
15063,1.0,
16974,1.0,
10658,0.03999999999999999,
14672,1.0,
18128,1.0,
19005,1.0,
13706,1.0,
18699,1.0,
12539,1.0,
18601,0.02,
13598,0.06,
10894,1.0,
16953,1.0,
11092,1.0,
17391,1.0,
14922,1.0,
19090,1.0,
13597,1.0,
10798,1.0,
12820,1.0,
17568,1.0,
16100,1.0,
16653,1.0,
11731,1.0,
18557,1.0,
13189,1.0,
13186,1.0,
15117,1.0,
19725,1.0,
19452,1.0,
16172,1.0,
12127,0.10000000000000002,
18523,0.03999999999999999,
16315,1.0,
14229,0.02,
18693,0.03999999999999999,
11598,1.0,
11348,1.0,
18346,1.0,
10084,1.0,
17459,1.0,
16600,1.0,
19207,0.98,
10781,1.0,
10598,1.0,
14206,1.0,
18415,1.0,
17756,0.03999999999999999,
17515,1.0,
13817,0.03999999999999999,
17893,1.0,
12263,0.06,
14898,1.0,
11050,1.0,
11416,0.0,
15866,1.0,
14633,0.03999999999999999,
17963,0.06,
14521,1.0,
16175,0.14,
11154,1.0,
15462,1.0,
18195,1.0,
17189,1.0,
10647,1.0,
18268,1.0,
11307,1.0,
16492,1.0,
14292,1.0,
10318,1.0,
10377,1.0,
10488,0.0,
19837,1.0,
10788,1.0,
18923,0.12000000000000001,
18409,1.0,
12595,1.0,
14849,1.0,
16564,1.0,
18025,1.0,
13761,1.0,
11399,1.0,
11209,1.0,
18305,1.0,
16517,0.03999999999999999,
19785,0.06,
15710,0.02,
11317,1.0,
15994,1.0,
19852,1.0,
12472,0.06,
15507,1.0,
19170,1.0,
15241,0.06,
12246,1.0,
19291,1.0,
11338,1.0,
13751,1.0,
10793,1.0,
19464,0.02,
14180,1.0,
13534,0.02,
19149,0.14,
12633,1.0,
16525,1.0,
18466,1.0,
13441,1.0,
19538,1.0,
15374,0.0,
15266,0.02,
18609,0.10000000000000002,
14239,0.03999999999999999,
17062,1.0,
10225,0.02,
18712,1.0,
11527,0.03999999999999999,
15602,1.0,
12495,1.0,
16902,0.03999999999999999,
11128,1.0,
13136,1.0,
15268,1.0,
15540,1.0,
17121,1.0,
12035,1.0,
10711,0.03999999999999999,
16002,1.0,
14059,1.0,
10719,1.0,
14627,1.0,
19921,0.03999999999999999,
17573,1.0,
12485,0.03999999999999999,
19812,1.0,
12203,1.0,
12452,0.0,
16123,1.0,
13379,1.0,
16567,1.0,
16143,1.0,
13128,1.0,
16737,0.0,
10146,0.0,
19238,1.0,
12437,1.0,
15773,1.0,
19415,1.0,
10949,1.0,
18103,1.0,
18124,1.0,
16892,1.0,
11068,1.0,
18251,1.0,
19650,1.0,
18605,1.0,
17016,1.0,
15527,1.0,
18210,1.0,
10878,1.0,
16637,1.0,
12156,1.0,
10875,1.0,
10393,1.0,
14350,1.0,
16639,1.0,
10127,1.0,
18540,0.06,
13782,0.03999999999999999,
16424,1.0,
10511,1.0,
15914,1.0,
11538,1.0,
12108,0.0,
12676,1.0,
17069,0.07999999999999999,
19104,1.0,
18014,1.0,
18180,1.0,
14196,1.0,
10068,1.0,
14539,1.0,
16433,0.06,
19392,1.0,
10240,1.0,
15414,1.0,
18883,1.0,
16805,1.0,
19735,1.0,
17885,1.0,
18075,1.0,
11329,0.03999999999999999,
14232,1.0,
12381,0.06,
10708,0.02,
17679,1.0,
14440,1.0,
