,y_hat
3646,False
2776,False
2964,False
2718,False
3332,False
3081,False
3490,False
3289,False
2860,False
2116,False
3900,False
2478,False
2774,False
2114,False
2066,False
3818,False
3916,False
3335,False
2713,False
2668,False
2845,False
3823,False
2454,False
2484,False
2023,False
3339,False
3283,False
3556,False
2002,False
3455,False
3210,False
2543,False
3942,False
2514,False
3872,False
3638,False
3508,False
3515,False
2336,False
3453,False
2528,False
3838,False
3089,False
3796,False
2714,False
3938,False
3650,False
3059,False
2362,False
2760,False
3385,False
2846,False
3549,False
3548,False
3585,False
2282,False
2782,False
3752,False
2880,False
2832,False
3654,False
2194,False
3992,False
3971,False
3611,False
3839,False
2496,False
3858,False
2847,False
2230,False
3492,False
2879,False
3019,False
2326,False
3157,False
3539,False
2455,False
2086,False
2494,False
2192,False
2075,False
3078,False
3137,False
2243,False
2530,False
2540,False
2824,False
3692,False
2592,False
2583,False
3051,False
2586,False
3387,False
3048,False
3107,False
2314,False
2607,False
2700,False
2746,False
3451,False
2303,False
3897,False
3431,False
2036,False
2662,False
2747,False
3160,False
3748,False
3130,False
3104,False
3090,False
2488,False
2582,False
2949,False
2356,False
2482,False
3909,False
3801,False
3506,False
3503,False
3216,False
2988,False
2241,False
2959,False
2638,False
2386,False
3331,False
3625,False
2717,False
3454,False
2792,False
3566,False
2600,False
2804,False
3194,False
2267,False
3291,False
3849,False
2951,False
3525,False
2495,False
2417,False
2944,False
2486,False
2546,False
3975,False
3664,False
2728,False
2391,False
3536,False
3594,False
3736,False
3466,False
3723,False
2257,False
3842,False
3656,False
3180,False
2025,False
2322,False
2599,False
3798,False
2597,False
2636,False
3663,False
2658,False
2523,False
3452,False
3093,False
2794,False
2293,False
2121,False
3518,False
3171,False
2406,False
2085,False
2862,False
2162,False
2383,False
2448,False
2351,False
3169,False
2610,False
3929,False
2350,False
3182,False
2492,False
2858,False
2311,False
3322,False
2958,False
3765,False
2931,False
2891,False
3532,False
3294,False
2541,False
2457,False
2757,False
2242,False
