,y
2304,0.0
3310,1.0
2032,0.0
2287,0.0
2718,0.0
3432,0.0
3009,1.0
3527,0.0
2302,0.0
2219,0.0
3951,0.0
3892,0.0
3937,0.0
3428,0.0
2472,0.0
2532,0.0
3243,1.0
3181,0.0
2576,0.0
2202,0.0
2003,0.0
3835,0.0
3615,0.0
3309,0.0
3949,0.0
3204,0.0
3256,0.0
2652,1.0
2561,1.0
3119,1.0
3283,0.0
2731,0.0
2443,0.0
2842,0.0
3401,1.0
3377,0.0
3836,0.0
3774,0.0
3167,0.0
2216,1.0
3569,0.0
2834,1.0
3405,0.0
3435,0.0
3684,1.0
2306,0.0
2349,0.0
3050,0.0
2666,1.0
3917,0.0
3898,0.0
3808,0.0
2795,1.0
3070,0.0
3832,0.0
3014,0.0
3301,0.0
3417,1.0
2435,0.0
3025,1.0
3024,1.0
2372,1.0
2227,1.0
2854,0.0
2490,0.0
3317,0.0
3478,0.0
2913,0.0
2120,0.0
2597,0.0
2085,1.0
3870,0.0
3196,0.0
3551,0.0
3909,0.0
3823,1.0
3030,0.0
2604,0.0
3755,0.0
2679,1.0
3327,0.0
3031,0.0
3715,0.0
3739,0.0
3100,0.0
2009,0.0
2691,0.0
3350,0.0
2752,0.0
3541,1.0
3609,0.0
3319,1.0
3797,0.0
2041,0.0
2611,0.0
2772,1.0
2030,0.0
2941,0.0
2385,1.0
3721,0.0
3304,0.0
2434,1.0
3012,1.0
2707,0.0
2900,0.0
3655,0.0
3686,0.0
2198,0.0
2520,0.0
3807,0.0
3939,1.0
2610,0.0
3972,0.0
2363,1.0
3245,0.0
3386,0.0
3076,0.0
3552,0.0
3838,1.0
2456,1.0
2350,0.0
2125,0.0
2923,0.0
2396,0.0
3674,0.0
3999,0.0
2321,1.0
2883,1.0
2051,0.0
3474,1.0
2775,0.0
2243,0.0
2915,0.0
2213,0.0
3588,0.0
2322,0.0
2086,1.0
3782,0.0
3974,0.0
2715,0.0
2205,0.0
3762,0.0
2235,0.0
2339,0.0
2242,1.0
2729,0.0
2463,1.0
3019,0.0
2343,0.0
2100,0.0
3935,0.0
3761,0.0
3965,0.0
2811,0.0
3979,0.0
2670,0.0
2823,0.0
3063,1.0
2400,0.0
2252,0.0
3224,1.0
2404,1.0
2283,0.0
2254,0.0
3680,0.0
3286,0.0
3158,0.0
3893,0.0
3287,0.0
2586,0.0
3095,0.0
3477,1.0
3222,0.0
2787,0.0
3481,1.0
2936,1.0
2956,0.0
3293,0.0
2523,0.0
2424,0.0
2070,1.0
2893,0.0
3924,1.0
3406,0.0
2276,0.0
2147,0.0
3620,0.0
3236,0.0
3016,0.0
3703,0.0
3289,0.0
2957,0.0
3987,0.0
2565,0.0
3579,1.0
2028,1.0
3253,0.0
2553,0.0
3754,0.0
2327,0.0
