,senior-level_skill
3561,0.0
3118,0.0
2618,0.0
2352,0.0
2305,0.0
3636,0.0
3215,0.0
3973,0.0
2395,0.0
2291,0.0
3534,0.0
2140,0.0
3067,0.0
3181,0.0
3794,0.0
2082,0.0
2897,0.0
3141,0.0
3103,0.0
3075,0.0
2931,0.0
3136,0.0
3029,0.0
3319,0.0
2306,0.0
3200,0.0
2899,0.0
2728,0.0
2367,0.0
3913,0.0
3102,0.0
3885,0.0
2104,0.0
2547,0.0
3618,0.0
2433,0.0
3575,0.0
3791,0.0
2418,0.0
3922,0.0
2233,0.0
3943,0.0
3370,0.0
2374,0.0
3307,0.0
2760,0.0
2985,0.0
3923,0.0
3967,0.0
3016,0.0
2727,0.0
3069,0.0
3716,0.0
3518,0.0
3597,0.0
2397,0.0
2775,0.0
2819,0.0
3608,0.0
2353,0.0
2510,0.0
2749,0.0
3339,0.0
3135,0.0
2574,0.0
2670,0.0
3248,0.0
2769,0.0
3906,0.0
2332,0.0
2934,0.0
2401,0.0
3517,0.0
2226,0.0
2100,0.0
2135,0.0
2937,0.0
2599,0.0
3107,0.0
3040,0.0
3625,0.0
2158,0.0
2122,0.0
2544,0.0
2032,0.0
2096,0.0
2665,0.0
2856,0.0
2674,0.0
3240,0.0
2119,0.0
2033,0.0
2912,0.0
3176,0.0
2004,0.0
2540,0.0
2806,0.0
3387,0.0
3956,0.0
3613,0.0
3054,0.0
2175,0.0
3390,0.0
3679,0.0
2336,0.0
2533,0.0
2708,0.0
2698,0.0
3403,0.0
3214,0.0
2085,0.0
2816,0.0
2192,0.0
3480,0.0
3744,0.0
3786,0.0
2614,0.0
2028,0.0
3521,0.0
2683,0.0
3344,0.0
3531,0.0
2178,0.0
3062,0.0
2406,0.0
2722,0.0
2976,0.0
3582,0.0
3554,0.0
3257,0.0
2857,0.0
2380,0.0
3732,0.0
2972,0.0
2734,0.0
2501,0.0
2884,0.0
3932,0.0
3810,0.0
3514,0.0
2613,0.0
3021,0.0
2133,0.0
2213,0.0
2802,0.0
3438,0.0
3358,0.0
3672,0.0
3705,0.0
3970,0.0
2366,0.0
3850,0.0
3854,0.0
2285,0.0
2512,0.0
2495,0.0
3280,0.0
2348,0.0
3553,0.0
3653,0.0
2700,0.0
3285,0.0
2016,0.0
3259,0.0
2260,0.0
2640,0.0
3260,0.0
3773,0.0
3272,0.0
3157,0.0
2407,0.0
3129,0.0
3110,0.0
3325,0.0
3746,0.0
2163,0.0
2598,0.0
2002,0.0
3687,0.0
2328,0.0
3999,0.0
3007,0.0
3590,0.0
2496,0.0
2875,0.0
2643,0.0
2680,0.0
3680,0.0
3039,0.0
3310,0.0
2524,0.0
2933,0.0
2419,0.0
2959,0.0
3903,0.0
2852,0.0
3841,0.0
2148,0.0
2577,0.0
3361,0.0
