,years_experience,degree,nr_commits,nr_languages,nr_stars
3561,3.0,1.0,3034.0,2.0,13.0
3118,3.0,1.0,3033.0,4.0,14.0
2618,1.0,3.0,1014.0,12.0,11.0
2352,4.0,0.0,4044.0,2.0,13.0
2305,0.0,3.0,3.0,6.0,12.0
3636,3.0,1.0,3032.0,5.0,13.0
3215,4.0,0.0,4044.0,9.0,12.0
3973,1.0,3.0,1011.0,5.0,15.0
2395,3.0,1.0,3034.0,3.0,15.0
2291,1.0,3.0,1012.0,1.0,14.0
3534,4.0,0.0,4044.0,6.0,12.0
2140,0.0,3.0,2.0,3.0,16.0
3067,0.0,3.0,6.0,6.0,15.0
3181,1.0,3.0,1011.0,3.0,11.0
3794,2.0,2.0,2027.0,3.0,22.0
2082,4.0,0.0,4041.0,3.0,11.0
2897,1.0,3.0,1012.0,4.0,16.0
3141,3.0,1.0,3039.0,2.0,13.0
3103,0.0,3.0,5.0,5.0,10.0
3075,3.0,1.0,3036.0,1.0,12.0
2931,3.0,1.0,3031.0,3.0,16.0
3136,2.0,2.0,2023.0,2.0,18.0
3029,0.0,3.0,3.0,2.0,18.0
3319,3.0,1.0,34.0,0.0,2.0
2306,1.0,3.0,1015.0,3.0,12.0
3200,0.0,3.0,1.0,2.0,16.0
2899,3.0,1.0,3032.0,1.0,14.0
2728,1.0,3.0,1011.0,7.0,13.0
2367,0.0,3.0,4.0,1.0,12.0
3913,0.0,3.0,4.0,2.0,13.0
3102,0.0,3.0,7.0,5.0,15.0
3885,3.0,1.0,3032.0,3.0,10.0
2104,3.0,1.0,3037.0,2.0,11.0
2547,3.0,1.0,34.0,0.0,6.0
3618,3.0,1.0,3036.0,9.0,15.0
2433,3.0,1.0,3040.0,2.0,11.0
3575,3.0,1.0,3032.0,2.0,12.0
3791,0.0,3.0,2.0,5.0,24.0
2418,1.0,3.0,1015.0,5.0,10.0
3922,2.0,2.0,2022.0,5.0,12.0
2233,4.0,0.0,4045.0,16.0,10.0
3943,3.0,1.0,3032.0,1.0,12.0
3370,0.0,3.0,5.0,2.0,12.0
2374,1.0,3.0,1011.0,11.0,14.0
3307,1.0,3.0,1012.0,4.0,12.0
2760,3.0,1.0,3033.0,9.0,14.0
2985,3.0,1.0,3032.0,8.0,12.0
3923,0.0,3.0,3.0,5.0,12.0
3967,1.0,3.0,1010.0,6.0,12.0
3016,3.0,1.0,3035.0,2.0,14.0
2727,0.0,3.0,4.0,6.0,15.0
3069,2.0,2.0,2028.0,8.0,12.0
3716,0.0,3.0,2.0,1.0,13.0
3518,2.0,2.0,2022.0,6.0,12.0
3597,1.0,3.0,1010.0,2.0,15.0
2397,1.0,3.0,1013.0,1.0,13.0
2775,0.0,3.0,6.0,6.0,16.0
2819,3.0,1.0,3034.0,4.0,14.0
3608,1.0,3.0,1016.0,3.0,15.0
2353,0.0,3.0,5.0,7.0,13.0
2510,2.0,2.0,2024.0,2.0,18.0
2749,1.0,3.0,1013.0,8.0,15.0
3339,1.0,3.0,1013.0,14.0,24.0
3135,0.0,3.0,6.0,1.0,18.0
2574,0.0,3.0,5.0,6.0,14.0
2670,2.0,2.0,2024.0,6.0,20.0
3248,4.0,0.0,4045.0,1.0,11.0
2769,2.0,2.0,2022.0,7.0,12.0
3906,4.0,0.0,4043.0,1.0,12.0
2332,1.0,3.0,1014.0,4.0,14.0
2934,0.0,3.0,3.0,13.0,14.0
2401,4.0,0.0,44.0,2.0,3.0
3517,4.0,0.0,4044.0,1.0,14.0
2226,1.0,3.0,1017.0,6.0,13.0
2100,2.0,2.0,2024.0,7.0,12.0
2135,0.0,3.0,2.0,4.0,13.0
2937,3.0,1.0,3030.0,4.0,13.0
2599,1.0,3.0,1012.0,3.0,15.0
3107,1.0,3.0,1015.0,2.0,12.0
3040,0.0,3.0,3.0,2.0,20.0
3625,4.0,0.0,4044.0,1.0,12.0
2158,1.0,3.0,1012.0,3.0,16.0
2122,4.0,0.0,4047.0,1.0,12.0
2544,2.0,2.0,2023.0,2.0,12.0
2032,3.0,1.0,3033.0,2.0,15.0
2096,2.0,2.0,2024.0,3.0,12.0
