,senior-level_skill
3561,1.0
3118,1.0
2618,1.0
2352,1.0
2305,1.0
3636,1.0
3215,1.0
3973,1.0
2395,1.0
2291,1.0
3534,1.0
2140,1.0
3067,1.0
3181,1.0
3794,1.0
2082,1.0
2897,1.0
3141,1.0
3103,1.0
3075,1.0
2931,1.0
3136,1.0
3029,1.0
3319,0.0
2306,1.0
3200,1.0
2899,1.0
2728,1.0
2367,1.0
3913,1.0
3102,1.0
3885,1.0
2104,1.0
2547,0.0
3618,1.0
2433,1.0
3575,1.0
3791,1.0
2418,1.0
3922,1.0
2233,1.0
3943,1.0
3370,1.0
2374,1.0
3307,1.0
2760,1.0
2985,1.0
3923,1.0
3967,1.0
3016,1.0
2727,1.0
3069,1.0
3716,1.0
3518,1.0
3597,1.0
2397,1.0
2775,1.0
2819,1.0
3608,1.0
2353,1.0
2510,1.0
2749,1.0
3339,1.0
3135,1.0
2574,1.0
2670,1.0
3248,1.0
2769,1.0
3906,1.0
2332,1.0
2934,1.0
2401,0.0
3517,1.0
2226,1.0
2100,1.0
2135,1.0
2937,1.0
2599,1.0
3107,1.0
3040,1.0
3625,1.0
2158,1.0
2122,1.0
2544,1.0
2032,1.0
2096,1.0
2665,1.0
2856,1.0
2674,1.0
3240,1.0
2119,1.0
2033,1.0
2912,1.0
3176,1.0
2004,1.0
2540,1.0
2806,1.0
3387,1.0
3956,1.0
3613,1.0
3054,1.0
2175,1.0
3390,1.0
3679,1.0
2336,1.0
2533,1.0
2708,1.0
2698,0.0
3403,1.0
3214,1.0
2085,1.0
2816,1.0
2192,1.0
3480,1.0
3744,0.0
3786,1.0
2614,1.0
2028,1.0
3521,1.0
2683,1.0
3344,1.0
3531,1.0
2178,1.0
3062,1.0
2406,1.0
2722,1.0
2976,0.0
3582,1.0
3554,1.0
3257,1.0
2857,1.0
2380,1.0
3732,1.0
2972,1.0
2734,1.0
2501,1.0
2884,1.0
3932,1.0
3810,1.0
3514,1.0
2613,1.0
3021,1.0
2133,1.0
2213,1.0
2802,1.0
3438,1.0
3358,1.0
3672,1.0
3705,1.0
3970,1.0
2366,1.0
3850,1.0
3854,1.0
2285,1.0
2512,1.0
2495,1.0
3280,1.0
2348,1.0
3553,1.0
3653,1.0
2700,1.0
3285,1.0
2016,1.0
3259,1.0
2260,1.0
2640,1.0
3260,1.0
3773,1.0
3272,1.0
3157,1.0
2407,0.0
3129,1.0
3110,1.0
3325,1.0
3746,1.0
2163,1.0
2598,0.0
2002,0.0
3687,1.0
2328,1.0
3999,1.0
3007,1.0
3590,1.0
2496,1.0
2875,1.0
2643,1.0
2680,1.0
3680,1.0
3039,1.0
3310,1.0
2524,1.0
2933,1.0
2419,1.0
2959,1.0
3903,1.0
2852,1.0
3841,1.0
2148,1.0
2577,1.0
3361,1.0
