,years_experience,degree,nr_commits,nr_languages,nr_stars
3475,3.0,1.0,3031.0,9.999954223632812,14.0
2448,1.0,2.0,1016.0,14.999954223632812,13.0
2849,3.0,1.0,3032.0,4.999954700469971,15.0
3201,3.0,1.0,3037.0,7.999954700469971,17.0
2323,0.0,3.0,3.0,7.999954700469971,18.0
3448,1.0,3.0,1016.0,10.999954223632812,17.0
3056,3.0,1.0,3034.0,3.9999547004699707,17.0
2891,3.0,1.0,3039.0,2.9999547004699707,13.0
2209,0.0,3.0,7.0,9.999954223632812,13.0
2035,2.0,2.0,23.0,8.5,1.0
3006,1.0,2.0,1013.0,1.9999545812606812,12.0
3283,4.0,0.0,4043.0,2.9999547004699707,13.0
3987,2.0,2.0,2025.0,6.999954700469971,13.0
3372,0.0,3.0,5.0,1.9999545812606812,16.0
3074,0.0,3.0,0.0,5.999954700469971,12.0
2949,1.0,3.0,1010.0,3.9999547004699707,14.0
2841,0.0,3.0,3.0,1.5,7.0
2573,1.0,3.0,1017.0,0.9999545812606812,12.0
2801,0.0,3.0,3.0,2.9999547004699707,11.0
3130,0.0,3.0,8.0,2.5,3.0
3333,2.0,2.0,2025.0,1.9999545812606812,10.0
2866,1.0,3.0,1015.0,0.9999545812606812,15.0
2159,1.0,3.0,1012.0,11.999954223632812,10.0
3110,4.0,0.0,4045.0,4.999954700469971,11.0
3701,3.0,1.0,3034.0,5.999954700469971,22.0
3357,4.0,0.0,4047.0,14.999954223632812,15.0
2813,3.0,1.0,3033.0,1.9999545812606812,13.0
3419,3.0,1.0,3032.0,2.9999547004699707,11.0
3739,3.0,1.0,3036.0,3.9999547004699707,21.0
3420,1.0,3.0,1013.0,0.9999545812606812,18.0
2735,1.0,3.0,1016.0,3.9999547004699707,11.0
2636,3.0,1.0,3037.0,8.999954223632812,16.0
2576,4.0,1.0,4045.0,5.999954700469971,15.0
3743,0.0,3.0,5.0,4.999954700469971,10.0
3750,2.0,2.0,2026.0,9.999954223632812,12.0
3870,2.0,2.0,2026.0,7.999954700469971,13.0
2238,3.0,1.0,3035.0,4.999954700469971,17.0
3184,4.0,0.0,4045.0,5.999954700469971,14.0
2541,2.0,2.0,2022.0,1.9999545812606812,15.0
3455,1.0,3.0,1014.0,4.999954700469971,14.0
2597,1.0,3.0,1013.0,7.999954700469971,15.0
3992,1.0,3.0,1015.0,3.9999547004699707,14.0
2491,2.0,2.0,2026.0,2.9999547004699707,14.0
3723,1.0,2.0,1016.0,5.999954700469971,15.0
3232,4.0,0.0,4043.0,6.999954700469971,16.0
2353,2.0,2.0,2024.0,3.9999547004699707,16.0
3091,3.0,1.0,3034.0,1.9999545812606812,11.0
2960,3.0,1.0,3032.0,7.999954700469971,12.0
2242,0.0,3.0,2.0,0.9999545812606812,15.0
3434,4.0,0.0,4048.0,8.999954223632812,11.0
2129,1.0,3.0,1019.0,3.9999547004699707,13.0
3061,2.0,2.0,2020.0,1.9999545812606812,13.0
2975,4.0,0.0,4043.0,2.9999547004699707,11.0
3410,3.0,1.0,3036.0,4.999954700469971,12.0
3726,3.0,1.0,3032.0,2.9999547004699707,12.0
3129,2.0,2.0,2022.0,4.999954700469971,12.0
2873,1.0,3.0,1014.0,4.999954700469971,14.0
2709,4.0,0.0,4045.0,5.999954700469971,14.0
3227,4.0,0.0,4047.0,3.9999547004699707,17.0
2986,1.0,3.0,1011.0,18.999954223632812,11.0
3947,3.0,1.0,3031.0,1.9999545812606812,12.0
2719,1.0,3.0,1017.0,4.999954700469971,15.0
2468,3.0,1.0,3032.0,3.9999547004699707,16.0
3711,4.0,0.0,4046.0,2.9999547004699707,14.0
2663,1.0,3.0,1020.0,1.9999545812606812,13.0
3899,2.0,2.0,2024.0,9.999954223632812,15.0
2439,0.0,3.0,6.0,2.9999547004699707,14.0
2461,3.0,1.0,3031.0,4.999954700469971,15.0
2621,3.0,1.0,3034.0,5.999954700469971,14.0
3822,0.0,3.0,1.0,2.9999547004699707,15.0
3897,1.0,2.0,16.0,2.5,6.0
2282,1.0,2.0,1015.0,1.9999545812606812,14.0
2339,4.0,1.0,4046.0,3.9999547004699707,14.0
2501,1.0,3.0,1017.0,2.9999547004699707,12.0
3024,3.0,1.0,3040.0,4.999954700469971,10.0
2770,4.0,0.0,4043.0,3.9999547004699707,21.0
3560,1.0,2.0,1012.0,1.9999545812606812,13.0
2160,3.0,1.0,3035.0,1.9999545812606812,16.0
2565,4.0,0.0,4044.0,0.9999545812606812,13.0
3358,2.0,2.0,2029.0,0.9999545812606812,15.0
2976,3.0,1.0,3037.0,2.9999547004699707,15.0
2093,2.0,2.0,2022.0,2.9999547004699707,12.0
3803,1.0,2.0,1015.0,2.9999547004699707,12.0
3955,1.0,3.0,1015.0,2.9999547004699707,11.0
2172,4.0,0.0,4047.0,10.999954223632812,12.0
3148,3.0,1.0,3036.0,5.999954700469971,15.0
2555,3.0,1.0,3036.0,0.9999545812606812,13.0
2006,1.0,3.0,1013.0,4.999954700469971,12.0
3823,3.0,1.0,3033.0,0.9999545812606812,18.0
2135,3.0,1.0,3036.0,3.9999547004699707,14.0
3731,3.0,1.0,3032.0,2.9999547004699707,14.0
3966,1.0,3.0,1010.0,6.999954700469971,14.0
3161,3.0,1.0,3035.0,6.999954700469971,15.0
3500,1.0,3.0,1012.0,6.999954700469971,12.0
3079,3.0,1.0,3035.0,5.999954700469971,14.0
2610,1.0,3.0,1015.0,6.999954700469971,17.0
3715,3.0,1.0,3032.0,6.999954700469971,15.0
3744,3.0,1.0,3031.0,0.9999545812606812,18.0
2693,4.0,0.0,41.0,2.5,5.0
2060,2.0,2.0,2020.0,7.999954700469971,13.0
3531,2.0,2.0,2024.0,6.999954700469971,17.0
2325,3.0,1.0,3031.0,5.999954700469971,14.0
2768,4.0,0.0,4042.0,2.9999547004699707,11.0
3554,2.0,2.0,2023.0,2.9999547004699707,11.0
2872,2.0,2.0,2026.0,0.9999545812606812,16.0
3845,1.0,3.0,1017.0,0.9999545812606812,12.0
3004,0.0,3.0,4.0,5.999954700469971,16.0
2831,3.0,1.0,3032.0,1.9999545812606812,14.0
2349,3.0,1.0,3033.0,4.999954700469971,11.0
2733,0.0,3.0,3.0,14.5,6.0
2316,0.0,3.0,3.0,3.9999547004699707,18.0
3304,1.0,3.0,1013.0,7.999954700469971,11.0
3158,1.0,3.0,1014.0,7.999954700469971,12.0
2073,3.0,1.0,3033.0,0.9999545812606812,15.0
3799,0.0,3.0,6.0,3.5,2.0
2689,1.0,3.0,1014.0,4.999954700469971,13.0
3910,4.0,0.0,4042.0,2.9999547004699707,16.0
2288,1.0,3.0,1010.0,1.9999545812606812,13.0
3030,0.0,3.0,10.0,2.5,6.0
3733,1.0,3.0,1016.0,1.9999545812606812,15.0
3805,3.0,1.0,3032.0,4.999954700469971,13.0
3254,2.0,2.0,2023.0,5.999954700469971,19.0
