,h_post,h_post_individualized
17134,0.8,
11611,0.86,
16790,0.88,
11175,0.94,
12131,0.9,
13285,0.88,
14400,0.82,
14471,0.6,
10565,0.74,
17568,0.9,
14256,0.82,
19470,0.92,
16301,0.78,
10199,0.9,
16706,1.0,
16602,0.9,
16008,0.76,
16950,0.96,
14981,0.92,
15460,0.74,
12965,0.9,
13263,0.82,
10293,0.86,
19972,0.8,
19248,0.86,
13908,0.96,
15842,0.82,
19793,0.88,
14149,0.88,
12824,0.9,
18640,0.98,
11418,0.8,
15113,0.64,
16305,0.88,
14956,0.92,
16132,0.94,
18442,0.84,
14190,0.9,
10119,0.56,
18854,0.56,
17892,0.88,
13283,0.96,
10977,0.86,
14503,1.0,
10609,0.8,
10422,0.88,
16204,0.88,
16441,0.88,
11141,0.96,
12735,0.78,
16443,0.9,
15446,0.88,
11464,0.58,
12060,0.88,
12454,0.76,
15599,1.0,
18361,0.9,
12873,0.98,
10457,0.98,
18969,0.86,
11144,0.86,
18202,0.88,
18265,0.86,
12680,0.86,
15947,0.88,
11754,0.9,
11448,0.76,
16138,0.94,
15905,0.88,
15674,0.78,
16681,0.82,
15911,0.62,
14780,0.8,
15318,0.8,
18490,0.88,
18446,0.88,
10851,0.86,
13405,0.88,
19499,0.92,
12709,0.78,
19426,0.78,
10968,0.6,
13951,0.96,
17435,0.88,
15123,0.92,
12693,0.66,
14998,0.86,
10159,0.56,
12650,0.68,
14474,0.96,
16775,0.88,
16125,0.9,
16511,0.78,
14289,0.86,
16772,0.6,
15722,0.88,
13481,0.82,
10158,0.86,
10982,0.88,
13428,0.86,
12282,0.94,
16833,0.8,
13678,0.9,
15729,0.88,
14029,0.88,
17015,0.88,
15303,0.84,
18300,0.86,
14886,0.66,
12957,0.56,
16484,0.56,
15226,0.82,
17736,0.94,
10783,1.0,
19311,0.54,
18316,0.88,
13895,0.94,
14361,0.92,
14339,0.88,
14041,0.96,
10957,0.9,
13244,0.8,
14756,0.84,
11609,0.84,
12845,0.94,
16980,0.88,
19065,0.84,
18587,0.74,
10550,0.88,
16087,0.9,
12254,0.58,
13432,0.94,
19593,0.8,
15739,0.84,
18312,0.62,
17481,0.88,
13352,0.88,
12213,0.86,
13479,0.88,
12715,0.94,
10739,0.86,
15527,0.92,
12438,0.9,
11297,0.84,
10767,0.9,
11348,0.88,
11216,0.86,
12718,0.94,
16174,0.78,
12684,0.72,
19110,0.94,
19339,0.8,
10393,0.96,
11651,0.96,
11606,0.9,
18033,0.54,
12682,0.9,
19476,0.82,
19895,0.9,
11319,0.84,
17991,0.86,
11784,0.94,
19564,0.88,
16930,0.86,
17577,0.92,
14305,0.86,
13869,0.9,
16193,0.78,
18717,0.88,
13608,0.92,
19041,0.94,
17802,0.86,
16196,0.92,
16720,0.82,
14951,0.74,
11272,0.88,
13774,0.92,
15982,0.88,
11830,0.88,
16176,0.92,
17821,0.8,
18807,0.86,
18338,0.98,
13378,0.9,
12378,0.82,
17637,0.96,
17465,0.82,
16370,0.92,
17059,0.86,
15925,0.84,
17293,0.78,
19832,0.92,
13241,0.92,
16028,0.94,
14561,0.98,
13197,0.68,
15531,0.72,
11211,0.9,
12006,0.88,
17249,0.96,
