,x1,x2,x3,x4
2774,0.4,1.5,0.0,1.9
3410,0.2,-0.0,1.2,2.1
2162,-0.1,4.5,1.1,6.7
2468,-0.1,0.9,1.1,4.2
2870,0.1,0.3,0.1,0.7
3194,0.6,0.0,1.0,0.0
2412,0.6,-0.0,0.0,1.5
2801,-0.0,3.4,1.7,6.8
3758,0.3,0.0,1.3,2.3
2748,-0.0,0.4,-0.0,1.6
3886,-0.1,3.6,1.2,6.5
2969,0.1,0.2,0.2,1.2
3495,0.6,5.1,0.0,9.2
3575,0.6,0.0,2.8,10.2
2291,0.7,4.1,-0.0,5.7
3733,0.0,0.7,0.2,2.8
2798,-0.2,3.8,1.7,8.3
3699,-0.0,1.0,0.0,1.0
3188,-0.0,1.4,0.1,-0.0
3980,0.5,0.0,-0.0,-0.0
2698,0.0,4.1,1.2,6.9
2181,-0.0,0.8,-0.0,0.0
2547,0.2,1.0,0.5,2.5
2019,0.1,1.9,0.0,2.1
3803,0.0,1.1,-0.0,1.6
2893,0.2,3.5,1.5,6.2
3844,0.0,1.8,0.6,3.0
3883,0.2,-0.0,1.2,2.5
2785,0.0,2.1,0.5,3.2
3893,0.9,2.8,0.9,-0.0
3787,0.7,4.2,3.0,9.8
2604,0.4,1.9,-0.0,0.0
2611,0.0,0.8,0.3,2.5
2012,0.0,0.9,0.3,2.2
3058,0.0,-0.0,0.1,0.0
2465,0.4,0.0,-0.0,-0.0
3456,1.5,3.5,-0.0,7.2
3897,0.7,-0.0,2.0,3.5
3955,0.3,1.8,0.5,0.0
2899,0.0,-0.0,0.1,-0.0
2517,0.5,2.7,0.0,4.6
3159,-0.1,4.4,0.1,6.2
2753,1.0,3.3,1.7,7.4
2402,0.1,1.9,-0.0,2.3
2163,0.4,0.0,0.0,-0.0
3147,0.1,4.1,0.6,6.3
3405,0.4,0.4,-0.0,-0.0
3822,0.7,2.0,-0.0,4.2
2646,-0.2,1.1,0.7,2.5
3154,-0.0,3.1,2.0,6.8
3150,-0.1,2.8,0.8,4.2
2691,0.7,0.0,1.5,3.3
2239,-0.0,0.2,0.4,1.0
2484,0.0,2.5,0.1,1.9
3453,0.1,1.9,-0.0,1.9
3626,1.9,0.0,2.6,6.1
2201,0.5,0.0,0.0,2.5
2311,-0.0,0.0,0.1,0.2
3208,0.1,0.3,0.4,2.8
3459,1.3,0.0,1.3,-0.0
2243,0.2,1.3,0.0,2.3
2368,0.8,2.9,0.0,5.2
3644,0.4,2.6,-0.0,3.3
3240,-0.2,3.1,1.8,7.2
2636,0.2,-0.0,2.3,9.3
3361,1.0,-0.0,0.0,2.3
3242,1.0,0.0,1.1,3.9
3084,-0.0,1.6,0.5,2.8
2210,0.1,2.7,1.3,5.0
3974,0.0,5.3,0.0,6.5
3332,0.2,0.0,-0.0,1.2
3153,1.1,2.1,0.0,0.0
