,y_hat
2029,False
2531,False
3383,False
3373,False
3571,False
3033,False
3167,False
3396,False
3152,False
3199,False
3246,False
3930,False
2623,False
2802,False
2669,False
3271,False
2621,False
3269,False
3566,False
2374,False
3058,False
2470,False
3478,False
2622,False
2588,False
2445,False
3047,False
3337,False
3771,False
2922,False
2068,False
3841,False
2833,False
2846,False
3927,False
2847,False
3352,False
2799,False
2885,False
3353,False
2003,False
2851,False
3451,False
3678,False
2108,False
3358,False
3394,False
3377,False
2195,False
2177,False
2060,False
3092,False
2193,False
3947,False
3942,False
3365,False
3493,False
3550,False
3936,False
3859,False
3865,False
2175,False
3028,False
3467,False
2404,False
2761,False
2238,False
2153,False
2322,False
3279,False
3698,False
3850,False
2521,False
2631,False
2183,False
2921,False
2888,False
2680,False
2000,False
2931,False
3363,False
3226,False
3618,False
2856,False
3487,False
3270,False
3997,False
3078,False
3545,False
2077,False
3524,False
3667,False
3639,False
2714,False
3276,False
3277,False
2972,False
2387,False
3360,False
3210,False
3075,False
2255,False
3586,False
3916,False
3304,False
3103,False
2708,False
2992,False
3298,False
3372,False
3659,False
2280,False
2602,False
2797,False
3151,False
2571,False
2746,False
3508,False
2958,False
3288,False
3036,False
3641,False
3305,False
2819,False
3822,False
2383,False
2937,False
3835,False
3668,False
3138,False
3391,False
2119,False
3386,False
2555,False
2865,False
2359,False
2031,False
3978,False
3289,False
2052,False
2543,False
2522,False
2941,False
3683,False
3231,False
3039,False
2392,False
2233,False
2796,False
3336,False
2794,False
3766,False
3318,False
3899,False
2700,False
3149,False
2083,False
3310,False
2690,False
3643,False
2067,False
2831,False
2141,False
3089,False
2274,False
3080,False
2611,False
3253,False
2824,False
3148,False
3240,False
3460,False
2636,False
2025,False
2756,False
2727,False
2745,False
2873,False
3170,False
2011,False
2485,False
3748,False
2297,False
2214,False
2753,False
3287,False
2472,False
2657,False
3538,False
3323,False
2848,False
2246,False
2626,False
3738,False
3860,False
2581,False
2686,False
2816,False
2887,False
2260,False
