,years_experience,degree,nr_commits,nr_languages,nr_stars
0,6.0,1.0,3.0,9.999954223632812,19.0
1,2.0,0.0,2.0,8.5,6.0
2,3.0,2.0,3.0,2.9999547004699707,13.0
3,6.0,0.0,2.0,0.9999545812606812,16.0
4,4.0,1.0,5.0,2.9999547004699707,16.0
5,2.0,3.0,7.0,1.9999545812606812,12.0
6,4.0,1.0,4.0,6.999954700469971,15.0
7,3.0,1.0,4.0,1.9999545812606812,13.0
8,5.0,0.0,8.0,0.9999545812606812,15.0
9,2.0,2.0,5.0,3.9999547004699707,13.0
10,2.0,2.0,3.0,3.9999547004699707,13.0
11,3.0,1.0,2.0,4.999954700469971,13.0
12,2.0,2.0,5.0,13.999954223632812,12.0
13,4.0,2.0,3.0,1.9999545812606812,14.0
14,6.0,3.0,2.0,4.999954700469971,17.0
15,2.0,0.0,14.0,6.5,2.0
16,2.0,2.0,7.0,4.999954700469971,12.0
17,2.0,0.0,2.0,2.5,3.0
18,2.0,3.0,5.0,4.999954700469971,12.0
19,1.0,0.0,6.0,9.5,4.0
20,8.0,0.0,3.0,2.9999547004699707,19.0
21,2.0,1.0,6.0,3.5,4.0
22,1.0,0.0,6.0,1.5,1.0
23,4.0,2.0,7.0,4.999954700469971,15.0
24,7.0,0.0,5.0,11.999954223632812,19.0
25,2.0,2.0,3.0,0.9999545812606812,14.0
26,4.0,2.0,4.0,4.999954700469971,14.0
27,4.0,0.0,8.0,8.999954223632812,15.0
28,0.0,2.0,2.0,0.5,1.0
29,3.0,2.0,4.0,1.9999545812606812,14.0
30,2.0,0.0,4.0,6.5,2.0
31,3.0,0.0,5.0,7.999954700469971,13.0
32,3.0,1.0,4.0,1.9999545812606812,13.0
33,4.0,2.0,8.0,1.9999545812606812,15.0
34,5.0,0.0,5.0,4.999954700469971,20.0
35,3.0,0.0,3.0,1.9999545812606812,14.0
36,3.0,0.0,5.0,5.5,3.0
37,2.0,2.0,3.0,6.999954700469971,12.0
38,4.0,0.0,5.0,0.5,5.0
39,2.0,2.0,6.0,0.9999545812606812,12.0
40,4.0,1.0,3.0,3.9999547004699707,14.0
41,1.0,1.0,5.0,7.5,4.0
42,5.0,0.0,2.0,4.999954700469971,15.0
43,1.0,2.0,5.0,14.999954223632812,11.0
44,5.0,2.0,5.0,9.999954223632812,18.0
45,5.0,0.0,6.0,10.999954223632812,18.0
46,3.0,0.0,3.0,11.5,4.0
47,1.0,0.0,5.0,1.5,4.0
48,1.0,2.0,2.0,3.9999547004699707,11.0
49,2.0,2.0,8.0,1.9999545812606812,14.0
50,2.0,3.0,3.0,1.9999545812606812,12.0
51,2.0,0.0,2.0,1.5,2.0
52,6.0,0.0,5.0,6.999954700469971,16.0
53,2.0,0.0,4.0,11.5,3.0
54,3.0,3.0,6.0,7.999954700469971,13.0
55,4.0,0.0,4.0,4.999954700469971,20.0
56,8.0,2.0,8.0,1.9999545812606812,21.0
57,8.0,1.0,4.0,8.999954223632812,19.0
58,1.0,2.0,7.0,4.999954700469971,11.0
59,4.0,3.0,7.0,2.9999547004699707,14.0
60,5.0,3.0,3.0,2.9999547004699707,17.0
61,2.0,3.0,5.0,5.999954700469971,12.0
62,8.0,2.0,9.0,7.999954700469971,18.0
63,2.0,2.0,6.0,4.999954700469971,13.0
64,1.0,0.0,6.0,6.5,1.0
65,4.0,0.0,1.0,1.9999545812606812,17.0
66,5.0,0.0,6.0,0.9999545812606812,17.0
67,4.0,2.0,4.0,11.999954223632812,14.0
68,1.0,2.0,9.0,0.9999545812606812,11.0
69,3.0,2.0,7.0,6.999954700469971,16.0
70,4.0,0.0,9.0,7.999954700469971,14.0
71,3.0,3.0,4.0,14.999954223632812,13.0
72,4.0,0.0,3.0,0.9999545812606812,15.0
73,6.0,2.0,5.0,12.999954223632812,17.0
74,1.0,1.0,6.0,13.5,2.0
75,3.0,1.0,5.0,3.9999547004699707,15.0
76,5.0,2.0,8.0,0.9999545812606812,19.0
77,3.0,2.0,9.0,4.999954700469971,13.0
78,0.0,2.0,5.0,6.5,0.0
79,3.0,0.0,5.0,2.5,5.0
80,4.0,0.0,5.0,2.5,6.0
81,2.0,2.0,2.0,0.9999545812606812,13.0
82,2.0,2.0,10.0,8.999954223632812,12.0
83,1.0,2.0,8.0,3.9999547004699707,14.0
84,1.0,0.0,6.0,2.5,2.0
85,1.0,1.0,9.0,2.5,1.0
86,7.0,2.0,6.0,2.9999547004699707,18.0
87,3.0,1.0,3.0,4.999954700469971,18.0
88,4.0,0.0,6.0,7.999954700469971,14.0
89,1.0,2.0,4.0,3.9999547004699707,12.0
90,3.0,2.0,3.0,2.9999547004699707,15.0
91,8.0,0.0,2.0,2.9999547004699707,20.0
92,3.0,2.0,2.0,2.9999547004699707,14.0
93,2.0,2.0,3.0,4.999954700469971,12.0
94,3.0,2.0,4.0,4.999954700469971,14.0
95,1.0,3.0,4.0,1.9999545812606812,12.0
96,0.0,2.0,4.0,3.5,0.0
97,1.0,3.0,5.0,2.9999547004699707,13.0
98,3.0,0.0,4.0,4.5,4.0
99,0.0,3.0,4.0,4.999954700469971,10.0
100,2.0,3.0,6.0,0.9999545812606812,14.0
101,0.0,1.0,3.0,2.5,0.0
102,4.0,1.0,5.0,2.9999547004699707,14.0
103,2.0,2.0,3.0,5.999954700469971,13.0
104,7.0,0.0,3.0,2.9999547004699707,18.0
105,2.0,0.0,6.0,7.5,2.0
106,3.0,2.0,7.0,6.999954700469971,17.0
107,7.0,1.0,8.0,9.999954223632812,22.0
108,2.0,0.0,4.0,11.5,5.0
109,4.0,2.0,4.0,5.999954700469971,15.0
110,3.0,2.0,7.0,14.999954223632812,15.0
111,2.0,1.0,6.0,2.5,2.0
112,5.0,2.0,5.0,15.999954223632812,17.0
113,3.0,1.0,5.0,4.999954700469971,13.0
114,1.0,3.0,11.0,5.999954700469971,11.0
115,4.0,2.0,3.0,0.9999545812606812,14.0
116,6.0,2.0,6.0,0.9999545812606812,20.0
117,5.0,0.0,5.0,2.9999547004699707,18.0
118,1.0,1.0,1.0,1.9999545812606812,12.0
119,4.0,1.0,6.0,1.9999545812606812,15.0
120,5.0,1.0,4.0,2.9999547004699707,15.0
121,0.0,0.0,8.0,2.5,0.0
122,3.0,0.0,8.0,6.5,6.0
123,4.0,2.0,4.0,2.9999547004699707,16.0
124,2.0,2.0,3.0,7.999954700469971,12.0
125,1.0,0.0,2.0,3.5,2.0
126,2.0,2.0,5.0,0.9999545812606812,12.0
127,0.0,0.0,3.0,0.5,0.0
128,3.0,2.0,5.0,1.9999545812606812,17.0
129,1.0,0.0,5.0,3.5,1.0
130,3.0,0.0,5.0,2.5,3.0
131,2.0,2.0,5.0,3.9999547004699707,13.0
132,8.0,3.0,8.0,3.9999547004699707,18.0
133,0.0,2.0,5.0,3.5,1.0
134,3.0,3.0,2.0,0.9999545812606812,13.0
135,0.0,2.0,1.0,6.5,0.0
136,5.0,2.0,7.0,5.999954700469971,16.0
137,4.0,2.0,3.0,10.999954223632812,14.0
138,2.0,0.0,6.0,5.5,2.0
139,2.0,0.0,8.0,6.5,2.0
140,5.0,0.0,6.0,5.999954700469971,18.0
141,2.0,1.0,3.0,1.5,4.0
142,2.0,2.0,3.0,5.999954700469971,13.0
143,4.0,0.0,2.0,2.9999547004699707,14.0
144,6.0,1.0,1.0,0.9999545812606812,18.0
145,1.0,2.0,6.0,0.9999545812606812,13.0
146,2.0,2.0,6.0,2.9999547004699707,13.0
147,2.0,1.0,9.0,4.5,4.0
148,5.0,1.0,4.0,2.9999547004699707,16.0
149,2.0,1.0,6.0,2.9999547004699707,12.0
150,6.0,0.0,2.0,1.9999545812606812,17.0
151,1.0,1.0,4.0,10.5,1.0
152,1.0,0.0,4.0,0.5,4.0
153,3.0,0.0,6.0,10.5,4.0
154,7.0,0.0,3.0,5.999954700469971,18.0
155,4.0,1.0,2.0,5.999954700469971,15.0
156,4.0,2.0,5.0,0.9999545812606812,16.0
157,4.0,0.0,3.0,10.999954223632812,14.0
158,4.0,3.0,3.0,8.999954223632812,17.0
159,3.0,0.0,6.0,1.9999545812606812,14.0
160,2.0,2.0,5.0,5.999954700469971,14.0
161,7.0,2.0,3.0,6.999954700469971,21.0
162,0.0,1.0,4.0,4.5,0.0
163,2.0,1.0,2.0,0.9999545812606812,12.0
164,5.0,0.0,7.0,1.9999545812606812,17.0
165,2.0,0.0,2.0,11.999954223632812,13.0
166,4.0,1.0,10.0,6.999954700469971,14.0
167,1.0,3.0,3.0,4.999954700469971,12.0
168,3.0,2.0,9.0,0.9999545812606812,13.0
169,4.0,0.0,4.0,5.999954700469971,16.0
170,2.0,2.0,7.0,4.999954700469971,15.0
171,4.0,3.0,1.0,5.999954700469971,15.0
172,5.0,0.0,5.0,4.999954700469971,16.0
173,4.0,2.0,3.0,1.9999545812606812,15.0
174,1.0,2.0,11.0,0.9999545812606812,12.0
175,5.0,0.0,9.0,2.9999547004699707,17.0
176,2.0,1.0,4.0,7.999954700469971,13.0
177,1.0,0.0,3.0,9.5,1.0
178,2.0,0.0,4.0,5.5,5.0
179,4.0,1.0,5.0,0.9999545812606812,14.0
180,2.0,1.0,6.0,7.5,4.0
181,0.0,1.0,7.0,2.5,1.0
182,2.0,0.0,4.0,2.9999547004699707,15.0
183,3.0,3.0,3.0,7.999954700469971,13.0
184,2.0,2.0,6.0,3.9999547004699707,13.0
185,5.0,2.0,6.0,0.9999545812606812,19.0
186,2.0,1.0,5.0,5.5,2.0
187,8.0,0.0,7.0,1.9999545812606812,19.0
188,4.0,3.0,5.0,3.9999547004699707,15.0
189,3.0,0.0,6.0,8.5,4.0
190,2.0,2.0,6.0,1.9999545812606812,14.0
191,6.0,1.0,3.0,1.9999545812606812,19.0
192,2.0,0.0,2.0,4.5,2.0
193,3.0,2.0,5.0,0.9999545812606812,13.0
194,0.0,2.0,7.0,6.5,1.0
195,3.0,0.0,7.0,2.5,4.0
196,4.0,2.0,4.0,9.999954223632812,14.0
197,1.0,2.0,4.0,2.5,3.0
198,5.0,0.0,5.0,5.999954700469971,17.0
199,4.0,0.0,8.0,3.9999547004699707,17.0
200,1.0,2.0,3.0,2.5,1.0
201,4.0,0.0,6.0,2.9999547004699707,16.0
202,4.0,0.0,7.0,4.999954700469971,14.0
203,1.0,0.0,2.0,2.5,2.0
204,2.0,0.0,7.0,11.5,3.0
205,1.0,0.0,2.0,7.5,1.0
206,4.0,2.0,6.0,4.999954700469971,14.0
207,6.0,0.0,5.0,4.999954700469971,17.0
208,2.0,0.0,5.0,0.5,3.0
209,3.0,2.0,4.0,5.999954700469971,13.0
210,1.0,1.0,4.0,2.5,1.0
211,2.0,2.0,4.0,5.999954700469971,12.0
212,6.0,1.0,7.0,6.999954700469971,17.0
213,1.0,0.0,4.0,22.5,2.0
214,4.0,0.0,3.0,3.9999547004699707,14.0
215,0.0,3.0,2.0,8.999954223632812,13.0
216,0.0,2.0,4.0,3.5,0.0
217,2.0,0.0,6.0,3.5,2.0
218,2.0,2.0,2.0,6.999954700469971,12.0
219,0.0,2.0,4.0,13.999954223632812,12.0
220,1.0,3.0,5.0,4.999954700469971,14.0
221,6.0,2.0,7.0,7.999954700469971,17.0
222,3.0,0.0,7.0,0.5,3.0
223,3.0,2.0,3.0,1.9999545812606812,18.0
224,1.0,0.0,6.0,2.5,1.0
225,1.0,0.0,4.0,0.5,1.0
226,4.0,2.0,3.0,2.9999547004699707,15.0
227,4.0,0.0,4.0,1.9999545812606812,14.0
228,2.0,1.0,8.0,0.9999545812606812,12.0
229,4.0,0.0,4.0,15.999954223632812,17.0
