,years_experience,degree,nr_commits,nr_languages,nr_stars
3573,1.0,0.0,16.0,1.0,4.0
2492,0.0,0.0,6.0,6.0,2.0
2337,1.0,1.0,11.0,2.0,5.0
2341,0.0,2.0,6.0,4.0,5.0
2028,2.0,0.0,25.0,3.0,6.0
3698,2.0,0.0,26.0,1.0,8.0
2236,1.0,1.0,11.0,12.0,4.0
2224,2.0,0.0,23.0,2.0,4.0
2767,3.0,0.0,34.0,3.0,2.0
3297,2.0,1.0,27.0,1.0,1.0
2750,3.0,0.0,35.0,5.0,8.0
2283,0.0,1.0,3.0,4.0,5.0
2460,1.0,1.0,15.0,5.0,5.0
3816,3.0,0.0,33.0,5.0,1.0
3463,2.0,1.0,21.0,3.0,5.0
3718,1.0,1.0,12.0,0.0,2.0
3854,1.0,2.0,10.0,7.0,3.0
2091,1.0,1.0,16.0,1.0,8.0
2533,3.0,0.0,32.0,4.0,3.0
3392,2.0,0.0,25.0,2.0,1.0
2927,2.0,1.0,25.0,6.0,5.0
2709,0.0,1.0,3.0,0.0,3.0
2820,2.0,0.0,30.0,4.0,9.0
2413,1.0,0.0,13.0,4.0,5.0
3191,2.0,0.0,29.0,2.0,5.0
2623,1.0,0.0,15.0,1.0,6.0
2998,2.0,0.0,24.0,3.0,4.0
3237,2.0,0.0,27.0,3.0,4.0
3605,2.0,0.0,24.0,2.0,4.0
2781,0.0,0.0,5.0,0.0,1.0
3903,2.0,0.0,22.0,8.0,2.0
2490,1.0,0.0,13.0,6.0,6.0
3014,0.0,2.0,6.0,6.0,3.0
3547,4.0,0.0,44.0,1.0,6.0
3372,1.0,2.0,14.0,1.0,5.0
3278,2.0,0.0,26.0,3.0,3.0
3539,1.0,1.0,15.0,3.0,6.0
3438,2.0,0.0,25.0,9.0,7.0
3840,1.0,1.0,13.0,3.0,5.0
2235,1.0,1.0,14.0,2.0,4.0
2281,0.0,0.0,3.0,5.0,1.0
3812,1.0,1.0,12.0,5.0,3.0
3100,2.0,1.0,23.0,0.0,3.0
2030,2.0,1.0,25.0,4.0,2.0
3011,2.0,0.0,23.0,0.0,2.0
3992,3.0,0.0,32.0,4.0,2.0
3197,0.0,0.0,4.0,4.0,1.0
3621,1.0,2.0,14.0,1.0,2.0
2047,0.0,2.0,4.0,2.0,3.0
2803,1.0,1.0,15.0,4.0,7.0
3032,0.0,2.0,4.0,9.0,5.0
3667,0.0,1.0,3.0,2.0,1.0
2299,3.0,0.0,37.0,3.0,3.0
2266,0.0,0.0,7.0,9.0,0.0
2389,1.0,0.0,11.0,2.0,3.0
2523,0.0,0.0,5.0,4.0,4.0
3927,2.0,0.0,24.0,15.0,1.0
3380,1.0,0.0,15.0,3.0,3.0
2204,1.0,0.0,16.0,7.0,8.0
2102,1.0,0.0,13.0,3.0,4.0
2992,1.0,0.0,12.0,1.0,4.0
3398,0.0,2.0,2.0,3.0,6.0
2591,2.0,0.0,22.0,1.0,6.0
2065,2.0,1.0,25.0,0.0,6.0
2508,2.0,2.0,22.0,1.0,2.0
2078,1.0,1.0,13.0,4.0,3.0
3261,0.0,1.0,4.0,0.0,3.0
3581,3.0,0.0,31.0,0.0,1.0
3465,0.0,2.0,8.0,10.0,2.0
3060,3.0,0.0,32.0,8.0,5.0
3148,1.0,0.0,13.0,2.0,4.0
2228,1.0,1.0,12.0,5.0,3.0
2842,3.0,0.0,37.0,3.0,10.0
3256,1.0,0.0,16.0,7.0,6.0
3312,2.0,0.0,25.0,9.0,2.0
2109,2.0,1.0,25.0,0.0,6.0
2642,3.0,0.0,32.0,1.0,5.0
3821,1.0,0.0,13.0,1.0,1.0
3202,1.0,0.0,17.0,4.0,1.0
2452,2.0,0.0,21.0,6.0,7.0
3319,3.0,0.0,34.0,2.0,5.0
2643,2.0,1.0,23.0,0.0,7.0
3036,1.0,1.0,16.0,1.0,2.0
2130,0.0,0.0,6.0,2.0,0.0
3909,2.0,0.0,22.0,2.0,8.0
2558,0.0,0.0,4.0,10.0,3.0
3739,3.0,0.0,37.0,0.0,7.0
2493,1.0,0.0,17.0,1.0,0.0
3979,1.0,0.0,11.0,4.0,5.0
2270,4.0,0.0,44.0,16.0,2.0
3316,0.0,1.0,6.0,1.0,3.0
3322,3.0,0.0,32.0,2.0,6.0
2637,3.0,0.0,31.0,7.0,5.0
3839,1.0,0.0,13.0,2.0,8.0
3370,2.0,0.0,21.0,2.0,1.0
2377,1.0,1.0,13.0,3.0,4.0
2809,0.0,0.0,5.0,19.0,5.0
3422,2.0,0.0,28.0,4.0,4.0
3517,2.0,0.0,27.0,2.0,6.0
3435,2.0,0.0,24.0,2.0,10.0
2853,0.0,0.0,9.0,1.0,1.0
2392,0.0,0.0,3.0,5.0,3.0
3494,0.0,0.0,2.0,1.0,14.0
3504,1.0,2.0,11.0,1.0,3.0
3490,1.0,1.0,16.0,5.0,7.0
2138,2.0,0.0,24.0,14.0,2.0
2409,1.0,1.0,13.0,2.0,1.0
3991,3.0,0.0,36.0,9.0,4.0
2000,2.0,1.0,27.0,0.0,10.0
2931,2.0,0.0,25.0,2.0,6.0
3156,0.0,0.0,6.0,2.0,5.0
3428,0.0,2.0,2.0,5.0,7.0
3220,2.0,0.0,23.0,2.0,7.0
2828,2.0,0.0,26.0,5.0,5.0
2852,2.0,0.0,26.0,3.0,9.0
3756,2.0,1.0,27.0,6.0,4.0
2612,1.0,1.0,14.0,4.0,3.0
2301,3.0,0.0,38.0,5.0,4.0
3028,3.0,0.0,31.0,7.0,4.0
2880,0.0,0.0,4.0,3.0,0.0
3760,1.0,1.0,12.0,5.0,3.0
3180,3.0,0.0,32.0,8.0,3.0
2401,2.0,0.0,25.0,1.0,9.0
3655,1.0,2.0,12.0,6.0,8.0
2290,2.0,0.0,26.0,2.0,1.0
3064,0.0,1.0,9.0,1.0,5.0
3631,2.0,0.0,23.0,4.0,4.0
3162,2.0,0.0,27.0,4.0,1.0
3255,1.0,0.0,13.0,6.0,3.0
2422,1.0,1.0,16.0,1.0,3.0
3607,3.0,0.0,35.0,2.0,5.0
2278,1.0,2.0,12.0,4.0,1.0
3815,0.0,2.0,4.0,10.0,4.0
3384,0.0,0.0,3.0,5.0,6.0
3169,1.0,0.0,13.0,1.0,8.0
3029,1.0,0.0,12.0,8.0,4.0
3227,1.0,0.0,13.0,3.0,4.0
2741,2.0,0.0,30.0,5.0,6.0
3055,3.0,0.0,34.0,11.0,11.0
2898,2.0,0.0,22.0,3.0,5.0
2686,3.0,0.0,32.0,13.0,3.0
3234,1.0,0.0,15.0,1.0,0.0
2624,3.0,0.0,34.0,14.0,0.0
3973,0.0,1.0,12.0,3.0,2.0
2527,1.0,1.0,14.0,3.0,3.0
2274,1.0,1.0,15.0,9.0,3.0
2714,0.0,0.0,8.0,1.0,5.0
2222,1.0,0.0,15.0,1.0,4.0
2367,2.0,0.0,21.0,5.0,5.0
3702,2.0,0.0,21.0,2.0,4.0
3472,0.0,0.0,2.0,1.0,4.0
3040,2.0,0.0,23.0,3.0,1.0
2434,1.0,0.0,16.0,1.0,4.0
2775,1.0,1.0,17.0,2.0,0.0
3868,3.0,0.0,35.0,1.0,1.0
3211,2.0,0.0,23.0,4.0,2.0
3628,1.0,0.0,14.0,9.0,4.0
3113,0.0,0.0,1.0,9.0,3.0
3174,0.0,0.0,3.0,2.0,4.0
3572,1.0,1.0,17.0,5.0,4.0
3826,1.0,0.0,18.0,2.0,1.0
3442,2.0,0.0,23.0,8.0,4.0
2463,1.0,0.0,17.0,3.0,2.0
2495,1.0,0.0,10.0,1.0,2.0
3075,3.0,0.0,37.0,3.0,4.0
2921,1.0,0.0,16.0,2.0,1.0
3637,2.0,0.0,27.0,5.0,6.0
2456,3.0,0.0,31.0,7.0,5.0
2399,4.0,0.0,44.0,1.0,2.0
3230,1.0,0.0,17.0,5.0,4.0
2788,2.0,0.0,25.0,3.0,1.0
3571,3.0,0.0,32.0,2.0,3.0
3623,2.0,0.0,25.0,3.0,6.0
2316,1.0,0.0,16.0,14.0,9.0
2111,0.0,1.0,2.0,3.0,5.0
3915,3.0,0.0,36.0,9.0,1.0
2847,2.0,0.0,23.0,1.0,0.0
3196,2.0,1.0,25.0,1.0,0.0
3397,1.0,0.0,16.0,1.0,4.0
3125,3.0,0.0,33.0,1.0,5.0
2503,3.0,0.0,32.0,13.0,6.0
3298,2.0,0.0,24.0,1.0,1.0
2507,2.0,0.0,25.0,3.0,3.0
2455,2.0,0.0,25.0,1.0,5.0
3110,0.0,2.0,1.0,6.0,3.0
3797,2.0,0.0,24.0,3.0,6.0
3907,2.0,0.0,25.0,5.0,2.0
2647,1.0,0.0,14.0,1.0,3.0
2909,1.0,0.0,10.0,15.0,3.0
2031,2.0,0.0,26.0,7.0,2.0
3830,1.0,0.0,17.0,1.0,4.0
2964,2.0,0.0,23.0,0.0,5.0
3972,2.0,0.0,27.0,2.0,3.0
2579,1.0,0.0,19.0,0.0,3.0
3774,3.0,0.0,36.0,7.0,0.0
3038,1.0,0.0,16.0,5.0,1.0
3939,2.0,0.0,25.0,12.0,6.0
3340,2.0,1.0,21.0,0.0,6.0
2851,1.0,2.0,14.0,0.0,9.0
2391,2.0,0.0,23.0,6.0,2.0
