,years_experience,degree,nr_commits,nr_languages,nr_stars
3573,3.0,1.0,3036.0,2.0,14.0
2492,1.0,3.0,1016.0,7.0,12.0
2337,1.0,3.0,1011.0,3.0,15.0
2341,2.0,2.0,2026.0,5.0,15.0
2028,3.0,1.0,3035.0,4.0,16.0
3698,3.0,1.0,3036.0,2.0,18.0
2236,1.0,3.0,1011.0,13.0,14.0
2224,3.0,1.0,3033.0,3.0,14.0
2767,3.0,1.0,3034.0,4.0,12.0
3297,2.0,2.0,2027.0,2.0,11.0
2750,3.0,1.0,3035.0,6.0,18.0
2283,1.0,3.0,1013.0,5.0,15.0
2460,1.0,3.0,1015.0,6.0,15.0
3816,3.0,1.0,33.0,5.0,1.0
3463,3.0,1.0,3031.0,4.0,15.0
3718,1.0,3.0,1012.0,1.0,12.0
3854,1.0,3.0,1010.0,8.0,13.0
2091,1.0,3.0,1016.0,2.0,18.0
2533,3.0,1.0,3032.0,5.0,13.0
3392,3.0,1.0,3035.0,3.0,11.0
2927,2.0,2.0,2025.0,7.0,15.0
2709,1.0,3.0,1013.0,1.0,13.0
2820,2.0,2.0,2030.0,5.0,19.0
2413,1.0,3.0,1013.0,5.0,15.0
3191,3.0,1.0,3039.0,3.0,15.0
2623,2.0,2.0,2025.0,2.0,16.0
2998,3.0,1.0,3034.0,4.0,14.0
3237,3.0,1.0,3037.0,4.0,14.0
3605,3.0,1.0,34.0,2.0,4.0
2781,1.0,3.0,1015.0,1.0,11.0
3903,3.0,1.0,3032.0,9.0,12.0
2490,1.0,3.0,1013.0,7.0,16.0
3014,1.0,3.0,1016.0,7.0,13.0
3547,5.0,0.0,5054.0,2.0,16.0
3372,1.0,3.0,1014.0,2.0,15.0
3278,3.0,1.0,3036.0,4.0,13.0
3539,1.0,3.0,1015.0,4.0,16.0
3438,2.0,2.0,2025.0,10.0,17.0
3840,1.0,3.0,1013.0,4.0,15.0
2235,1.0,3.0,1014.0,3.0,14.0
2281,1.0,3.0,1013.0,6.0,11.0
3812,1.0,3.0,1012.0,6.0,13.0
3100,2.0,2.0,2023.0,1.0,13.0
2030,2.0,2.0,2025.0,5.0,12.0
3011,3.0,1.0,3033.0,1.0,12.0
3992,3.0,1.0,3032.0,5.0,12.0
3197,1.0,3.0,1014.0,5.0,11.0
3621,1.0,3.0,1014.0,2.0,12.0
2047,1.0,3.0,1014.0,3.0,13.0
2803,1.0,3.0,1015.0,5.0,17.0
3032,1.0,3.0,1014.0,10.0,15.0
3667,1.0,3.0,1013.0,3.0,11.0
2299,3.0,1.0,3037.0,4.0,13.0
2266,1.0,3.0,1017.0,10.0,10.0
2389,1.0,3.0,1011.0,3.0,13.0
2523,1.0,3.0,1015.0,5.0,14.0
3927,3.0,1.0,3034.0,16.0,11.0
3380,3.0,1.0,3035.0,4.0,13.0
2204,2.0,2.0,2026.0,8.0,18.0
2102,1.0,3.0,1013.0,4.0,14.0
2992,1.0,3.0,1012.0,2.0,14.0
3398,1.0,3.0,1012.0,4.0,16.0
2591,3.0,1.0,3032.0,2.0,16.0
2065,2.0,2.0,2025.0,1.0,16.0
2508,2.0,3.0,2022.0,2.0,12.0
2078,1.0,3.0,1013.0,5.0,13.0
3261,1.0,3.0,1014.0,1.0,13.0
3581,3.0,1.0,3031.0,1.0,11.0
3465,1.0,3.0,1018.0,11.0,12.0
3060,3.0,1.0,3032.0,9.0,15.0
3148,1.0,3.0,1013.0,3.0,14.0
2228,1.0,3.0,1012.0,6.0,13.0
2842,3.0,1.0,3037.0,4.0,20.0
3256,1.0,3.0,1016.0,8.0,16.0
3312,3.0,1.0,3035.0,10.0,12.0
2109,3.0,1.0,3035.0,1.0,16.0
2642,3.0,1.0,3032.0,2.0,15.0
3821,1.0,3.0,1013.0,2.0,11.0
3202,1.0,3.0,1017.0,5.0,11.0
2452,2.0,2.0,2021.0,7.0,17.0
3319,3.0,1.0,3034.0,3.0,15.0
2643,3.0,1.0,3033.0,1.0,17.0
3036,3.0,1.0,3036.0,2.0,12.0
2130,1.0,3.0,1016.0,3.0,10.0
3909,2.0,2.0,2022.0,3.0,18.0
2558,3.0,1.0,34.0,10.0,3.0
3739,3.0,1.0,3037.0,1.0,17.0
2493,1.0,3.0,1017.0,2.0,10.0
3979,3.0,1.0,3031.0,5.0,15.0
2270,5.0,0.0,5054.0,17.0,12.0
3316,3.0,1.0,3036.0,2.0,13.0
3322,3.0,1.0,3032.0,3.0,16.0
2637,3.0,1.0,3031.0,8.0,15.0
3839,1.0,3.0,1013.0,3.0,18.0
3370,3.0,1.0,3031.0,3.0,11.0
2377,3.0,1.0,3033.0,4.0,14.0
2809,3.0,1.0,3035.0,20.0,15.0
3422,3.0,1.0,3038.0,5.0,14.0
3517,3.0,1.0,3037.0,3.0,16.0
3435,2.0,2.0,2024.0,3.0,20.0
2853,3.0,1.0,3039.0,2.0,11.0
2392,1.0,3.0,1013.0,6.0,13.0
3494,1.0,3.0,1012.0,2.0,24.0
3504,1.0,3.0,1011.0,2.0,13.0
3490,1.0,3.0,1016.0,6.0,17.0
2138,3.0,1.0,3034.0,15.0,12.0
2409,1.0,3.0,1013.0,3.0,11.0
3991,3.0,1.0,36.0,9.0,4.0
2000,3.0,1.0,3037.0,1.0,20.0
2931,2.0,2.0,2025.0,3.0,16.0
3156,1.0,3.0,1016.0,3.0,15.0
3428,2.0,2.0,2022.0,6.0,17.0
3220,3.0,1.0,3033.0,3.0,17.0
2828,2.0,2.0,2026.0,6.0,15.0
2852,3.0,1.0,36.0,3.0,9.0
3756,2.0,2.0,2027.0,7.0,14.0
2612,1.0,3.0,1014.0,5.0,13.0
2301,3.0,1.0,3038.0,6.0,14.0
3028,3.0,1.0,3031.0,8.0,14.0
2880,0.0,3.0,4.0,4.0,10.0
3760,1.0,3.0,1012.0,6.0,13.0
3180,3.0,1.0,3032.0,9.0,13.0
2401,3.0,1.0,3035.0,2.0,19.0
3655,2.0,2.0,2022.0,7.0,18.0
2290,3.0,1.0,3036.0,3.0,11.0
3064,1.0,3.0,1019.0,2.0,15.0
3631,3.0,1.0,3033.0,5.0,14.0
3162,2.0,2.0,2027.0,5.0,11.0
3255,1.0,3.0,1013.0,7.0,13.0
2422,1.0,3.0,1016.0,2.0,13.0
3607,3.0,1.0,3035.0,3.0,15.0
2278,1.0,3.0,1012.0,5.0,11.0
3815,1.0,3.0,1014.0,11.0,14.0
3384,1.0,3.0,1013.0,6.0,16.0
3169,1.0,3.0,1013.0,2.0,18.0
3029,1.0,3.0,1012.0,9.0,14.0
3227,1.0,3.0,1013.0,4.0,14.0
2741,2.0,2.0,2030.0,6.0,16.0
3055,3.0,1.0,3034.0,12.0,21.0
2898,2.0,2.0,2022.0,4.0,15.0
2686,3.0,1.0,3032.0,14.0,13.0
3234,1.0,3.0,1015.0,2.0,10.0
2624,3.0,1.0,3034.0,15.0,10.0
3973,1.0,3.0,1022.0,4.0,12.0
2527,1.0,3.0,1014.0,4.0,13.0
2274,3.0,1.0,3035.0,10.0,13.0
2714,1.0,3.0,1018.0,2.0,15.0
2222,1.0,3.0,1015.0,2.0,14.0
2367,3.0,1.0,3031.0,6.0,15.0
3702,3.0,1.0,3031.0,3.0,14.0
3472,1.0,3.0,1012.0,2.0,14.0
3040,2.0,2.0,2023.0,4.0,11.0
2434,3.0,1.0,3036.0,2.0,14.0
2775,3.0,1.0,3037.0,3.0,10.0
3868,3.0,1.0,3035.0,2.0,11.0
3211,2.0,2.0,2023.0,5.0,12.0
3628,1.0,3.0,1014.0,10.0,14.0
3113,1.0,3.0,1011.0,10.0,13.0
3174,1.0,3.0,1013.0,3.0,14.0
3572,2.0,2.0,2027.0,6.0,14.0
3826,3.0,1.0,3038.0,3.0,11.0
3442,3.0,1.0,3033.0,9.0,14.0
2463,1.0,3.0,1017.0,4.0,12.0
2495,1.0,3.0,1010.0,2.0,12.0
3075,3.0,1.0,3037.0,4.0,14.0
2921,1.0,3.0,1016.0,3.0,11.0
3637,2.0,2.0,2027.0,6.0,16.0
2456,3.0,1.0,3031.0,8.0,15.0
2399,5.0,0.0,5054.0,2.0,12.0
3230,3.0,1.0,3037.0,6.0,14.0
2788,3.0,1.0,3035.0,4.0,11.0
3571,3.0,1.0,3032.0,3.0,13.0
3623,3.0,1.0,3035.0,4.0,16.0
2316,3.0,1.0,3036.0,15.0,19.0
2111,1.0,3.0,1012.0,4.0,15.0
3915,3.0,1.0,3036.0,10.0,11.0
2847,3.0,1.0,3033.0,2.0,10.0
3196,2.0,2.0,2025.0,2.0,10.0
3397,2.0,2.0,2026.0,2.0,14.0
3125,3.0,1.0,3033.0,2.0,15.0
2503,3.0,1.0,32.0,13.0,6.0
3298,3.0,1.0,3034.0,2.0,11.0
2507,3.0,1.0,3035.0,4.0,13.0
2455,3.0,1.0,3035.0,2.0,15.0
3110,1.0,3.0,1011.0,7.0,13.0
3797,3.0,1.0,3034.0,4.0,16.0
3907,3.0,1.0,3035.0,6.0,12.0
2647,1.0,3.0,1014.0,2.0,13.0
2909,3.0,1.0,3030.0,16.0,13.0
2031,2.0,2.0,26.0,7.0,2.0
3830,1.0,3.0,1017.0,2.0,14.0
2964,3.0,1.0,3033.0,1.0,15.0
3972,2.0,2.0,2027.0,3.0,13.0
2579,3.0,1.0,3039.0,1.0,13.0
3774,3.0,1.0,3036.0,8.0,10.0
3038,1.0,3.0,1016.0,6.0,11.0
3939,3.0,1.0,3035.0,13.0,16.0
3340,2.0,2.0,2021.0,1.0,16.0
2851,1.0,3.0,14.0,0.0,9.0
2391,2.0,2.0,2023.0,7.0,12.0
