,years_experience,degree,nr_commits,nr_languages,nr_stars
3550,0.0,0.0,842.0,0.0,0.0
2903,0.0,0.0,833.0,0.0,0.0
3197,0.0,0.0,827.0,0.0,0.0
3512,0.0,0.0,840.0,0.0,0.0
3240,0.0,0.0,837.0,0.0,0.0
2987,0.0,0.0,833.0,0.0,0.0
3714,0.0,0.0,834.0,0.0,0.0
3504,0.0,0.0,837.0,0.0,0.0
2006,0.0,0.0,817.0,0.0,0.0
2179,0.0,0.0,2824.0,0.0,0.0
2315,0.0,0.0,824.0,0.0,0.0
3948,0.0,0.0,837.0,0.0,0.0
3000,0.0,0.0,833.0,0.0,0.0
3112,0.0,0.0,845.0,0.0,0.0
3330,0.0,0.0,817.0,0.0,0.0
2741,0.0,0.0,839.0,0.0,0.0
2076,0.0,0.0,825.0,0.0,0.0
2609,0.0,0.0,1836.0,0.0,0.0
3308,0.0,0.0,829.0,0.0,0.0
2872,0.0,0.0,847.0,0.0,0.0
2197,0.0,0.0,836.0,0.0,0.0
2617,0.0,0.0,821.0,0.0,0.0
2930,0.0,0.0,823.0,0.0,0.0
2200,0.0,0.0,823.0,0.0,0.0
2010,0.0,0.0,834.0,0.0,0.0
2757,0.0,0.0,833.0,0.0,0.0
3003,0.0,0.0,833.0,0.0,0.0
3591,0.0,0.0,834.0,0.0,0.0
3954,0.0,0.0,1828.0,0.0,0.0
3561,0.0,0.0,1821.0,0.0,0.0
3411,0.0,0.0,828.0,0.0,0.0
3219,0.0,0.0,821.0,0.0,0.0
3844,0.0,0.0,1831.0,0.0,0.0
2518,0.0,0.0,828.0,0.0,0.0
2671,0.0,0.0,838.0,0.0,0.0
3864,0.0,0.0,829.0,0.0,0.0
3095,0.0,0.0,1829.0,0.0,0.0
2310,0.0,0.0,834.0,0.0,0.0
2400,0.0,0.0,833.0,0.0,0.0
2716,0.0,0.0,831.0,0.0,0.0
3084,0.0,0.0,848.0,0.0,0.0
3305,0.0,0.0,828.0,0.0,0.0
3807,0.0,0.0,834.0,0.0,0.0
3386,0.0,0.0,847.0,0.0,0.0
3394,0.0,0.0,1832.0,0.0,0.0
2519,0.0,0.0,848.0,0.0,0.0
2743,0.0,0.0,843.0,0.0,0.0
3667,0.0,0.0,841.0,0.0,0.0
2229,0.0,0.0,839.0,0.0,0.0
3513,0.0,0.0,840.0,0.0,0.0
3010,0.0,0.0,834.0,0.0,0.0
3272,0.0,0.0,833.0,0.0,0.0
2906,0.0,0.0,841.0,0.0,0.0
3029,0.0,0.0,839.0,0.0,0.0
2674,0.0,0.0,822.0,0.0,0.0
3180,0.0,0.0,830.0,0.0,0.0
3263,0.0,0.0,819.0,0.0,0.0
2856,0.0,0.0,821.0,0.0,0.0
3214,0.0,0.0,814.0,0.0,0.0
3732,0.0,0.0,847.0,0.0,0.0
2426,0.0,0.0,816.0,0.0,0.0
2358,0.0,0.0,830.0,0.0,0.0
2852,0.0,0.0,824.0,0.0,0.0
3647,0.0,0.0,829.0,0.0,0.0
2087,0.0,0.0,833.0,0.0,0.0
2158,0.0,0.0,842.0,0.0,0.0
3475,0.0,0.0,835.0,0.0,0.0
3092,0.0,0.0,832.0,0.0,0.0
3170,0.0,0.0,1829.0,0.0,0.0
2831,0.0,0.0,828.0,0.0,0.0
2142,0.0,0.0,831.0,0.0,0.0
3828,0.0,0.0,817.0,0.0,0.0
2073,0.0,0.0,833.0,0.0,0.0
3033,0.0,0.0,831.0,0.0,0.0
2282,0.0,0.0,840.0,0.0,0.0
2572,0.0,0.0,822.0,0.0,0.0
2072,0.0,0.0,833.0,0.0,0.0
2689,0.0,0.0,843.0,0.0,0.0
3429,0.0,0.0,823.0,0.0,0.0
2470,0.0,0.0,842.0,0.0,0.0
3630,0.0,0.0,841.0,0.0,0.0
3315,0.0,0.0,851.0,0.0,0.0
3917,0.0,0.0,827.0,0.0,0.0
3062,0.0,0.0,833.0,0.0,0.0
2965,0.0,0.0,835.0,0.0,0.0
2774,0.0,0.0,1835.0,0.0,0.0
3211,0.0,0.0,836.0,0.0,0.0
3639,0.0,0.0,827.0,0.0,0.0
3085,0.0,0.0,827.0,0.0,0.0
2770,0.0,0.0,849.0,0.0,0.0
3817,0.0,0.0,849.0,0.0,0.0
2597,0.0,0.0,828.0,0.0,0.0
2141,0.0,0.0,1824.0,0.0,0.0
3725,0.0,0.0,831.0,0.0,0.0
2810,0.0,0.0,838.0,0.0,0.0
3088,0.0,0.0,1827.0,0.0,0.0
3462,0.0,0.0,828.0,0.0,0.0
2546,0.0,0.0,1830.0,0.0,0.0
3066,0.0,0.0,818.0,0.0,0.0
3551,0.0,0.0,830.0,0.0,0.0
2255,0.0,0.0,808.0,0.0,0.0
3628,0.0,0.0,1828.0,0.0,0.0
2750,0.0,0.0,849.0,0.0,0.0
3075,0.0,0.0,836.0,0.0,0.0
3589,0.0,0.0,1826.0,0.0,0.0
2984,0.0,0.0,1823.0,0.0,0.0
2279,0.0,0.0,835.0,0.0,0.0
3748,0.0,0.0,832.0,0.0,0.0
3873,0.0,0.0,1834.0,0.0,0.0
2542,0.0,0.0,830.0,0.0,0.0
2479,0.0,0.0,1830.0,0.0,0.0
3137,0.0,0.0,837.0,0.0,0.0
2657,0.0,0.0,823.0,0.0,0.0
2362,0.0,0.0,835.0,0.0,0.0
3772,0.0,0.0,835.0,0.0,0.0
2702,0.0,0.0,833.0,0.0,0.0
2576,0.0,0.0,832.0,0.0,0.0
2646,0.0,0.0,824.0,0.0,0.0
2081,0.0,0.0,828.0,0.0,0.0
2248,0.0,0.0,844.0,0.0,0.0
2974,0.0,0.0,829.0,0.0,0.0
2803,0.0,0.0,827.0,0.0,0.0
3929,0.0,0.0,814.0,0.0,0.0
3468,0.0,0.0,805.0,0.0,0.0
2308,0.0,0.0,838.0,0.0,0.0
3518,0.0,0.0,831.0,0.0,0.0
2699,0.0,0.0,1822.0,0.0,0.0
3860,0.0,0.0,1826.0,0.0,0.0
3674,0.0,0.0,821.0,0.0,0.0
3090,0.0,0.0,839.0,0.0,0.0
2401,0.0,0.0,1826.0,0.0,0.0
2454,0.0,0.0,1823.0,0.0,0.0
2290,0.0,0.0,831.0,0.0,0.0
2446,0.0,0.0,1825.0,0.0,0.0
3958,0.0,0.0,841.0,0.0,0.0
2737,0.0,0.0,823.0,0.0,0.0
2902,0.0,0.0,820.0,0.0,0.0
3348,0.0,0.0,1817.0,0.0,0.0
2890,0.0,0.0,841.0,0.0,0.0
2336,0.0,0.0,814.0,0.0,0.0
2334,0.0,0.0,850.0,0.0,0.0
3397,0.0,0.0,2826.0,0.0,0.0
2849,0.0,0.0,836.0,0.0,0.0
3230,0.0,0.0,825.0,0.0,0.0
3488,0.0,0.0,1821.0,0.0,0.0
3191,0.0,0.0,836.0,0.0,0.0
2995,0.0,0.0,836.0,0.0,0.0
3576,0.0,0.0,826.0,0.0,0.0
2139,0.0,0.0,830.0,0.0,0.0
2612,0.0,0.0,823.0,0.0,0.0
2234,0.0,0.0,834.0,0.0,0.0
2552,0.0,0.0,840.0,0.0,0.0
3294,0.0,0.0,838.0,0.0,0.0
3905,0.0,0.0,834.0,0.0,0.0
2956,0.0,0.0,837.0,0.0,0.0
2707,0.0,0.0,1861.0,0.0,0.0
3940,0.0,0.0,818.0,0.0,0.0
3822,0.0,0.0,847.0,0.0,0.0
2503,0.0,0.0,1824.0,0.0,0.0
2839,0.0,0.0,837.0,0.0,0.0
3145,0.0,0.0,823.0,0.0,0.0
3269,0.0,0.0,832.0,0.0,0.0
3125,0.0,0.0,836.0,0.0,0.0
2822,0.0,0.0,1822.0,0.0,0.0
3030,0.0,0.0,828.0,0.0,0.0
3736,0.0,0.0,1842.0,0.0,0.0
2500,0.0,0.0,835.0,0.0,0.0
3059,0.0,0.0,1834.0,0.0,0.0
2425,0.0,0.0,836.0,0.0,0.0
2967,0.0,0.0,1821.0,0.0,0.0
3223,0.0,0.0,838.0,0.0,0.0
2798,0.0,0.0,846.0,0.0,0.0
3388,0.0,0.0,832.0,0.0,0.0
2349,0.0,0.0,832.0,0.0,0.0
3297,0.0,0.0,837.0,0.0,0.0
2051,0.0,0.0,823.0,0.0,0.0
2380,0.0,0.0,834.0,0.0,0.0
3174,0.0,0.0,825.0,0.0,0.0
3135,0.0,0.0,838.0,0.0,0.0
3502,0.0,0.0,1821.0,0.0,0.0
3295,0.0,0.0,812.0,0.0,0.0
2481,0.0,0.0,830.0,0.0,0.0
2070,0.0,0.0,847.0,0.0,0.0
3144,0.0,0.0,831.0,0.0,0.0
3680,0.0,0.0,816.0,0.0,0.0
3590,0.0,0.0,832.0,0.0,0.0
3890,0.0,0.0,845.0,0.0,0.0
3713,0.0,0.0,1830.0,0.0,0.0
3522,0.0,0.0,836.0,0.0,0.0
2124,0.0,0.0,832.0,0.0,0.0
2785,0.0,0.0,840.0,0.0,0.0
3642,0.0,0.0,846.0,0.0,0.0
3519,0.0,0.0,1833.0,0.0,0.0
2146,0.0,0.0,826.0,0.0,0.0
2332,0.0,0.0,824.0,0.0,0.0
3061,0.0,0.0,847.0,0.0,0.0
3701,0.0,0.0,821.0,0.0,0.0
3486,0.0,0.0,849.0,0.0,0.0
3421,0.0,0.0,1836.0,0.0,0.0
2711,0.0,0.0,849.0,0.0,0.0
