,y_hat
3550,False
2903,False
3197,False
3512,False
3240,False
2987,False
3714,False
3504,False
2006,False
2179,False
2315,False
3948,False
3000,False
3112,False
3330,False
2741,False
2076,False
2609,False
3308,False
2872,False
2197,False
2617,False
2930,False
2200,False
2010,False
2757,False
3003,False
3591,False
3954,False
3561,False
3411,False
3219,False
3844,False
2518,False
2671,False
3864,False
3095,False
2310,False
2400,False
2716,False
3084,False
3305,False
3807,False
3386,False
3394,False
2519,False
2743,False
3667,False
2229,False
3513,False
3010,False
3272,False
2906,False
3029,False
2674,False
3180,False
3263,False
2856,False
3214,False
3732,False
2426,False
2358,False
2852,False
3647,False
2087,False
2158,False
3475,False
3092,False
3170,False
2831,False
2142,False
3828,False
2073,False
3033,False
2282,False
2572,False
2072,False
2689,False
3429,False
2470,False
3630,False
3315,False
3917,False
3062,False
2965,False
2774,False
3211,False
3639,False
3085,False
2770,False
3817,False
2597,False
2141,False
3725,False
2810,False
3088,False
3462,False
2546,False
3066,False
3551,False
2255,False
3628,False
2750,False
3075,False
3589,False
2984,False
2279,False
3748,False
3873,False
2542,False
2479,False
3137,False
2657,False
2362,False
3772,False
2702,False
2576,False
2646,False
2081,False
2248,False
2974,False
2803,False
3929,False
3468,False
2308,False
3518,False
2699,False
3860,False
3674,False
3090,False
2401,False
2454,False
2290,False
2446,False
3958,False
2737,False
2902,False
3348,False
2890,False
2336,False
2334,False
3397,False
2849,False
3230,False
3488,False
3191,False
2995,False
3576,False
2139,False
2612,False
2234,False
2552,False
3294,False
3905,False
2956,False
2707,False
3940,False
3822,False
2503,False
2839,False
3145,False
3269,False
3125,False
2822,False
3030,False
3736,False
2500,False
3059,False
2425,False
2967,False
3223,False
2798,False
3388,False
2349,False
3297,False
2051,False
2380,False
3174,False
3135,False
3502,False
3295,False
2481,False
2070,False
3144,False
3680,False
3590,False
3890,False
3713,False
3522,False
2124,False
2785,False
3642,False
3519,False
2146,False
2332,False
3061,False
3701,False
3486,False
3421,False
2711,False
