,y_hat
17910,False
18243,False
15318,False
18242,False
15738,False
16692,False
19928,False
11204,False
10220,False
10485,False
16499,False
19076,False
12224,False
19721,False
14618,False
18545,False
10571,False
15832,False
16675,False
15956,False
16615,False
11963,False
18114,False
11443,False
15723,False
11951,False
15821,False
14182,False
11271,False
11999,False
10700,False
16810,False
12689,False
12047,False
16033,False
18557,False
17582,False
14326,False
14008,False
11990,False
18250,False
17590,False
11500,False
19126,False
18996,False
10539,False
10690,False
14802,False
18859,False
13943,False
14044,False
13112,False
19694,False
10580,False
12745,False
15422,False
10506,False
18849,False
14368,False
11879,False
12402,False
14787,False
13616,False
13243,False
17480,False
19259,False
18837,False
17024,False
19533,False
19296,False
18223,False
10667,False
10871,False
19167,False
17715,False
11116,False
11275,False
14352,False
19722,False
13789,False
14342,False
14803,False
18731,False
12423,False
14547,False
16276,False
13738,False
13608,False
12253,False
17992,False
11256,False
17981,False
13764,False
17117,False
14911,False
11292,False
18057,False
15824,False
14591,False
12297,False
12471,False
18729,False
19461,False
14797,False
17135,False
10469,False
14830,False
12434,False
16144,False
16043,False
16130,False
15609,False
14050,False
16264,False
10049,False
13860,False
18112,False
13899,False
12351,False
14167,False
11686,False
16633,False
12011,False
11697,False
11609,False
11941,False
12021,False
15678,False
19053,False
11323,False
14946,False
11446,False
18563,False
12783,False
17630,False
18521,False
13071,False
12445,False
17634,False
13413,False
16696,False
12311,False
19732,False
10376,False
18746,False
14223,False
15501,False
14025,False
12612,False
13190,False
17986,False
13638,False
11496,False
10727,False
17377,False
14385,False
16991,False
12030,False
18094,False
18037,False
17295,False
13996,False
10413,False
11510,False
16458,False
12707,False
12720,False
16858,False
12250,False
17500,False
18838,False
17509,False
19630,False
13511,False
16318,False
13134,False
12454,False
10625,False
10458,False
13814,False
15370,False
15007,False
10249,False
14759,False
16393,False
13169,False
12494,False
16351,False
19221,False
19599,False
12654,False
10156,False
19555,False
11237,False
19532,False
19738,False
12246,False
19820,False
11321,False
10669,False
