,x1,x2,x3,x4
2799,0.4,2.2,0.0,5.9
2050,0.0,1.4,-0.0,3.6
3366,0.9,1.4,-0.0,8.2
3654,0.0,-0.0,-0.0,0.5
2513,0.0,0.4,0.0,1.0
2101,-0.0,0.2,-0.0,1.8
2215,-0.0,1.3,0.0,1.3
2048,0.1,1.4,-0.0,4.0
2795,-0.0,0.6,-0.0,4.4
2271,0.3,0.5,-0.1,5.2
3637,0.1,0.3,-0.1,6.7
2145,0.0,-0.0,-0.0,15.4
3435,0.0,0.4,-0.0,0.9
2168,0.4,0.1,-0.1,5.2
3944,0.2,2.0,-0.1,13.3
2398,0.2,1.7,-0.0,5.4
2560,0.0,0.1,0.0,1.3
3258,0.0,2.4,-0.0,7.1
2319,0.3,0.7,-0.0,3.1
2305,0.1,0.0,0.0,3.6
2901,0.5,1.7,-0.1,7.5
3095,0.6,0.6,0.0,3.0
2761,0.0,-0.0,0.0,6.2
2566,0.7,0.6,0.0,4.7
3377,0.3,1.0,-0.0,6.6
3502,1.1,-0.0,-0.0,9.3
3707,0.4,0.1,-0.0,5.5
3886,0.5,0.1,0.0,2.3
2265,0.0,0.7,0.0,7.9
3356,1.7,0.0,0.0,7.4
3824,-0.0,0.0,-0.0,2.0
2083,0.5,0.6,0.0,2.3
2463,-0.0,0.7,-0.0,6.7
3706,0.1,0.5,-0.0,2.8
2559,0.2,2.0,0.0,6.7
2764,-0.0,0.4,0.0,8.2
3953,0.4,0.9,0.0,4.7
2871,0.4,0.2,0.0,1.5
2236,0.2,1.5,0.0,4.4
2022,0.2,0.1,-0.2,12.6
2711,0.1,1.3,-0.0,2.7
2927,0.0,0.3,0.0,1.1
2869,-0.0,-0.0,-0.0,0.3
2627,0.2,0.6,-0.0,2.3
3354,0.1,0.0,-0.0,1.2
3033,0.6,0.1,0.1,7.5
2938,0.8,0.5,0.0,5.7
3976,0.1,0.3,0.0,7.0
2102,0.3,4.2,-0.0,6.7
2690,0.1,0.0,-0.0,5.4
2686,0.5,-0.0,-0.1,1.5
3601,0.5,0.1,0.0,3.6
3569,0.5,-0.0,-0.2,7.3
3463,0.1,0.0,-0.0,0.9
3770,0.5,0.8,0.0,3.0
3018,0.2,0.2,-0.1,5.7
2306,0.7,0.9,-0.0,4.7
2495,0.3,0.2,-0.0,1.4
3882,0.1,0.4,0.0,0.4
2206,0.1,0.0,-0.0,1.7
2095,0.4,0.7,0.0,6.6
3422,0.7,1.7,-0.0,10.7
2983,0.0,0.4,-0.0,1.3
2098,-0.0,-0.0,-0.1,1.4
3702,0.0,1.1,-0.1,6.5
3825,0.6,1.0,-0.1,4.3
3835,0.1,1.3,-0.0,2.6
3769,0.5,1.0,0.0,5.7
2826,-0.0,0.4,-0.0,2.7
3002,0.6,0.3,0.0,1.8
2066,0.9,0.4,0.0,3.1
2080,0.4,2.9,0.0,7.1
2762,0.0,-0.0,-0.0,4.0
3484,0.1,0.0,-0.0,3.1
3041,0.0,0.6,0.0,7.8
2414,0.3,0.2,-0.0,1.3
2316,0.2,0.4,0.0,1.1
2668,0.2,0.1,-0.0,0.8
3991,0.1,0.1,-0.0,0.1
3808,0.5,1.3,0.0,2.3
2650,-0.0,-0.0,0.0,5.3
2537,0.8,2.9,-0.0,6.8
2309,0.5,0.9,0.0,3.9
2263,0.4,1.1,-0.1,3.8
3964,0.0,0.8,0.0,2.5
2355,0.0,0.3,-0.0,4.3
3701,0.5,0.5,-0.0,3.2
