,y_hat
2799,False
2050,False
3366,False
3654,False
2513,False
2101,False
2215,False
2048,False
2795,False
2271,False
3637,False
2145,False
3435,False
2168,False
3944,False
2398,False
2560,False
3258,False
2319,False
2305,False
2901,False
3095,False
2761,False
2566,False
3377,False
3502,False
3707,False
3886,False
2265,False
3356,False
3824,False
2083,False
2463,False
3706,False
2559,False
2764,False
3953,False
2871,False
2236,False
2022,False
2711,False
2927,False
2869,False
2627,False
3354,False
3033,False
2938,False
3976,False
2102,False
2690,False
2686,False
3601,False
3569,False
3463,False
3770,False
3018,False
2306,False
2495,False
3882,False
2206,False
2095,False
3422,False
2983,False
2098,False
3702,False
3825,False
3835,False
3769,False
2826,False
3002,False
2066,False
2080,False
2762,False
3484,False
3041,False
2414,False
2316,False
2668,False
3991,False
3808,False
2650,False
2537,False
2309,False
2263,False
3964,False
2355,False
3701,False
3333,False
3381,False
2418,False
3206,False
2585,False
3186,False
3873,False
3103,False
2105,False
2410,False
2739,False
3152,False
3598,False
2505,False
2103,False
2468,False
3509,False
3126,False
3149,False
2321,False
3065,False
2529,False
3403,False
2272,False
2298,False
3239,False
3335,False
2733,False
3949,False
2536,False
3547,False
2953,False
3917,False
3342,False
2274,False
3757,False
3561,False
3123,False
3767,False
3437,False
2212,False
3007,False
2932,False
3487,False
3478,False
3603,False
3055,False
2026,False
3413,False
3623,False
2374,False
2989,False
2356,False
3751,False
3198,False
3059,False
2575,False
2942,False
3056,False
2872,False
2489,False
2543,False
2640,False
2655,False
3270,False
3800,False
3982,False
3636,False
3414,False
3844,False
2818,False
3242,False
3388,False
3612,False
2159,False
3867,False
2131,False
2756,False
2021,False
2352,False
2681,False
3070,False
3159,False
2944,False
2525,False
2822,False
3328,False
2785,False
2579,False
2538,False
3919,False
2856,False
3012,False
3337,False
3906,False
2120,False
2208,False
3525,False
3271,False
2897,False
3811,False
3713,False
3401,False
2705,False
2502,False
2946,False
3539,False
2451,False
3910,False
2446,False
3624,False
3316,False
2480,False
