,y_hat
3182,False
3859,False
2600,False
2653,False
3871,False
2061,False
2748,False
3399,False
3694,False
2942,False
2932,False
3715,False
3508,False
2829,False
3372,False
2317,False
3396,False
3582,False
2140,False
2386,False
2398,False
2245,False
2179,False
3634,False
2990,False
3678,False
2894,False
2955,False
2563,False
2012,False
3436,False
3221,False
2887,False
3536,False
2023,False
3242,False
2960,False
2214,False
2917,False
3645,False
3692,False
3580,False
3161,False
3744,False
2801,False
3731,False
3546,False
3052,False
2914,False
2554,False
3926,False
2174,False
2800,False
2819,False
2940,False
2777,False
3780,False
2020,False
2676,False
2192,False
2644,False
3073,False
2240,False
3979,False
3425,False
2005,False
2128,False
3956,False
2247,False
3270,False
3693,False
2290,False
2798,False
2412,False
2021,False
2208,False
2592,False
2065,False
2618,False
2149,False
3174,False
2067,False
2109,False
3202,False
3086,False
3687,False
3873,False
3992,False
2191,False
2493,False
3119,False
2687,False
3173,False
2209,False
3485,False
3749,False
2076,False
3310,False
3406,False
3205,False
2432,False
2410,False
2111,False
3603,False
3032,False
3712,False
3783,False
3000,False
2548,False
3902,False
3042,False
2152,False
2602,False
3916,False
3348,False
3659,False
3664,False
2015,False
2864,False
2809,False
2567,False
3983,False
3350,False
2692,False
2362,False
2282,False
3312,False
2519,False
3990,False
2920,False
2223,False
2304,False
3487,False
3540,False
2126,False
3338,False
3638,False
3524,False
3123,False
2383,False
2538,False
2184,False
2612,False
2949,False
3152,False
3280,False
2921,False
2229,False
3195,False
3755,False
3044,False
2230,False
2568,False
2876,False
3089,False
2793,False
2642,False
3855,False
2266,False
2533,False
2474,False
2857,False
3357,False
3503,False
3371,False
3644,False
3922,False
3778,False
2803,False
3931,False
2196,False
3048,False
3035,False
3134,False
2032,False
3957,False
3910,False
2728,False
3254,False
3186,False
2431,False
3557,False
2561,False
2502,False
2840,False
3989,False
2141,False
3127,False
2718,False
3316,False
3707,False
2669,False
2576,False
2521,False
2639,False
3216,False
2632,False
3065,False
3807,False
3304,False
