,y
2649,0.0
2965,0.0
3331,0.0
2828,1.0
2119,1.0
3865,0.0
3695,0.0
3626,0.0
3970,1.0
3987,0.0
3488,0.0
2974,0.0
2878,0.0
2053,1.0
3845,0.0
2748,0.0
3024,0.0
3553,0.0
3363,0.0
2841,0.0
3346,0.0
3178,0.0
3919,1.0
2603,0.0
2746,1.0
3219,0.0
3140,0.0
2934,0.0
3560,0.0
3258,0.0
3971,0.0
2442,0.0
2582,0.0
3907,0.0
3364,1.0
3108,1.0
3642,0.0
3992,0.0
2064,0.0
2361,0.0
3573,0.0
2769,0.0
2464,0.0
3745,0.0
3071,0.0
3316,0.0
3709,0.0
2521,0.0
3726,0.0
2095,1.0
3110,0.0
2364,0.0
3957,0.0
2908,0.0
3206,1.0
3301,0.0
3530,0.0
3562,0.0
3863,0.0
2349,0.0
3043,0.0
3475,0.0
2106,1.0
2377,0.0
2732,0.0
3190,0.0
2350,0.0
3622,0.0
3130,0.0
2936,0.0
2383,0.0
2621,0.0
3143,0.0
3496,0.0
3276,0.0
2892,0.0
3465,0.0
2733,0.0
2168,0.0
3879,0.0
2169,0.0
2806,1.0
2995,0.0
2311,0.0
2245,0.0
3704,0.0
2963,1.0
2813,0.0
2635,0.0
2182,0.0
3217,0.0
3197,0.0
3741,0.0
3211,0.0
3607,0.0
3660,0.0
2163,1.0
2628,1.0
2088,1.0
3255,0.0
3147,0.0
2801,0.0
3314,0.0
2590,1.0
2426,0.0
2212,0.0
2564,0.0
2235,0.0
2988,0.0
2646,1.0
2947,0.0
2118,0.0
3372,0.0
2661,0.0
2190,0.0
2940,0.0
2897,0.0
2689,0.0
2239,0.0
3598,0.0
2266,0.0
3527,0.0
2136,0.0
3408,1.0
3242,0.0
3138,0.0
3914,1.0
2833,1.0
2093,0.0
3878,0.0
3159,0.0
3765,1.0
2468,0.0
3694,0.0
2435,0.0
3953,1.0
2026,1.0
2354,0.0
2862,0.0
2209,1.0
2482,0.0
3525,0.0
3049,0.0
3378,0.0
3721,0.0
3692,0.0
3265,0.0
2339,1.0
3001,1.0
2167,0.0
3813,0.0
3888,0.0
2445,0.0
3991,0.0
2889,0.0
2396,0.0
2899,0.0
3368,0.0
3295,0.0
2830,0.0
3288,1.0
3027,0.0
3967,0.0
2108,0.0
3394,0.0
2416,0.0
3808,0.0
2894,0.0
2495,0.0
2470,1.0
3976,0.0
2378,0.0
2437,0.0
3098,0.0
3118,0.0
3014,0.0
3032,0.0
3600,0.0
2189,0.0
2559,1.0
2440,0.0
3796,0.0
3529,0.0
3835,0.0
3336,0.0
2226,0.0
3092,0.0
2736,1.0
3448,0.0
2406,0.0
2250,0.0
3155,0.0
3760,0.0
2764,0.0
3605,1.0
3761,0.0
2895,0.0
2331,1.0
2181,0.0
2588,0.0
