,x1,x2,x3
2649,0.0,-0.0,6.1
2965,0.9,0.0,0.0
3331,0.1,0.0,-0.0
2828,0.3,0.0,-0.0
2119,0.0,-0.0,0.4
3865,2.6,2.2,0.0
3695,-0.0,-0.0,0.8
3626,0.1,0.0,1.4
3970,0.3,-0.0,-0.0
3987,0.0,-0.0,0.9
3488,-0.0,0.0,5.3
2974,0.0,0.2,1.5
2878,0.3,0.0,0.0
2053,-0.0,-0.0,0.7
3845,0.0,0.5,-0.0
2748,0.3,0.0,0.0
3024,0.0,0.0,4.0
3553,0.0,0.3,3.0
3363,0.0,0.8,-0.0
2841,1.6,-0.0,-0.0
3346,1.0,-0.0,0.0
3178,-0.0,0.3,0.0
3919,0.4,0.0,-0.0
2603,-0.0,-0.0,3.1
2746,0.0,-0.0,0.4
3219,0.1,0.6,6.3
3140,1.3,0.7,0.0
2934,-0.0,-0.0,4.7
3560,0.1,0.0,1.1
3258,0.7,-0.0,0.0
3971,0.1,0.0,2.5
2442,0.1,-0.0,-0.0
2582,0.5,1.1,-0.0
3907,0.2,-0.0,-0.0
3364,0.4,0.0,0.0
3108,0.1,-0.0,0.0
3642,-0.0,-0.0,3.9
3992,0.1,-0.1,3.5
2064,1.3,1.5,-0.0
2361,0.0,0.0,0.8
3573,-0.0,-0.0,3.3
2769,1.1,-0.0,0.0
2464,0.1,0.0,3.5
3745,0.2,1.6,0.0
3071,-0.0,-0.0,4.0
3316,-0.0,0.0,5.0
3709,-0.0,0.0,1.6
2521,0.0,0.0,2.0
3726,-0.0,-0.0,1.1
2095,0.2,0.0,2.8
3110,0.0,0.0,2.1
2364,-0.0,-0.0,3.6
3957,-0.0,0.0,4.9
2908,0.0,-0.0,4.9
3206,0.1,0.0,1.5
3301,-0.0,-0.0,0.2
3530,0.1,-0.0,3.3
3562,0.0,1.5,0.0
3863,-0.0,-0.0,4.8
2349,0.5,0.0,-0.0
3043,0.1,-0.0,1.3
3475,0.1,2.6,-0.0
2106,0.2,-0.0,-0.0
2377,0.3,-0.0,0.0
2732,0.5,-0.0,0.0
3190,0.4,-0.0,-0.0
2350,2.0,1.7,0.0
3622,-0.0,-0.0,5.7
3130,0.0,0.0,2.2
2936,0.3,0.0,4.1
2383,-0.0,-0.0,0.5
2621,0.0,0.0,2.8
3143,0.0,0.0,2.6
3496,-0.0,0.0,3.0
3276,-0.0,-0.0,0.7
2892,-0.0,0.0,5.7
3465,0.2,0.0,-0.0
2733,-0.0,-0.0,1.6
2168,0.0,0.6,4.6
3879,1.4,0.0,-0.0
2169,0.1,0.3,0.0
2806,0.0,0.1,2.1
2995,0.3,-0.0,1.5
2311,0.0,-0.0,2.0
2245,1.0,1.1,0.0
3704,-0.0,0.0,4.3
2963,0.1,0.0,0.0
2813,0.2,-0.0,6.1
2635,0.1,-0.0,2.4
2182,0.6,-0.1,7.3
3217,0.0,-0.0,4.2
3197,0.9,-0.0,0.0
3741,0.4,-0.0,4.7
3211,1.6,0.8,8.2
3607,0.0,0.0,3.5
3660,0.0,-0.0,2.1
2163,0.6,-0.0,0.0
2628,0.1,-0.0,-0.0
2088,0.2,0.0,0.0
3255,0.0,0.0,0.1
3147,0.5,0.0,5.7
2801,-0.0,0.0,5.1
3314,0.1,0.0,5.5
2590,0.1,1.4,0.0
2426,0.1,0.0,4.5
2212,-0.0,0.0,2.4
2564,0.0,-0.0,1.4
2235,0.0,-0.0,2.5
2988,0.0,-0.1,2.4
2646,0.1,-0.0,-0.0
2947,0.0,0.0,1.2
2118,0.1,0.0,0.5
3372,0.0,-0.0,2.6
2661,1.4,0.0,0.0
2190,-0.0,0.0,3.3
2940,-0.0,0.0,1.8
2897,-0.0,0.0,1.0
2689,-0.0,-0.1,4.9
2239,-0.0,-0.0,3.7
3598,-0.0,-0.0,2.0
2266,1.0,1.1,0.0
3527,0.5,0.0,-0.0
2136,-0.0,-0.0,1.7
3408,-0.0,0.0,1.3
3242,0.0,0.0,3.5
3138,0.2,0.0,3.5
3914,-0.0,1.4,0.0
2833,0.1,0.0,2.9
2093,0.3,-0.0,3.1
3878,0.0,0.0,4.4
3159,0.3,2.3,-0.0
3765,-0.0,-0.0,1.2
2468,-0.0,-0.0,4.6
3694,-0.0,-0.0,3.8
2435,0.0,0.0,0.8
3953,0.4,0.8,-0.0
2026,0.2,-0.0,0.0
2354,0.1,2.9,-0.0
2862,0.2,-0.0,3.6
2209,0.0,0.8,-0.0
2482,0.4,0.0,2.8
3525,0.6,-0.0,5.0
3049,0.0,0.0,1.4
3378,-0.0,-0.1,5.1
3721,0.0,-0.0,5.9
3692,0.4,2.7,-0.0
3265,0.2,-0.0,1.5
2339,0.9,0.0,0.0
3001,-0.0,0.1,-0.0
2167,0.1,0.4,0.0
3813,-0.0,0.1,2.4
3888,0.2,-0.0,-0.0
2445,0.7,-0.0,0.0
3991,0.9,-0.0,-0.0
2889,0.7,0.0,-0.0
2396,-0.0,0.0,3.0
2899,0.0,-0.0,5.5
3368,-0.0,0.7,-0.0
3295,0.5,-0.0,0.0
2830,0.0,-0.0,1.6
3288,0.0,-0.0,0.2
3027,-0.0,0.0,1.2
3967,0.0,0.0,1.5
2108,-0.0,0.0,4.7
3394,0.6,0.0,0.0
2416,0.0,0.0,4.5
3808,0.6,0.0,0.0
2894,0.1,-0.0,2.6
2495,0.1,-0.0,1.1
2470,0.3,0.0,0.0
3976,0.0,-0.0,7.9
2378,2.8,2.7,0.0
2437,-0.0,-0.0,2.9
3098,-0.0,0.0,3.8
3118,0.0,-0.0,5.8
3014,0.0,0.0,6.7
3032,-0.0,-0.0,3.2
3600,0.0,-0.0,2.3
2189,0.0,0.0,2.2
2559,-0.0,1.2,-0.0
2440,-0.0,0.3,0.0
3796,1.7,0.0,0.0
3529,-0.0,0.0,5.4
3835,1.0,0.0,6.1
3336,0.1,-0.0,5.4
2226,0.1,0.0,3.9
3092,0.0,0.0,1.1
2736,0.1,0.3,0.0
3448,0.0,0.2,4.8
2406,0.3,0.0,3.8
2250,0.4,-0.0,3.7
3155,0.6,0.0,0.0
3760,0.0,0.0,2.5
2764,0.1,-0.0,-0.0
3605,0.0,0.0,0.1
3761,0.3,-0.0,0.0
2895,1.9,0.0,0.0
2331,0.0,0.7,0.0
2181,-0.0,-0.0,4.7
2588,-0.0,0.0,5.4
