,x1,x2,x3,x4
2726,0.2,2.8,0.4,3.3
2215,0.3,0.0,1.0,0.6
2158,0.4,1.8,0.5,0.0
2496,-0.1,3.6,0.7,6.3
2910,0.1,2.1,0.4,3.1
2450,0.1,-0.0,1.3,1.7
3253,0.3,1.3,1.1,3.3
2760,0.1,0.7,0.0,0.0
3391,-0.2,1.0,0.9,3.2
2804,0.5,1.6,-0.0,0.0
3970,0.3,6.9,1.5,5.1
3632,-0.2,2.3,1.3,5.0
2148,-0.0,1.8,0.2,11.4
3084,-0.0,3.8,1.2,6.1
2681,-0.1,1.6,1.1,4.2
3574,0.3,1.3,0.6,0.0
2562,0.4,0.0,1.0,-0.0
2256,-0.1,0.4,0.9,-0.0
2924,1.2,5.5,1.0,0.0
3932,-0.2,2.6,0.5,3.4
2995,1.4,4.9,0.0,6.7
3108,0.0,0.9,0.2,1.8
3057,0.1,0.9,0.2,-0.0
2888,0.0,2.2,0.5,3.7
3382,0.2,2.3,1.7,0.0
3719,0.4,1.3,0.0,0.0
3368,0.0,2.1,0.0,0.0
3941,-0.2,1.1,1.0,6.5
3284,0.6,0.7,0.0,2.1
2191,-0.2,0.4,0.5,1.8
2413,0.9,-0.0,4.0,1.0
3911,-0.0,2.4,1.4,5.0
3291,-0.0,0.9,0.2,-0.0
3033,0.4,-0.0,0.5,1.5
3600,0.0,0.0,-0.1,-0.0
3738,-0.0,1.8,1.5,4.5
2448,1.0,0.0,-0.0,3.3
2342,0.6,2.3,0.0,3.6
2907,0.4,6.2,3.8,4.7
3396,0.2,4.1,0.8,6.4
2862,-0.2,4.6,1.0,6.7
3946,0.4,1.9,-0.0,6.2
2091,-0.1,0.0,1.2,3.5
3313,0.4,3.2,-0.0,3.9
2096,0.0,2.6,1.1,-0.0
2339,0.0,2.3,0.4,3.6
3257,-0.0,1.6,0.5,2.9
3129,1.6,3.2,0.0,-0.0
2588,0.0,1.5,0.5,3.5
2844,0.0,3.6,0.7,8.2
2654,-0.0,3.0,1.5,5.8
3895,0.4,2.2,0.7,3.7
3846,0.4,0.0,0.0,-0.0
3645,0.3,2.1,-0.0,2.6
2994,0.1,5.7,1.4,9.7
2072,0.0,1.8,0.2,2.0
3185,0.6,3.0,-0.0,4.9
2942,-0.1,0.9,0.5,3.1
3459,0.8,-0.0,0.0,3.5
3532,-0.0,1.0,0.1,1.4
3405,-0.5,2.2,0.8,4.7
3060,0.2,0.4,-0.0,0.9
2534,0.2,0.0,0.7,-0.0
3652,0.1,3.0,0.5,5.6
2314,0.3,2.7,1.0,5.2
2328,0.0,1.1,0.2,-0.0
3301,0.0,0.0,1.1,0.0
2097,-0.0,3.8,2.0,7.4
3403,0.5,0.4,0.7,1.9
3236,0.0,2.1,1.1,4.1
2956,0.2,0.0,-0.0,0.6
2273,-0.1,3.1,1.8,6.6
3440,1.1,-0.0,-0.0,2.0
2433,-0.0,1.9,1.4,4.4
3540,0.0,0.0,1.9,0.0
2131,-0.1,3.6,1.0,5.2
2960,0.0,-0.0,0.5,2.4
3992,0.6,0.0,-0.0,3.2
3772,0.0,0.3,0.2,8.7
2856,-0.0,5.1,1.2,8.1
3184,0.9,5.2,-0.0,9.4
3183,1.2,0.0,1.3,6.2
3255,0.3,0.7,0.5,0.0
2906,0.1,0.8,-0.0,1.0
2667,0.0,4.0,0.1,3.6
2503,1.9,0.0,1.8,8.0
3962,0.9,-0.0,-0.0,0.0
2171,1.1,-0.0,-0.0,0.0
2698,0.3,-0.0,1.3,5.2
3781,0.2,0.1,0.9,-0.0
3346,-0.1,3.5,0.6,4.3
2469,0.5,1.7,-0.0,2.8
3330,0.0,2.6,1.3,5.6
2582,0.1,1.3,-0.0,0.0
3274,0.1,3.1,1.5,6.1
3795,-0.4,2.3,1.9,5.7
2833,0.1,3.8,2.1,8.2
3235,-0.0,2.1,1.0,1.5
2734,0.1,-0.0,0.9,1.8
2744,0.2,3.0,0.8,5.6
3618,0.3,2.9,2.0,6.6
2192,0.0,1.2,0.0,0.3
2184,-0.0,1.8,0.3,3.7
2947,-0.5,3.5,1.5,6.8
3556,0.2,-0.0,1.5,3.4
3696,0.2,3.3,1.4,6.4
3766,-0.0,3.3,3.1,5.0
2836,-0.2,2.6,1.3,5.3
2388,0.8,-0.0,1.1,0.0
2522,0.2,0.5,0.6,2.0
3623,0.1,2.1,1.9,5.5
2485,-0.2,4.2,2.3,8.2
2332,1.4,0.0,-0.0,0.0
3690,0.4,1.6,-0.0,3.1
3485,0.1,3.3,1.1,4.1
2035,0.0,2.5,0.2,2.6
2820,0.2,3.0,2.2,8.2
2696,-0.0,0.7,0.7,2.1
2712,0.1,5.1,2.9,12.3
3633,0.0,2.7,0.9,-0.0
2077,0.0,4.5,1.4,7.2
2529,0.5,0.0,1.3,3.2
2543,-0.0,2.9,0.5,4.0
3852,0.0,0.7,1.0,-0.0
2680,0.5,-0.0,0.0,-0.0
2377,-0.0,4.9,2.0,9.3
3675,0.1,1.2,1.3,3.5
2530,0.3,0.8,1.1,2.5
2589,-0.1,2.5,1.4,5.5
2990,1.0,-0.0,-0.0,0.0
3849,0.2,3.3,1.2,11.0
2938,0.0,5.6,2.6,2.7
3063,1.0,-0.0,1.8,2.2
3219,0.2,0.0,0.6,0.0
3467,0.5,0.0,-0.0,0.0
2561,0.3,3.1,1.3,6.4
3771,0.8,0.0,0.0,-0.0
3372,-0.3,4.1,1.5,7.4
3982,-0.0,1.2,0.4,5.8
3648,0.4,3.3,-0.0,5.1
3303,-0.0,3.2,0.8,5.1
3089,0.7,0.0,1.0,-0.0
2535,0.0,0.0,0.6,1.1
2186,0.0,-0.0,0.2,0.3
2346,0.1,0.5,0.7,-0.0
3005,0.2,0.0,1.8,0.0
2992,-0.2,2.0,0.1,2.1
3767,0.0,2.7,0.2,-0.0
2551,0.4,0.0,0.0,0.0
2246,0.1,-0.0,0.5,0.0
3750,0.1,-0.0,0.6,0.0
2027,-0.0,0.0,0.2,-0.0
3877,0.0,1.5,1.0,0.0
2412,0.5,-0.0,0.0,-0.0
2514,0.0,-0.0,0.1,0.0
3356,0.0,2.6,0.8,5.1
3077,0.0,0.0,0.2,1.1
2665,1.0,-0.0,0.0,2.4
3026,-0.4,5.2,1.5,9.4
2005,0.0,1.4,0.1,1.6
2491,0.2,0.5,1.2,3.2
3655,0.1,5.6,2.7,11.0
2672,-0.1,4.7,1.3,10.2
3250,-0.0,3.0,0.1,0.0
2250,0.1,3.4,-0.0,3.7
2902,-0.1,0.5,0.2,1.5
2999,0.2,2.2,0.7,3.6
3732,-0.1,2.5,1.3,5.8
2021,0.7,-0.0,0.0,1.1
2936,0.0,0.0,0.7,14.8
2932,1.5,0.0,-0.0,6.2
2132,-0.0,1.7,0.0,2.5
2748,0.0,1.8,0.1,2.1
2393,1.4,2.3,0.0,5.6
3269,-0.1,1.5,0.4,2.3
3092,0.1,2.5,0.2,3.6
2863,0.1,1.9,0.0,1.9
3419,2.1,3.1,-0.0,3.3
3619,0.3,2.7,1.4,6.6
3216,0.0,-0.0,1.4,6.8
2182,2.7,-0.1,0.0,-0.0
2989,0.5,0.0,0.0,1.0
