,u_x1,u_x2,u_x3,u_y
2000,0.4605567,0.5985915,-0.016160714,0.79493904
2001,-0.02327331,-0.8008042,-0.05016786,0.9787909
2002,-0.5523922,0.8615216,-0.14056207,0.008975744
2003,-1.0415109,0.6180899,0.01037255,0.12903655
2004,0.04904783,-0.9132301,-0.090956904,0.56226015
2005,-0.8826961,-0.4311672,-0.072845146,0.11705828
2006,1.2081256,0.14364506,0.059536126,0.70004666
2007,-0.7111778,1.1734092,0.11998224,0.6483512
2008,1.3768041,1.3807073,-0.009912512,0.8006947
2009,-0.77470803,-0.59873146,-0.048136193,0.35504317
2010,0.3626244,0.6176302,-0.0069005536,0.61266553
2011,-0.12576355,-1.3849224,-0.031125072,0.6940868
2012,-0.81105065,0.35150006,-0.017190788,0.09842682
2013,0.6948376,-0.5434235,-0.056451112,0.717793
2014,0.5896632,0.37311006,-0.24354315,0.10224295
2015,-1.0521657,0.81673926,0.012834198,0.08390069
2016,-0.55904514,0.30485448,0.09376396,0.7209604
2017,0.2917024,-0.40999165,-0.07262173,0.8288493
2018,1.8330967,-0.3833923,-0.11412535,0.5763341
2019,1.6987873,-1.9354861,-0.15195079,0.12452471
2020,-0.32456902,-0.8292007,-0.107505076,0.8288858
2021,0.46696323,-0.15104848,0.0009809079,0.53307176
2022,-0.36330533,-1.6460605,-0.098452955,0.056226015
2023,1.4750695,-1.1854203,0.039989263,0.079763055
2024,0.39642218,-0.6246165,0.069221795,0.33329022
2025,1.2226272,1.1117791,0.20059574,0.6731076
2026,0.7961674,1.2063749,0.031174554,0.42487133
2027,-0.22049457,0.8160729,-0.1578628,0.8294685
2028,0.5654641,1.2846702,-0.03987841,0.24224186
2029,0.8504352,-0.27368575,-0.17401592,0.46674252
2030,0.026102891,1.3646338,-0.012224046,0.93370557
2031,0.18408729,0.2558214,-0.0030465075,0.13390744
2032,1.1093581,2.9805644,0.044749487,0.040815234
2033,-0.72599405,0.06560437,0.06421006,0.4614396
2034,-1.034868,0.2731592,0.12644011,0.4452275
2035,2.236522,-0.5723498,-0.13841447,0.26230967
2036,1.1567221,-0.76156336,0.04312713,0.043815017
2037,1.1583161,-0.3564109,-0.02003723,0.80170953
2038,-0.9397994,0.79139096,0.085947715,0.5215696
2039,1.8836437,0.4360993,-0.10194669,0.8039901
2040,-0.9043897,-1.1978225,0.02643159,0.5021105
2041,1.4395844,-0.55386966,0.09865827,0.6201006
2042,-1.0824356,-0.6509998,0.041519336,0.64333403
2043,-0.609774,1.013721,-0.17742343,0.32281518
2044,-0.6394168,2.015416,0.017876614,0.8106468
2045,-1.0936663,-1.6823658,0.0041903276,0.02343607
2046,0.119642004,0.68849516,-0.18910699,0.4098475
2047,0.339835,0.3361659,-0.012813936,0.8049495
2048,0.2981375,-3.05422,-0.0020951263,0.6950288
2049,0.0023173743,0.52944785,-0.059268605,0.7974056
2050,-0.34322444,-1.2850261,-0.1400991,0.27568305
2051,0.6147139,-1.3270357,-0.11575027,0.13556397
2052,-0.22575514,-2.8510418,-0.10315446,0.5941423
2053,-0.77150434,-0.11011305,-0.06839539,0.10571468
2054,-0.031471066,-1.8516123,-0.10224797,0.39215267
2055,0.31450754,0.47723123,-0.100497864,0.06785989
2056,0.54633504,0.7387464,0.018246705,0.21079588
2057,-0.81192327,-0.4895416,0.008710123,0.73385453
2058,-0.8419518,-0.6343042,0.014097365,0.33713198
2059,-1.1345999,-0.13891886,0.2493997,0.20195103
2060,-0.17321357,1.0975276,-0.11799293,0.33770669
2061,-2.3004591,0.58463067,-0.1644014,0.48450136
2062,0.12674955,-0.9877922,0.05646802,0.02345419
2063,-0.06395459,1.9621253,-0.08667315,0.09153283
2064,0.41012508,-0.9560687,0.10634954,0.57612157
2065,1.9907684,-0.6626127,0.031432074,0.0637548
2066,-0.639466,0.59740955,-0.07968471,0.052631855
2067,0.33713645,-1.1099533,-0.083526015,0.38538074
2068,-0.59008366,-0.48626125,0.19536707,0.91262007
2069,-1.2788824,-0.87742907,0.10581704,0.15011585
2070,0.5992962,-2.2441385,-0.20182924,0.6541946
2071,-0.4114498,1.9541887,-0.008594603,0.6820804
2072,-0.024546321,2.2725928,0.09137492,0.018039465
2073,0.41040528,-2.1054034,0.04461867,0.83684313
2074,0.4302031,0.48404732,0.06180335,0.43360233
2075,-0.58680713,0.42156854,0.01742418,0.04833603
2076,0.41214177,1.3209412,0.017477578,0.23505783
2077,1.9353139,0.079227485,-0.06661603,0.7703537
2078,-0.69925153,-0.056854386,0.053349495,0.7927742
2079,1.2263261,-1.4755074,0.053090256,0.75851595
2080,-0.60115695,1.6894832,-0.14146243,0.2609166
2081,-0.65050673,0.11837355,-0.18889073,0.032995462
2082,-0.57990193,-1.206824,0.054578632,0.98918366
2083,2.075691,0.026860049,-0.07293896,0.20029485
2084,-2.2576716,-2.280745,0.0061346665,0.29377162
2085,0.08065829,-0.35577574,-0.029067097,0.88045573
2086,-0.035256147,0.40793368,-0.054730125,0.22017562
2087,-1.9522169,1.0792837,0.057854798,0.45534134
2088,-0.07315187,-0.91236675,0.107674174,0.26880252
2089,1.825065,1.2130382,0.03972579,0.763682
2090,-0.5109396,1.1571655,0.028786285,0.4001807
2091,0.7362873,-0.053255104,-0.025889644,0.51260877
2092,-1.9427222,-0.6234638,0.21410249,0.56618524
2093,0.51254064,-1.0893234,0.049749658,0.39851415
2094,-0.5943521,0.45769158,0.052054,0.30647433
2095,-0.28351343,0.655257,-0.002824483,0.61398256
2096,0.5758829,-1.1002129,-0.08194339,0.71781826
2097,0.13051122,1.1859161,0.048157077,0.84723985
2098,1.3722277,0.1675839,0.052043397,0.98967874
2099,-0.54899204,0.024527937,-0.0585573,0.77110076
2100,-0.38461235,-0.90049684,0.07169146,0.25823247
2101,2.1248279,-0.52371746,-0.09380959,0.5382775
2102,0.6904807,0.33637145,0.009591242,0.79473424
2103,-0.26538748,1.1896865,-0.15174095,0.6026727
2104,1.3468932,2.2195144,0.0045138304,0.66923285
2105,1.31695,-0.2792025,-0.05609694,0.95510757
2106,-0.07762136,-1.0805919,-0.0464368,0.61094487
2107,1.0961529,-1.1654416,0.038853157,0.8250594
2108,-2.0819461,0.9217204,0.015048225,0.04370463
2109,-0.12594396,0.17375033,-0.002044586,0.78804576
2110,-0.3259281,-1.0654346,-0.02617749,0.7313982
2111,-0.7297666,-0.25296575,-0.05821922,0.5636964
2112,1.8175621,-1.8113662,-0.01082313,0.5925629
2113,0.2844964,1.0146986,0.10439123,0.8921685
2114,0.11024036,-0.25009438,-0.14234157,0.9422786
2115,-1.7122623,-1.8925649,0.12261247,0.40349865
2116,0.91921365,0.8081932,-0.065822594,0.1525079
2117,0.09101654,0.34658518,-0.24417663,0.30011237
2118,-1.045405,-0.14138637,0.07934573,0.8016535
2119,-1.6019133,-0.987874,-0.18672915,0.6511251
2120,0.011926297,-0.13460477,-0.14557885,0.0020412207
2121,0.10749507,-1.3377503,-0.0772164,0.5967523
2122,-0.42351592,-0.32858506,-0.029799147,0.26327872
2123,-0.59115446,-0.46052292,-0.08790471,0.26606572
2124,0.92763966,-0.0065876124,-0.10384069,0.9235666
2125,0.21201043,-0.29039574,0.113886334,0.77198875
2126,-0.7906238,0.7252979,0.14469235,0.7935957
2127,0.05028076,-1.2446104,-0.053591173,0.22160292
2128,-2.840874,-0.7540053,-0.07049027,0.51379275
2129,0.691022,-1.0864139,-0.11749951,0.27900302
2130,-0.14232838,1.3310622,-0.03685254,0.33553028
2131,2.5322247,-0.68604517,-0.11313734,0.7722471
2132,-0.70283437,-0.42327273,-0.101890326,0.75308573
2133,-1.7217209,1.0153883,-0.06918943,0.51547205
2134,-2.1592236,0.56617343,0.026313001,0.65727556
2135,1.1392976,2.2720284,-0.0019537285,0.32949257
2136,0.6134244,0.5217051,0.048454255,0.19732594
2137,-1.2440608,-0.6428438,-0.012717985,0.9123671
2138,0.78941196,-0.8281855,-0.05300597,0.052424192
2139,-1.2579837,-1.392342,-0.20047846,0.2879349
2140,-2.2324176,-0.8432204,0.21368627,0.8871182
2141,-0.4191943,-0.2165654,0.03962115,0.30043447
2142,-0.42167774,-0.41208953,-0.04141759,0.6704544
2143,-0.5791569,-0.90301955,0.06796344,0.24192405
2144,0.6564596,-0.15457417,0.0136044575,0.7149149
2145,-1.5259558,0.14631116,-0.04190482,0.6163831
2146,0.07566003,-0.30325887,0.071467586,0.06013751
2147,-0.8912755,0.39675322,-0.17465387,0.49411595
2148,-0.11353607,-2.041243,-0.08494981,0.96436536
2149,0.8629392,1.290401,0.1152442,0.05032611
2150,1.2585249,-0.5793668,-0.0077571915,0.24805844
2151,0.30395308,1.0678942,-0.040737573,0.0069514513
2152,-0.18489656,-0.29371834,0.18112776,0.9267336
2153,-0.118714355,-0.95129937,-0.061336905,0.39695597
2154,-1.492112,1.0618347,-0.08636255,0.27601612
2155,1.3861783,0.9887122,-0.15579249,0.9257448
2156,1.5341394,1.1576631,0.11609626,0.26206005
2157,0.2241558,0.379109,-0.059183717,0.8137052
2158,1.1851358,0.0038685221,0.008904296,0.36484218
2159,0.32984036,-0.66927886,-0.04233355,0.33611882
2160,-1.5861162,-0.11523124,-0.02169429,0.61322546
2161,0.41207963,1.184301,-0.10374508,0.52303076
2162,-0.07871867,-0.8035488,-0.10489767,0.97040594
2163,0.34106418,0.7094183,-0.0670238,0.5358205
2164,1.1968467,-0.12907457,0.06305297,0.41453242
2165,0.96126187,2.0265932,0.031909283,0.041394114
2166,-0.4233489,1.0807041,0.1331387,0.9287038
2167,1.4592247,-0.7124848,0.057944436,0.15104544
2168,-0.2615646,0.5897844,-0.041931603,0.93916345
2169,0.81522346,-0.9253981,0.1610819,0.8723867
2170,0.028424338,0.043534193,0.035572276,0.77461064
2171,2.0569837,0.4122504,-0.012252556,0.6437366
2172,0.12426845,-0.85092634,0.021270176,0.6500474
2173,-0.46028408,1.0317163,-0.051846296,0.80131316
2174,-0.7560283,1.190159,0.023014234,0.74515104
2175,-1.3694959,0.56876326,-0.08444918,0.18431044
2176,-1.003843,-0.734161,-0.03914942,0.17876363
2177,-0.048513666,0.5783921,-0.0024978837,0.6936455
