,u_x1,u_x2,u_x3,u_y
2000,1.3714397,0.926275,0.09070992,0.23119342
2001,1.9793158,-0.55537164,-0.035291888,0.049397945
2002,1.0326813,2.0313447,0.07632531,0.5380863
2003,1.2858961,-1.3079926,0.015005404,0.64818263
2004,-1.5993389,-0.97697616,-0.054950107,0.5011194
2005,0.5001439,0.18537153,0.03454713,0.89608276
2006,0.82136863,1.5014371,-0.0047149817,0.8245492
2007,-0.52631444,0.077768065,0.11850756,0.6589681
2008,-0.8356364,0.23103714,0.0104351,0.38386285
2009,-1.3972527,0.12649712,0.012637543,0.6527777
2010,-1.8609743,-0.91460073,0.03767049,0.65694284
2011,-0.46771032,-0.10741107,0.07397085,0.9560244
2012,-1.2222074,-0.05566172,-0.1530777,0.6987914
2013,0.91258126,0.38946852,0.08900735,0.64372206
2014,-0.22072083,2.6710947,0.035205226,0.22395098
2015,-0.8662317,0.25549355,0.052178312,0.8116207
2016,0.92983305,0.7366113,0.043794163,0.70033145
2017,0.9444664,-1.1119777,0.12325932,0.9453751
2018,1.9604098,0.08781602,0.030402226,0.5791962
2019,-0.40095827,-1.5580324,0.013119476,0.07316756
2020,1.0663502,-0.73932695,0.10923026,0.3691368
2021,1.622885,0.4636724,-0.035476077,0.12848794
2022,-0.76671904,1.8598521,0.042454194,0.21682858
2023,-0.71255106,0.30509582,-0.09157672,0.90078175
2024,-0.7734127,-0.44093862,0.045091357,0.49135113
2025,0.07212709,-0.6597177,0.0017985724,0.7699715
2026,-0.040079728,-0.35229468,0.05470984,0.60754824
2027,-0.38304627,1.3446567,0.112809874,0.21194518
2028,0.29216886,-0.5487857,-0.057968486,0.34836388
2029,0.7884534,-0.5925614,0.15606008,0.96178913
2030,0.14800546,1.1031874,-0.059046574,0.36060488
2031,-0.16203493,-0.4394453,-0.0075686546,0.34364998
2032,-2.2509818,0.021232061,-0.095548,0.42845118
2033,-1.1033019,-0.8625318,-0.02737056,0.043349624
2034,-0.034403116,0.11337262,0.008863107,0.17141008
2035,-0.33887732,1.9135449,-0.15824853,0.91731024
2036,-0.56680024,-1.6068821,-0.027463485,0.018661737
2037,0.13086836,0.2277282,0.043945536,0.018552661
2038,-0.32598075,-0.4316975,0.041251943,0.5903518
2039,1.226768,-0.53784513,0.051052,0.01212132
2040,-0.3844493,-0.23123094,0.04621497,0.8043473
2041,1.114529,-1.9795583,0.016596468,0.44989562
2042,-0.32621172,-0.28114888,-0.16520333,0.33665097
2043,-1.8176703,-0.50121576,0.17182264,0.2465781
2044,-0.5771039,2.323945,0.18902887,0.7196348
2045,0.2557322,-0.88927513,0.107403435,0.60561025
2046,0.37597746,-0.4028935,0.101550184,0.5737487
2047,0.68400687,0.94806856,0.058208544,0.80452573
2048,-1.3192817,-0.6998217,-0.14402515,0.13368988
2049,0.14915718,0.82194287,-0.21034394,0.81845224
2050,-2.893027,1.4610572,0.09286022,0.893314
2051,-0.53715295,0.08850027,0.06979912,0.74033475
2052,-0.85611445,-0.41586918,0.010662685,0.5461298
2053,1.6989758,2.4781795,0.09011418,0.6964272
2054,1.3688546,-0.2132142,0.03364818,0.5673474
2055,-0.7956389,-0.7044059,0.06821678,0.070560694
2056,0.097780086,0.32347924,0.14104022,0.99091756
2057,1.0881437,3.0308132,-0.0053384076,0.9689386
2058,1.1577506,0.83152765,-0.14826123,0.23801601
2059,1.3376797,-0.8896187,0.1318336,0.19005227
2060,0.37768444,-1.2198919,-0.100949585,0.042401552
2061,0.39898583,0.56981915,-0.023569604,0.2541244
2062,1.0742114,0.9059685,0.19778115,0.14517736
2063,0.9524502,0.026625397,0.1826993,0.014831662
2064,0.071479976,0.58770627,0.039373945,0.43279243
2065,-0.4291366,1.7121788,0.002354695,0.1324538
2066,1.4426544,-0.44249782,-0.09735244,0.6519487
2067,0.80360055,0.65088254,0.06721407,0.63590527
2068,0.87634784,-0.49490118,0.08236259,0.5901309
2069,0.03277112,0.11222267,0.005216815,0.08547652
2070,0.6450194,-0.67045575,0.06342306,0.43539512
2071,1.2140965,0.26500013,0.036152717,0.40670455
2072,1.180663,-0.123353824,0.047387537,0.95840824
2073,-0.38450077,-0.41842282,0.049397077,0.23794055
2074,1.6998255,0.3810834,-0.09800958,0.99572897
2075,0.4468638,-1.0842001,-0.16201787,0.21263683
2076,0.5991943,-0.36034477,0.080200695,0.6168215
2077,0.17724912,-1.5197458,-0.09567858,0.13967717
2078,-0.10190133,0.24426775,0.028972363,0.24462843
2079,0.8206161,-0.07971114,0.022688743,0.4335879
2080,-0.78598374,0.14769338,-0.052604396,0.52633226
2081,0.18400252,0.047189154,0.06663258,0.71281767
2082,0.4670592,0.67203546,0.042648874,0.7864795
2083,-0.3126784,-0.60305965,-0.0791777,0.11505914
2084,0.47854665,0.6704873,0.008062742,0.035428166
2085,-1.3890027,1.006257,0.051799532,0.27511704
2086,-0.013699152,1.2763753,0.09375789,0.69746435
2087,1.07363,-0.74693394,0.0039110663,0.8531234
2088,-1.3108702,1.6299913,0.0812359,0.45425498
2089,-0.7771578,-0.07698388,-0.011077836,0.12853062
2090,-0.67686284,-0.75083303,-0.09688057,0.4101925
2091,1.1581641,-0.017594665,0.008441669,0.68096435
2092,0.9019068,-1.0541247,0.09393648,0.1776545
2093,-0.76806796,-0.48186558,-0.036324948,0.8055866
2094,0.06819699,-1.1634233,0.03965082,0.5676973
2095,0.065927185,2.2434406,-0.06226598,0.90011775
2096,-1.1020018,0.4294841,0.0720642,0.8635204
2097,-1.4354476,0.5467541,0.0019274133,0.15246248
2098,-0.1776539,-0.21400079,-0.123146,0.91278625
2099,0.24375674,1.510952,0.057840027,0.4221604
2100,0.9039506,-1.7337531,0.10784799,0.34982634
2101,-1.2111181,1.65961,-0.0026089589,0.46828878
2102,0.5585462,0.3979671,0.06675783,0.098305225
2103,-0.329414,1.1245285,0.06548185,0.22512913
2104,0.033869572,1.7994497,0.011857216,0.25381482
2105,0.9915134,0.9295279,0.053824972,0.3785957
2106,0.72346514,0.20652705,-0.0029747596,0.47895586
2107,-1.3449745,-0.22645621,0.09994493,0.99359465
2108,0.9512573,-1.1730254,-0.15296593,0.17158437
2109,-1.1693435,-1.3464525,0.0006579693,0.11992967
2110,0.514941,-0.48089895,0.06873625,0.24381602
2111,-0.026627341,0.78450316,-0.03905214,0.82827044
2112,-0.26846418,0.07648654,0.041314065,0.4167943
2113,0.7078787,-0.9922349,0.12737535,0.90682673
