,years_experience,degree,nr_commits,nr_languages,nr_stars
0,3.0,2.0,3031.0,5.999954700469971,14.0
1,5.0,3.0,5052.0,9.999954223632812,11.0
2,5.0,0.0,5052.0,8.999954223632812,22.0
3,3.0,0.0,34.0,1.5,3.0
4,2.0,0.0,23.0,1.5,7.0
5,8.0,3.0,8085.0,1.9999545812606812,17.0
6,3.0,0.0,3035.0,2.9999547004699707,14.0
7,4.0,3.0,4041.0,5.999954700469971,15.0
8,1.0,2.0,16.0,8.5,7.0
9,2.0,1.0,2023.0,3.9999547004699707,17.0
10,5.0,2.0,5054.0,3.9999547004699707,16.0
11,4.0,3.0,4042.0,2.9999547004699707,13.0
12,1.0,0.0,13.0,4.5,6.0
13,3.0,0.0,32.0,5.5,3.0
14,4.0,3.0,4045.0,4.999954700469971,15.0
15,1.0,1.0,11.0,6.5,6.0
16,3.0,0.0,33.0,5.5,2.0
17,3.0,0.0,32.0,2.5,0.0
18,3.0,1.0,3036.0,1.9999545812606812,11.0
19,5.0,0.0,5054.0,4.999954700469971,15.0
20,3.0,0.0,35.0,3.5,1.0
21,2.0,2.0,2022.0,1.9999545812606812,13.0
22,3.0,1.0,3038.0,11.999954223632812,11.0
23,4.0,0.0,4041.0,1.9999545812606812,11.0
24,1.0,2.0,11.0,4.5,0.0
25,3.0,2.0,3032.0,4.999954700469971,12.0
26,4.0,0.0,4046.0,5.999954700469971,17.0
27,2.0,0.0,29.0,3.5,7.0
28,2.0,0.0,23.0,1.5,4.0
29,1.0,1.0,15.0,2.5,3.0
30,2.0,0.0,28.0,1.5,3.0
31,3.0,0.0,35.0,1.5,3.0
32,5.0,0.0,5055.0,3.9999547004699707,14.0
33,3.0,2.0,3031.0,3.9999547004699707,10.0
34,3.0,0.0,32.0,10.5,5.0
35,7.0,0.0,7070.0,5.999954700469971,10.0
36,6.0,0.0,6066.0,0.9999545812606812,13.0
37,3.0,0.0,3034.0,3.9999547004699707,14.0
38,1.0,0.0,12.0,2.5,6.0
39,1.0,1.0,14.0,2.5,4.0
40,1.0,0.0,14.0,2.5,6.0
41,2.0,0.0,25.0,1.5,0.0
42,3.0,2.0,3035.0,3.9999547004699707,12.0
43,2.0,2.0,2020.0,9.999954223632812,18.0
44,1.0,1.0,13.0,5.5,0.0
45,2.0,2.0,2022.0,5.999954700469971,17.0
46,7.0,3.0,7076.0,4.999954700469971,14.0
47,6.0,0.0,6066.0,8.999954223632812,11.0
48,1.0,3.0,1014.0,6.999954700469971,10.0
49,5.0,1.0,5053.0,7.999954700469971,13.0
50,5.0,1.0,5051.0,7.999954700469971,20.0
51,5.0,1.0,5053.0,1.9999545812606812,16.0
52,4.0,1.0,4044.0,6.999954700469971,14.0
