ix,goal_cost,intv_cost
12674,0.97,0.1
14611,0.7760000228881836,2.0
14651,0.768,0.6
13327,0.9319613102606226,0.0
18202,0.8519999980926514,1.0
18167,0.752,2.0
16628,0.76,1.9
13002,0.9319680525719337,0.0
18566,0.776,0.3
11147,0.772,0.4
18466,0.9776710119496621,0.0
12054,0.8600000143051147,1.0
15047,0.758,0.8
11014,0.762,0.1
14597,0.7699999809265137,0.5
11415,0.762,1.8
10453,0.8040000200271606,1.0
13802,0.9200000166893005,2.0
11959,0.76,0.8
11034,0.78,0.6
12648,0.876,0.1
14124,0.7580000162124634,1.0
19573,0.8619999885559082,1.0
11091,0.7620000243186951,2.0
11476,0.752,0.7
11743,0.756,0.1
13678,0.866,0.1
14315,0.8960000276565552,1.0
18348,0.782,0.6
15600,0.772,2.6
10849,0.814,0.1
15935,0.752,0.6
15228,0.766,1.2
16483,0.76,0.8
16317,0.786,0.9
10674,0.7540000081062317,1.0
10153,0.854,0.1
16462,0.906000018119812,2.0
13813,0.765999972820282,1.0
15442,0.7760000228881836,1.0
17173,0.868,0.1
14546,0.89,2.1
12077,0.8,3.1
19540,0.766,0.7
15996,0.79,1.8
14452,0.756,0.2
17357,0.948,0.1
10855,0.906,1.1
18196,0.9148210684951062,0.0
10222,0.786,1.7
13497,0.862,0.1
14325,0.872,1.0
19872,0.768,0.2
11706,0.788,1.2
17904,0.8740000128746033,1.0
13255,0.8220000267028809,1.0
14457,0.876,1.0
13899,0.872,0.1
16822,0.8999999761581421,2.0
12377,0.762,0.9
12619,0.778,0.3
14698,0.9359999895095825,2.0
12925,0.9020000100135803,1.0
14146,0.878000020980835,1.0
13507,0.9127089851673799,0.0
16675,0.8040000200271606,1.0
10370,0.844,2.0
15739,0.8479999899864197,1.0
15829,0.856,1.1
17954,0.752,1.2
12081,0.94,1.1
16293,0.7879999876022339,1.0
14585,0.762,1.2
10531,0.7739999890327454,1.0
14514,0.848,1.0
19059,0.7720000147819519,1.5
14292,0.938,2.1
18074,0.77,0.1
19131,0.9359999895095825,1.0
17596,0.77,1.1
14615,0.794,0.7
15598,0.8600000143051147,1.0
10655,0.754,1.4
18830,0.9459999799728394,2.0
18999,0.8840000033378601,1.0
14809,0.786,0.1
15379,0.754,0.1
16961,0.756,2.2
11113,0.794,1.0
12859,0.908,1.0
14735,0.77,0.4
18654,0.9392686319896308,0.0
17845,0.9246412691370915,0.0
18344,0.8960000276565552,1.0
19548,0.8939999938011169,1.0
10087,0.7509469373533894,0.0
17967,0.77,1.1
16165,0.812,1.0
13299,0.9079999923706055,2.0
16612,0.9139999747276306,1.0
13300,0.8700000047683716,1.0
12164,0.756,0.9
19672,0.784,0.6
11821,0.766,0.9
11798,0.922,1.1
16427,0.772,1.2000000000000002
19683,0.756,0.30000000000000004
11677,0.8360000252723694,1.0
12459,0.7748059339819922,0.0
17624,0.9300000071525574,1.0
16016,0.8460000157356262,2.0
14804,0.868,0.1
14574,0.92,0.1
12229,0.8339999914169312,1.0
18598,0.8679999709129333,1.0
19326,0.754,1.1
12312,0.8899999856948853,1.0
15082,0.782,1.9
14316,0.9219122205577994,0.0
12806,0.8059999942779541,1.0
10463,0.934,1.1
11700,0.7919999957084656,1.0
10837,0.864,2.1
14484,0.8379999995231628,1.0
18498,0.792,0.7
19579,0.7540000081062317,1.0
16742,0.8619999885559082,1.0
11081,0.826,1.0
11560,0.756,1.7
10956,0.924,0.1
18307,0.8700000047683716,1.0
13598,0.7960961207845513,0.0
17334,0.7739999890327454,0.5
18702,0.914,1.1
11702,0.9101804963185258,0.0
10822,0.864,2.1
14693,0.86,0.1
13704,0.836,0.1
16818,0.7828747191906219,0.0
13036,0.8920000195503235,1.0
14415,0.754,2.0
12250,0.91,1.1
16063,0.792,0.9
17100,0.924,0.1
19924,0.7599999904632568,2.0
12457,0.762,0.1
16772,0.871999979019165,2.0
18246,0.8939999938011169,1.0
17109,0.784,1.0
13095,0.764,0.7999999999999999
12039,0.9279999732971191,1.0
19491,0.7960000038146973,1.0
10091,0.794,2.7
16374,0.918756237052232,0.0
16610,0.754,1.0
17548,0.8560000061988831,1.0
14845,0.8659999966621399,1.0
16528,0.954,0.1
13244,0.9200000166893005,1.0
18650,0.9279999732971191,2.0
12356,0.788,1.0
19939,0.8259999752044678,2.0
12524,0.8700000047683716,1.0
16966,0.9079999923706055,2.0
17134,0.8960000276565552,2.0
10278,0.8040000200271606,1.0
13807,0.898,0.1
17269,0.8840000033378601,2.0
17384,0.772,0.2
13349,0.934,1.1
10832,0.868,1.0
14886,0.752,0.9
17558,0.814,1.7
15621,0.871999979019165,2.0
13315,0.7860000133514404,1.0
18620,0.774,0.3
18770,0.8159999847412109,1.0
11144,0.8539999723434448,2.0
12147,0.7536545454949033,0.0
13946,0.7839999794960022,1.0
11236,0.786,2.3000000000000003
17868,0.8880000114440918,2.0
10909,0.9179999828338623,1.0
17331,0.756,1.8
18516,0.9079999923706055,1.0
17128,0.752,1.3
15288,0.8320000171661377,1.0
12934,0.7620000243186951,1.0
13771,0.886,1.0
18124,0.91,0.1
10242,0.782,2.3
17532,0.852,0.1
10955,0.78,0.1
17780,0.76,0.1
12651,0.752,0.30000000000000004
19180,0.9160000085830688,1.0
10316,0.9300000071525574,1.0
12902,0.808,1.1
14448,0.764,0.9
19876,0.776,1.0
