ix,goal_cost,intv_cost
3865,1.0,0.4
3486,1.0,3.3
3577,1.0,2.1
2322,1.0,0.2
3208,1.0,0.6
3369,1.0,3.5
2853,1.0,1.2000000000000002
2154,1.0,4.7
2038,1.0,4.3999999999999995
3299,1.0,1.3
2039,1.0,3.1
3572,1.0,0.8
3336,1.0,2.0
2049,1.0,1.6
2060,1.0,6.5
3392,1.0,2.5
3181,1.0,0.4
2692,1.0,4.5
2798,1.0,0.1
2944,1.0,1.5
3437,1.0,3.2
2067,1.0,0.3
3596,1.0,3.7
3424,1.0,0.2
2450,1.0,0.2
3075,1.0,0.30000000000000004
2213,1.0,0.4
3464,1.0,0.4
3074,1.0,0.9
2094,1.0,2.9
2311,1.0,0.4
2761,1.0,0.5
3465,1.0,3.3000000000000003
2710,1.0,0.5
3200,1.0,4.6
2358,1.0,2.5
3322,1.0,1.4
3296,1.0,0.1
3245,1.0,4.8999999999999995
3610,1.0,3.2
3491,1.0,0.7
3779,1.0,5.7
2928,1.0,2.0
2528,1.0,3.3
3034,1.0,2.4
3621,1.0,1.1
3268,1.0,2.5
3127,1.0,8.7
2028,1.0,1.2
3866,1.0,1.3
2453,1.0,7.4
3471,1.0,3.7
2569,1.0,4.0
3139,1.0,1.7
3330,1.0,2.1
2727,1.0,1.5
3763,1.0,1.3
3815,1.0,0.6
3442,1.0,0.8
2204,1.0,1.5
3049,1.0,4.8
2624,1.0,0.5
2929,1.0,1.3
2560,1.0,3.7
2938,1.0,1.3
3485,1.0,0.1
2003,1.0,1.8
3549,1.0,4.3
2459,1.0,4.0
2494,1.0,0.2
2075,1.0,1.5
2534,1.0,3.0
3046,1.0,7.7
3619,1.0,0.2
3382,1.0,0.5
3149,1.0,3.1
2496,1.0,2.8
3590,1.0,3.0
2104,1.0,1.4
2542,1.0,0.1
3472,1.0,2.8
2508,1.0,0.2
2626,1.0,1.3
2919,1.0,2.4
3005,1.0,0.5
3051,1.0,1.9
2668,1.0,2.3000000000000003
2996,1.0,3.6
2430,1.0,3.6
3097,1.0,2.1
3930,1.0,0.4
3550,1.0,3.4
2753,1.0,3.6
3786,1.0,0.4
2555,1.0,2.1
3885,1.0,0.7
3604,1.0,1.4
2652,1.0,6.300000000000001
2578,1.0,1.3
3130,1.0,0.3
2233,1.0,0.8
2759,1.0,0.1
3539,1.0,2.4
3425,1.0,4.8999999999999995
3010,1.0,0.7999999999999999
3314,1.0,4.8
2648,1.0,3.9000000000000004
3131,1.0,1.3
2940,1.0,1.1
3339,1.0,0.3
2503,1.0,0.5
3323,1.0,2.0
2294,1.0,1.0
2291,1.0,2.9
2227,1.0,3.5
3892,1.0,3.2
3759,1.0,0.4
2703,1.0,6.3999999999999995
3420,1.0,4.0
2363,1.0,1.8
3661,1.0,0.2
2951,1.0,4.4
3155,1.0,0.1
3751,1.0,2.2
2720,1.0,1.4
3731,1.0,2.5
3563,1.0,1.3
2443,1.0,3.3
2601,1.0,2.4
3772,1.0,3.1
2895,1.0,2.6
3871,1.0,2.9
3397,1.0,5.8
3334,1.0,4.3
2662,1.0,0.2
3612,1.0,0.3
2852,1.0,2.9
3091,1.0,1.8
3203,1.0,3.1
2486,1.0,2.2
3499,1.0,3.4
2218,1.0,1.3
2178,1.0,2.5
2882,1.0,2.6
2617,1.0,2.1
3562,1.0,0.8
3058,1.0,4.0
2111,1.0,0.4
3407,1.0,4.5
3837,1.0,0.4
3769,1.0,0.1
2046,1.0,0.2
2538,1.0,0.6
2600,1.0,3.1
3455,1.0,0.2
2686,1.0,0.9
2394,1.0,0.5
3957,1.0,3.6
2078,1.0,4.699999999999999
3629,1.0,2.1
3166,1.0,0.9
3009,1.0,2.4
3894,1.0,0.30000000000000004
2076,1.0,0.3
2221,1.0,1.6
3199,1.0,0.1
3179,0.771,3.9000000000000004
3571,1.0,1.3
3859,1.0,2.2
3977,1.0,0.5
3903,1.0,0.4
3918,1.0,0.2
2348,1.0,3.1
2815,1.0,0.1
3691,1.0,1.3
3280,1.0,3.0
2021,1.0,4.3
3914,1.0,5.199999999999999
2832,1.0,0.1
2725,1.0,2.1
2098,1.0,1.9
2114,1.0,4.7
3122,1.0,0.9
3246,1.0,3.0
3213,1.0,2.3
2702,1.0,4.7
2454,1.0,4.3
2728,1.0,2.8
3764,1.0,0.7
3981,1.0,1.4
3728,1.0,1.4
3123,1.0,1.1
2629,1.0,1.2
3611,1.0,0.1
3558,1.0,0.7999999999999999
2188,1.0,0.4
3182,1.0,2.8
3554,1.0,1.3
2796,1.0,0.4
2821,1.0,3.1
