,years_experience,degree,nr_commits,nr_languages,nr_stars
3982,0.0,0.0,6.0,3.0,3.0
3426,0.0,2.0,3.0,1.0,0.0
3559,2.0,0.0,26.0,3.0,4.0
3004,1.0,0.0,12.0,1.0,2.0
2196,1.0,0.0,14.0,0.0,3.0
3635,1.0,0.0,16.0,5.0,5.0
3080,3.0,0.0,35.0,4.0,7.0
3084,1.0,2.0,13.0,3.0,5.0
2568,2.0,0.0,23.0,2.0,3.0
2805,1.0,1.0,13.0,0.0,5.0
3554,2.0,0.0,23.0,0.0,3.0
2895,2.0,1.0,23.0,4.0,3.0
2150,1.0,0.0,12.0,0.0,3.0
3143,2.0,0.0,23.0,6.0,5.0
3114,2.0,0.0,24.0,0.0,6.0
3314,0.0,0.0,3.0,0.0,1.0
3123,1.0,0.0,14.0,8.0,2.0
2444,2.0,2.0,27.0,1.0,3.0
2810,3.0,0.0,34.0,5.0,6.0
2677,3.0,1.0,31.0,0.0,2.0
2764,2.0,0.0,25.0,7.0,3.0
3009,3.0,0.0,34.0,0.0,0.0
3808,3.0,0.0,39.0,1.0,2.0
3254,3.0,0.0,34.0,7.0,3.0
2054,1.0,0.0,14.0,8.0,5.0
2516,0.0,0.0,5.0,2.0,4.0
3455,3.0,0.0,32.0,13.0,3.0
3875,2.0,0.0,21.0,1.0,2.0
3859,2.0,0.0,24.0,0.0,5.0
2126,1.0,1.0,12.0,1.0,3.0
3770,1.0,0.0,16.0,3.0,0.0
2365,2.0,0.0,23.0,1.0,1.0
2924,0.0,0.0,3.0,8.0,2.0
2751,3.0,0.0,34.0,5.0,4.0
3140,1.0,0.0,14.0,1.0,3.0
2753,3.0,0.0,34.0,1.0,12.0
2317,2.0,1.0,24.0,1.0,4.0
2879,0.0,2.0,5.0,1.0,0.0
2132,1.0,1.0,14.0,0.0,0.0
2011,3.0,0.0,33.0,1.0,0.0
3283,1.0,0.0,14.0,12.0,8.0
3448,2.0,0.0,25.0,1.0,2.0
2495,2.0,1.0,23.0,3.0,5.0
2748,1.0,1.0,18.0,4.0,6.0
3281,2.0,0.0,21.0,2.0,3.0
2039,2.0,0.0,22.0,2.0,4.0
2916,2.0,0.0,23.0,3.0,3.0
3268,0.0,2.0,5.0,0.0,1.0
2573,2.0,0.0,24.0,5.0,2.0
3553,1.0,1.0,12.0,0.0,4.0
3052,2.0,0.0,25.0,1.0,3.0
3652,2.0,0.0,27.0,5.0,4.0
2696,3.0,0.0,32.0,6.0,10.0
2770,2.0,0.0,22.0,7.0,1.0
3745,0.0,0.0,2.0,5.0,2.0
3599,3.0,0.0,31.0,5.0,6.0
3370,3.0,0.0,36.0,4.0,4.0
3794,1.0,1.0,13.0,7.0,9.0
3708,2.0,1.0,20.0,18.0,3.0
3320,1.0,0.0,14.0,4.0,7.0
3129,2.0,0.0,23.0,1.0,3.0
2578,2.0,0.0,25.0,1.0,5.0
3830,1.0,0.0,11.0,9.0,1.0
3177,1.0,1.0,14.0,4.0,6.0
3492,1.0,0.0,17.0,10.0,4.0
3970,2.0,0.0,25.0,4.0,3.0
3738,1.0,0.0,13.0,1.0,5.0
2212,2.0,1.0,24.0,1.0,1.0
2520,1.0,0.0,13.0,2.0,7.0
3677,3.0,0.0,34.0,5.0,0.0
2600,1.0,0.0,11.0,1.0,5.0
2908,2.0,1.0,24.0,0.0,0.0
3339,3.0,0.0,32.0,2.0,2.0
3219,2.0,0.0,22.0,3.0,2.0
2777,2.0,0.0,20.0,5.0,4.0
2785,0.0,0.0,2.0,2.0,1.0
3929,2.0,0.0,23.0,6.0,5.0
2704,1.0,0.0,17.0,0.0,4.0
2159,1.0,0.0,12.0,2.0,6.0
3881,0.0,2.0,6.0,2.0,4.0
2995,0.0,1.0,2.0,4.0,9.0
2461,2.0,0.0,22.0,1.0,1.0
2187,2.0,0.0,21.0,1.0,3.0
2822,3.0,0.0,36.0,6.0,4.0
2910,0.0,0.0,1.0,3.0,4.0
2843,1.0,0.0,16.0,2.0,2.0
3595,0.0,0.0,3.0,1.0,3.0
3560,1.0,1.0,12.0,0.0,4.0
2152,1.0,0.0,11.0,1.0,5.0
2279,3.0,1.0,36.0,1.0,6.0
2367,1.0,0.0,16.0,2.0,7.0
3955,2.0,0.0,22.0,2.0,4.0
2282,1.0,1.0,10.0,6.0,3.0
2472,3.0,0.0,34.0,1.0,1.0
3256,1.0,0.0,11.0,2.0,8.0
3132,3.0,0.0,35.0,13.0,2.0
2351,2.0,1.0,21.0,6.0,5.0
2606,0.0,2.0,4.0,8.0,2.0
2219,2.0,0.0,22.0,0.0,4.0
2814,1.0,0.0,13.0,0.0,1.0
3920,1.0,0.0,16.0,1.0,3.0
3686,2.0,1.0,25.0,3.0,1.0
3546,1.0,1.0,11.0,2.0,3.0
3377,1.0,0.0,18.0,4.0,6.0
2876,0.0,2.0,2.0,3.0,4.0
3840,0.0,2.0,2.0,2.0,7.0
3823,2.0,0.0,25.0,2.0,9.0
2525,1.0,0.0,14.0,5.0,3.0
2154,1.0,1.0,12.0,4.0,0.0
3805,3.0,0.0,30.0,10.0,3.0
2542,1.0,2.0,14.0,1.0,0.0
2135,1.0,1.0,14.0,3.0,4.0
2595,1.0,0.0,14.0,2.0,3.0
2244,1.0,1.0,15.0,1.0,3.0
2969,2.0,0.0,23.0,2.0,4.0
2813,4.0,0.0,43.0,0.0,5.0
3366,2.0,0.0,24.0,5.0,7.0
2648,1.0,1.0,17.0,9.0,2.0
2078,0.0,1.0,7.0,0.0,3.0
3825,1.0,0.0,13.0,1.0,3.0
2715,2.0,0.0,22.0,1.0,0.0
2831,1.0,1.0,12.0,4.0,3.0
2465,0.0,2.0,1.0,11.0,9.0
3953,0.0,0.0,4.0,3.0,1.0
3028,0.0,1.0,7.0,7.0,6.0
3631,0.0,1.0,3.0,3.0,2.0
2130,0.0,0.0,3.0,5.0,4.0
3573,2.0,1.0,22.0,2.0,6.0
2981,1.0,2.0,12.0,5.0,3.0
3154,0.0,0.0,2.0,4.0,9.0
2892,0.0,0.0,2.0,2.0,4.0
3073,1.0,2.0,16.0,3.0,1.0
3998,2.0,0.0,25.0,17.0,1.0
3171,3.0,1.0,34.0,3.0,10.0
2873,0.0,0.0,3.0,6.0,7.0
2491,1.0,0.0,13.0,3.0,4.0
3548,0.0,1.0,1.0,9.0,2.0
3358,2.0,0.0,21.0,2.0,11.0
2247,2.0,0.0,22.0,1.0,4.0
2226,2.0,0.0,22.0,9.0,3.0
3697,1.0,0.0,18.0,2.0,7.0
2399,1.0,1.0,13.0,6.0,1.0
2280,3.0,0.0,33.0,4.0,7.0
2550,0.0,0.0,3.0,4.0,10.0
3364,1.0,0.0,12.0,5.0,5.0
3857,1.0,0.0,15.0,2.0,2.0
3891,3.0,0.0,37.0,1.0,4.0
3804,1.0,1.0,13.0,4.0,2.0
2065,0.0,1.0,6.0,3.0,2.0
2738,3.0,0.0,33.0,3.0,4.0
3606,3.0,0.0,33.0,2.0,5.0
2349,2.0,0.0,23.0,0.0,0.0
2290,0.0,1.0,6.0,3.0,0.0
3886,2.0,0.0,26.0,4.0,5.0
2440,2.0,0.0,26.0,9.0,9.0
3355,1.0,0.0,14.0,5.0,6.0
3744,1.0,0.0,15.0,1.0,5.0
3757,1.0,0.0,14.0,7.0,1.0
3493,1.0,0.0,11.0,0.0,0.0
3706,2.0,0.0,24.0,10.0,0.0
