,senior-level_skill
3982,0.0
3426,0.0
3559,0.0
3004,0.0
2196,0.0
3635,0.0
3080,0.0
3084,0.0
2568,0.0
2805,0.0
3554,0.0
2895,0.0
2150,0.0
3143,0.0
3114,0.0
3314,0.0
3123,0.0
2444,0.0
2810,0.0
2677,0.0
2764,0.0
3009,0.0
3808,0.0
3254,0.0
2054,0.0
2516,0.0
3455,0.0
3875,0.0
3859,0.0
2126,0.0
3770,0.0
2365,0.0
2924,0.0
2751,0.0
3140,0.0
2753,0.0
2317,0.0
2879,0.0
2132,0.0
2011,0.0
3283,0.0
3448,0.0
2495,0.0
2748,0.0
3281,0.0
2039,0.0
2916,0.0
3268,0.0
2573,0.0
3553,0.0
3052,0.0
3652,0.0
2696,0.0
2770,0.0
3745,0.0
3599,0.0
3370,0.0
3794,0.0
3708,0.0
3320,0.0
3129,0.0
2578,0.0
3830,0.0
3177,0.0
3492,0.0
3970,0.0
3738,0.0
2212,0.0
2520,0.0
3677,0.0
2600,0.0
2908,0.0
3339,0.0
3219,0.0
2777,0.0
2785,0.0
3929,0.0
2704,0.0
2159,0.0
3881,0.0
2995,0.0
2461,0.0
2187,0.0
2822,0.0
2910,0.0
2843,0.0
3595,0.0
3560,0.0
2152,0.0
2279,0.0
2367,0.0
3955,0.0
2282,0.0
2472,0.0
3256,0.0
3132,0.0
2351,0.0
2606,0.0
2219,0.0
2814,0.0
3920,0.0
3686,0.0
3546,0.0
3377,0.0
2876,0.0
3840,0.0
3823,0.0
2525,0.0
2154,0.0
3805,0.0
2542,0.0
2135,0.0
2595,0.0
2244,0.0
2969,0.0
2813,0.0
3366,0.0
2648,0.0
2078,0.0
3825,0.0
2715,0.0
2831,0.0
2465,0.0
3953,0.0
3028,0.0
3631,0.0
2130,0.0
3573,0.0
2981,0.0
3154,0.0
2892,0.0
3073,0.0
3998,0.0
3171,0.0
2873,0.0
2491,0.0
3548,0.0
3358,0.0
2247,0.0
2226,0.0
3697,0.0
2399,0.0
2280,0.0
2550,0.0
3364,0.0
3857,0.0
3891,0.0
3804,0.0
2065,0.0
2738,0.0
3606,0.0
2349,0.0
2290,0.0
3886,0.0
2440,0.0
3355,0.0
3744,0.0
3757,0.0
3493,0.0
3706,0.0
3742,0.0
2143,0.0
3811,0.0
2999,0.0
2759,0.0
2725,0.0
2500,0.0
2429,0.0
3420,0.0
2321,0.0
3330,0.0
2994,0.0
2462,0.0
2356,0.0
3410,0.0
2857,0.0
3245,0.0
2081,0.0
2877,0.0
2514,0.0
2085,0.0
3340,0.0
2655,0.0
3303,0.0
2712,0.0
2211,0.0
2291,0.0
2203,0.0
2254,0.0
2195,0.0
2362,0.0
3409,0.0
2793,0.0
3187,0.0
3290,0.0
2415,0.0
2501,0.0
3454,0.0
3476,0.0
2173,0.0
