,years_experience,degree,nr_commits,nr_languages,nr_stars
2157,2.0,0.0,29.0,9.0,3.0
3073,3.0,0.0,35.0,2.0,5.0
2298,2.0,0.0,27.0,3.0,4.0
2890,1.0,0.0,12.0,2.0,6.0
2857,0.0,1.0,2.0,2.0,6.0
2546,2.0,0.0,22.0,1.0,4.0
2360,3.0,0.0,32.0,2.0,8.0
2471,1.0,1.0,17.0,8.0,10.0
2848,0.0,0.0,10.0,2.0,2.0
3321,1.0,0.0,18.0,4.0,4.0
3421,1.0,0.0,16.0,4.0,2.0
3553,3.0,0.0,42.0,1.0,2.0
3909,1.0,0.0,14.0,7.0,1.0
3260,0.0,1.0,4.0,4.0,9.0
3915,3.0,0.0,33.0,6.0,2.0
2269,2.0,0.0,26.0,6.0,8.0
3094,2.0,0.0,27.0,2.0,6.0
2479,0.0,0.0,6.0,2.0,5.0
3053,0.0,0.0,3.0,18.0,2.0
2904,3.0,1.0,34.0,1.0,2.0
2667,2.0,1.0,22.0,4.0,2.0
2150,1.0,1.0,15.0,8.0,2.0
2555,1.0,1.0,14.0,1.0,2.0
2989,2.0,0.0,24.0,4.0,1.0
2838,3.0,0.0,32.0,2.0,2.0
3012,2.0,0.0,25.0,5.0,3.0
3017,3.0,0.0,33.0,3.0,2.0
3568,3.0,0.0,35.0,1.0,4.0
2789,2.0,1.0,22.0,1.0,4.0
3779,3.0,0.0,33.0,5.0,2.0
2033,2.0,0.0,25.0,11.0,5.0
2804,0.0,0.0,7.0,1.0,5.0
3158,2.0,0.0,28.0,0.0,8.0
2814,1.0,0.0,10.0,11.0,8.0
3375,2.0,0.0,22.0,0.0,3.0
2999,0.0,2.0,3.0,2.0,8.0
3444,1.0,0.0,19.0,1.0,11.0
3000,0.0,0.0,6.0,4.0,1.0
2049,3.0,0.0,31.0,2.0,2.0
3470,2.0,0.0,25.0,4.0,5.0
3304,0.0,0.0,3.0,2.0,4.0
2422,2.0,0.0,24.0,5.0,1.0
3636,4.0,0.0,46.0,1.0,3.0
2001,3.0,0.0,33.0,4.0,5.0
3615,0.0,2.0,4.0,0.0,2.0
2423,2.0,1.0,24.0,4.0,6.0
3726,2.0,0.0,26.0,7.0,0.0
2376,1.0,2.0,12.0,3.0,9.0
2736,2.0,1.0,23.0,10.0,2.0
3001,1.0,0.0,12.0,4.0,1.0
2507,4.0,0.0,41.0,0.0,4.0
3561,2.0,0.0,24.0,2.0,1.0
3665,3.0,0.0,35.0,4.0,5.0
3947,2.0,1.0,25.0,3.0,7.0
3438,2.0,1.0,28.0,6.0,3.0
2448,3.0,0.0,34.0,3.0,3.0
2393,2.0,1.0,23.0,0.0,5.0
3679,2.0,0.0,25.0,2.0,5.0
2335,3.0,1.0,38.0,8.0,2.0
3061,1.0,2.0,17.0,5.0,3.0
2473,2.0,0.0,22.0,2.0,8.0
3350,2.0,0.0,24.0,3.0,5.0
2650,1.0,2.0,14.0,4.0,6.0
2058,3.0,0.0,33.0,6.0,5.0
3284,3.0,0.0,32.0,1.0,6.0
2812,0.0,0.0,4.0,1.0,13.0
3483,3.0,0.0,36.0,0.0,1.0
3868,0.0,1.0,4.0,4.0,2.0
