ix,goal_cost,intv_cost
11078,1.0,0.4
13343,1.0,0.8
12343,1.0,0.8
13553,1.0,0.3
17764,1.0,0.5
17227,1.0,0.9
16625,1.0,0.6
15906,1.0,0.2
14775,1.0,0.5
13298,1.0,0.6
13755,1.0,0.9
19871,1.0,0.8
12309,1.0,0.2
17981,1.0,0.5
13026,0.946,0.1
12628,1.0,0.9
17989,1.0,0.6
14662,1.0,0.9
16085,1.0,0.8
16496,1.0,0.3
11296,1.0,0.6
13491,1.0,0.7
10389,1.0,0.9
12186,1.0,0.3
14986,1.0,0.8
18930,1.0,0.4
13237,1.0,0.1
17288,1.0,0.7
16640,1.0,0.2
17305,1.0,0.6
18585,1.0,0.2
14989,0.982,1.0
13431,1.0,0.1
13901,1.0,0.5
10872,1.0,0.5
17164,1.0,0.2
13121,1.0,0.9
12664,1.0,0.3
10989,1.0,0.3
14880,1.0,0.4
10884,1.0,0.2
16898,1.0,0.2
19603,1.0,0.9
12934,1.0,0.2
10954,1.0,0.8
12905,1.0,0.9
18928,1.0,1.0
19790,1.0,0.9
10278,1.0,0.2
16646,1.0,0.3
11717,1.0,0.9
15543,1.0,0.8
16474,1.0,1.0
18993,1.0,0.5
14101,1.0,0.7
10505,1.0,0.7
19512,1.0,0.7
14347,1.0,0.1
12793,1.0,1.0
13987,1.0,0.1
16606,1.0,0.4
17870,1.0,1.0
19784,0.944,1.0
11245,1.0,0.1
12377,1.0,0.8
14023,1.0,0.3
10913,1.0,0.1
13924,1.0,0.6
12944,1.0,0.4
10096,1.0,0.3
17927,1.0,0.6
11349,1.0,0.5
11176,1.0,1.0
17920,1.0,0.7
13512,0.998,0.1
17536,1.0,0.7
11635,1.0,0.3
11895,1.0,0.3
18319,1.0,0.8
11937,1.0,0.2
19534,1.0,0.5
16189,1.0,0.7
15184,1.0,0.3
18685,1.0,0.4
14798,1.0,0.2
12957,1.0,0.1
10458,1.0,0.8
13767,1.0,0.1
10649,1.0,0.3
11812,1.0,0.9
18603,1.0,0.9
12705,1.0,0.8
10681,1.0,0.9
11047,1.0,0.6
18275,1.0,0.9
18871,1.0,0.2
14647,1.0,0.7
11131,1.0,0.5
15246,1.0,0.1
11715,1.0,0.7
11079,1.0,0.4
19843,1.0,0.7
16010,1.0,0.4
16717,0.938,0.1
14771,1.0,1.0
11254,1.0,0.7
13299,1.0,0.5
11709,1.0,0.3
12348,1.0,0.4
11915,1.0,0.2
17283,1.0,0.6
11647,1.0,0.3
11804,1.0,0.3
19302,1.0,0.8
16634,1.0,0.7
18361,1.0,0.1
19912,1.0,0.2
14129,1.0,0.8
14048,1.0,0.6
17135,1.0,0.6
18630,1.0,0.4
12427,1.0,0.3
16755,1.0,0.4
12974,1.0,0.2
10132,1.0,0.8
11957,1.0,0.5
19450,1.0,0.5
10652,1.0,0.7
17349,1.0,0.9
15349,1.0,0.8
19351,1.0,0.1
19839,1.0,0.4
18654,1.0,0.7
17385,1.0,0.4
17166,1.0,0.4
19257,1.0,0.4
15450,1.0,1.0
15173,1.0,0.4
15656,1.0,0.7
17287,1.0,0.9
15091,1.0,0.9
19971,1.0,0.1
16419,1.0,0.9
16543,1.0,0.3
13645,1.0,0.3
19214,1.0,0.4
14849,1.0,0.9
13785,1.0,0.9
14323,1.0,0.5
11442,1.0,0.7
10786,1.0,0.9
12487,1.0,0.8
12765,1.0,0.5
12306,1.0,0.6
13061,1.0,0.7
15935,1.0,0.8
16334,1.0,0.4
11538,1.0,0.5
17476,1.0,1.0
14029,1.0,0.4
12092,1.0,0.5
17086,1.0,0.1
10037,1.0,0.7
19097,1.0,0.9
14930,1.0,1.0
19727,1.0,0.5
16622,1.0,1.0
19697,1.0,0.7
12128,1.0,0.2
18334,1.0,0.2
11690,1.0,0.1
18054,1.0,0.9
17437,1.0,0.6
13008,1.0,0.4
18974,1.0,0.4
13164,1.0,0.8
11037,1.0,0.8
15287,1.0,0.5
13792,1.0,1.0
14014,1.0,0.1
10657,1.0,0.3
17077,1.0,0.6
14815,0.988,0.1
16242,1.0,0.7
16775,1.0,0.7
16760,1.0,0.1
16709,1.0,0.9
12970,1.0,0.9
15525,1.0,1.0
15484,1.0,0.4
13576,1.0,0.4
11140,1.0,0.7
14067,1.0,0.7
10687,1.0,0.2
19416,1.0,0.9
17590,1.0,0.5
10442,1.0,0.8
16515,1.0,0.2
10775,1.0,0.2
16989,0.91,0.4
