,y_hat
16408,False
10297,False
13809,False
14604,False
19295,False
15995,False
15931,False
16846,False
12676,False
17396,False
13919,False
11205,False
15291,False
19465,False
11129,False
12685,False
12290,False
10451,False
18898,False
12706,False
12108,False
10008,False
12414,False
18377,False
12649,False
14712,False
17689,False
17835,False
10306,False
10419,False
12925,False
16691,False
16421,False
10181,False
16692,False
17508,False
10436,False
17255,False
19308,False
18263,False
16778,False
10009,False
10045,False
12018,False
18844,False
12129,False
11374,False
10839,False
11455,False
11028,False
11169,False
13379,False
12407,False
15775,False
12719,False
11536,False
10312,False
15238,False
11268,False
17960,False
10172,False
17014,False
13207,False
15093,False
10860,False
11414,False
11961,False
11509,False
15651,False
12046,False
16786,False
14677,False
16301,False
10922,False
14819,False
14126,False
15728,False
12955,False
18661,False
18569,False
15988,False
19126,False
16247,False
17684,False
14706,False
19356,False
18049,False
15979,False
13998,False
11095,False
14067,False
19277,False
12439,False
14344,False
14823,False
13443,False
10050,False
19656,False
12889,False
16406,False
17408,False
16435,False
18287,False
15945,False
19129,False
15574,False
18391,False
17327,False
19154,False
18169,False
11724,False
15351,False
18937,False
11190,False
18772,False
18261,False
11889,False
13506,False
11844,False
10357,False
14732,False
19058,False
14466,False
16608,False
10471,False
18626,False
17505,False
10117,False
18614,False
14393,False
10561,False
19182,False
14285,False
19918,False
12286,False
14271,False
19793,False
16092,False
14678,False
16182,False
12381,False
18474,False
12725,False
18950,False
19524,False
10936,False
19287,False
14244,False
15523,False
16531,False
18277,False
16359,False
18627,False
14366,False
11967,False
12648,False
13021,False
10059,False
15191,False
19827,False
18923,False
10097,False
16901,False
14528,False
15508,False
16827,False
17041,False
15965,False
16736,False
17126,False
12285,False
16341,False
13357,False
15597,False
17648,False
16167,False
13957,False
10651,False
17002,False
19241,False
10225,False
15484,False
17829,False
15321,False
14970,False
13614,False
14807,False
15540,False
15680,False
13227,False
13886,False
17702,False
15071,False
13808,False
19755,False
11436,False
10052,False
10439,False
18428,False
16138,False
