,y_hat
3996,False
2564,False
3816,False
2206,False
2901,False
2137,False
2359,False
2608,False
2894,False
3194,False
3699,False
2993,False
2600,False
2244,False
2393,False
2071,False
3858,False
2475,False
2653,False
3099,False
2107,False
2830,False
2850,False
3365,False
2584,False
3220,False
3937,False
3721,False
2621,False
3788,False
2773,False
3670,False
2407,False
3915,False
3439,False
2539,False
3668,False
3383,False
3241,False
2212,False
2707,False
2273,False
2832,False
3479,False
2213,False
2866,False
2276,False
2872,False
2829,False
2713,False
2437,False
2899,False
3951,False
3258,False
3926,False
2506,False
3650,False
2323,False
3620,False
2419,False
2775,False
3362,False
3480,False
3922,False
2731,False
2892,False
3415,False
2729,False
3630,False
2936,False
2072,False
2856,False
3806,False
3580,False
2017,False
3322,False
3249,False
2285,False
2661,False
2269,False
3987,False
2561,False
3805,False
3766,False
3905,False
2996,False
2633,False
2413,False
3260,False
3705,False
3339,False
3493,False
2959,False
2241,False
2078,False
2489,False
3093,False
3050,False
3273,False
3993,False
2655,False
2134,False
3752,False
2018,False
2450,False
3609,False
2334,False
3342,False
2315,False
3208,False
2126,False
3983,False
2135,False
2938,False
3747,False
3456,False
3713,False
3949,False
3279,False
3730,False
3475,False
2705,False
2867,False
2743,False
2188,False
2704,False
3120,False
3800,False
3117,False
3559,False
2854,False
2904,False
3487,False
3144,False
2221,False
3215,False
2665,False
3324,False
3298,False
2233,False
3137,False
2163,False
3427,False
2165,False
3508,False
2782,False
2215,False
3530,False
3251,False
3839,False
2744,False
3606,False
3066,False
3591,False
2142,False
3123,False
2442,False
3936,False
2501,False
2282,False
3338,False
2915,False
3083,False
2425,False
2496,False
3902,False
2094,False
2456,False
3299,False
3347,False
3821,False
3663,False
3462,False
3187,False
3023,False
3087,False
2052,False
3424,False
3280,False
2675,False
3245,False
3551,False
3873,False
3304,False
3148,False
2025,False
2811,False
3101,False
3206,False
3627,False
3159,False
3808,False
3156,False
3966,False
3476,False
3629,False
2444,False
3317,False
2271,False
2920,False
