,y
3996,0.0
2564,0.0
3816,0.0
2206,0.0
2901,0.0
2137,0.0
2359,0.0
2608,0.0
2894,0.0
3194,1.0
3699,0.0
2993,1.0
2600,0.0
2244,0.0
2393,0.0
2071,0.0
3858,1.0
2475,0.0
2653,0.0
3099,0.0
2107,0.0
2830,0.0
2850,0.0
3365,0.0
2584,0.0
3220,0.0
3937,0.0
3721,0.0
2621,0.0
3788,0.0
2773,0.0
3670,0.0
2407,0.0
3915,0.0
3439,0.0
2539,0.0
3668,0.0
3383,0.0
3241,0.0
2212,1.0
2707,0.0
2273,0.0
2832,0.0
3479,1.0
2213,0.0
2866,0.0
2276,0.0
2872,0.0
2829,1.0
2713,0.0
2437,0.0
2899,0.0
3951,1.0
3258,0.0
3926,0.0
2506,0.0
3650,0.0
2323,1.0
3620,0.0
2419,0.0
2775,1.0
3362,0.0
3480,0.0
3922,0.0
2731,0.0
2892,0.0
3415,0.0
2729,1.0
3630,0.0
2936,0.0
2072,0.0
2856,1.0
3806,1.0
3580,0.0
2017,1.0
3322,1.0
3249,0.0
2285,0.0
2661,0.0
2269,1.0
3987,0.0
2561,0.0
3805,0.0
3766,0.0
3905,1.0
2996,0.0
2633,0.0
2413,1.0
3260,1.0
3705,0.0
3339,0.0
3493,0.0
2959,0.0
2241,0.0
2078,0.0
2489,0.0
3093,0.0
3050,0.0
3273,0.0
3993,0.0
2655,0.0
2134,0.0
3752,0.0
2018,0.0
2450,0.0
3609,0.0
2334,0.0
3342,0.0
2315,0.0
3208,0.0
2126,0.0
3983,0.0
2135,1.0
2938,0.0
3747,0.0
3456,0.0
3713,0.0
3949,0.0
3279,0.0
3730,0.0
3475,1.0
2705,0.0
2867,1.0
2743,0.0
2188,0.0
2704,0.0
3120,0.0
3800,1.0
3117,1.0
3559,0.0
2854,0.0
2904,0.0
3487,0.0
3144,0.0
2221,0.0
3215,0.0
2665,1.0
3324,0.0
3298,0.0
2233,0.0
3137,0.0
2163,0.0
3427,0.0
2165,0.0
3508,0.0
2782,0.0
2215,1.0
3530,0.0
3251,1.0
3839,0.0
2744,0.0
3606,0.0
3066,0.0
3591,0.0
2142,0.0
3123,0.0
2442,0.0
3936,0.0
2501,1.0
2282,0.0
3338,0.0
2915,0.0
3083,0.0
2425,0.0
2496,0.0
3902,0.0
2094,0.0
2456,0.0
3299,1.0
3347,0.0
3821,0.0
3663,1.0
3462,0.0
3187,0.0
3023,0.0
3087,0.0
2052,0.0
3424,0.0
3280,0.0
2675,0.0
3245,0.0
3551,0.0
3873,0.0
3304,1.0
3148,0.0
2025,0.0
2811,0.0
3101,0.0
3206,0.0
3627,0.0
3159,0.0
3808,0.0
3156,0.0
3966,0.0
3476,1.0
3629,0.0
2444,0.0
3317,0.0
2271,1.0
2920,1.0
