,years_experience,degree,nr_commits,nr_languages,nr_stars
3657,1.0,3.0,1013.0,10.0,13.0
3635,2.0,2.0,2024.0,1.0,19.0
3430,2.0,2.0,2023.0,8.0,13.0
3355,2.0,2.0,2025.0,5.0,14.0
2974,2.0,2.0,2025.0,15.0,13.0
2539,3.0,1.0,3031.0,3.0,15.0
3918,3.0,1.0,3033.0,3.0,20.0
2351,2.0,2.0,2022.0,8.0,14.0
2127,2.0,2.0,2024.0,11.0,18.0
3448,2.0,2.0,2022.0,8.0,13.0
3245,2.0,2.0,2022.0,5.0,20.0
2903,1.0,3.0,1016.0,3.0,13.0
3480,2.0,2.0,2023.0,9.0,12.0
2461,1.0,3.0,1014.0,1.0,19.0
2834,3.0,1.0,3033.0,11.0,13.0
2852,2.0,2.0,2023.0,2.0,16.0
2293,2.0,2.0,2024.0,9.0,15.0
3268,1.0,3.0,1018.0,1.0,11.0
2750,1.0,3.0,1013.0,5.0,16.0
3137,2.0,2.0,2023.0,2.0,11.0
2103,1.0,3.0,1015.0,4.0,11.0
2099,5.0,0.0,5052.0,2.0,16.0
2925,1.0,3.0,1014.0,6.0,14.0
2141,5.0,0.0,5054.0,1.0,14.0
2943,3.0,1.0,3033.0,2.0,18.0
3029,1.0,3.0,1012.0,1.0,18.0
2084,3.0,1.0,34.0,6.0,3.0
2399,2.0,2.0,2024.0,2.0,17.0
3397,4.0,1.0,4042.0,4.0,11.0
3654,2.0,2.0,2024.0,10.0,10.0
2072,1.0,3.0,1011.0,5.0,13.0
3552,2.0,2.0,2025.0,12.0,10.0
2183,2.0,2.0,2025.0,3.0,11.0
2344,1.0,3.0,1014.0,4.0,19.0
3866,2.0,2.0,2027.0,4.0,16.0
3147,3.0,2.0,3034.0,2.0,12.0
3579,3.0,1.0,33.0,6.0,3.0
3723,1.0,3.0,1016.0,3.0,14.0
3465,1.0,3.0,1015.0,3.0,13.0
2400,3.0,1.0,3031.0,3.0,13.0
3586,3.0,1.0,3036.0,7.0,16.0
2849,2.0,2.0,2024.0,10.0,14.0
2796,2.0,2.0,2027.0,5.0,22.0
2747,3.0,1.0,3032.0,6.0,14.0
2676,2.0,2.0,2025.0,14.0,11.0
3887,4.0,1.0,4047.0,1.0,14.0
2861,3.0,1.0,3036.0,5.0,11.0
2559,4.0,1.0,4042.0,5.0,12.0
3127,3.0,1.0,32.0,5.0,5.0
3744,1.0,3.0,1014.0,3.0,11.0
