,years_experience,degree,nr_commits,nr_languages,nr_stars
2795,2.0,0.0,23.0,5.0,2.0
3795,2.0,0.0,23.0,10.0,6.0
2283,2.0,0.0,23.0,8.0,2.0
3252,1.0,1.0,12.0,9.0,1.0
2897,2.0,0.0,24.0,8.0,3.0
2840,1.0,2.0,14.0,7.0,2.0
2390,1.0,0.0,13.0,2.0,0.0
3883,4.0,0.0,43.0,1.0,3.0
3280,3.0,0.0,32.0,7.0,10.0
3862,3.0,0.0,33.0,3.0,9.0
2017,1.0,1.0,19.0,6.0,5.0
2168,2.0,0.0,20.0,1.0,4.0
2874,3.0,0.0,36.0,1.0,8.0
3957,1.0,1.0,11.0,8.0,3.0
2522,1.0,2.0,12.0,3.0,1.0
3637,3.0,0.0,31.0,5.0,2.0
3391,1.0,1.0,12.0,1.0,0.0
3140,2.0,0.0,24.0,10.0,6.0
2801,2.0,0.0,22.0,5.0,7.0
2590,0.0,0.0,10.0,0.0,0.0
3685,0.0,1.0,4.0,13.0,7.0
2355,3.0,0.0,34.0,2.0,5.0
2142,2.0,0.0,22.0,6.0,2.0
3561,1.0,1.0,12.0,5.0,1.0
2802,2.0,0.0,22.0,1.0,6.0
2937,2.0,0.0,24.0,4.0,4.0
3972,2.0,1.0,24.0,3.0,3.0
3690,1.0,0.0,14.0,8.0,12.0
3041,3.0,1.0,34.0,9.0,2.0
2592,2.0,2.0,22.0,7.0,3.0
2574,1.0,0.0,15.0,6.0,6.0
3287,3.0,0.0,31.0,2.0,6.0
3392,1.0,0.0,13.0,1.0,8.0
3691,0.0,1.0,4.0,2.0,2.0
3847,1.0,0.0,14.0,5.0,4.0
2999,1.0,1.0,16.0,7.0,5.0
3058,2.0,1.0,22.0,5.0,0.0
3197,1.0,1.0,15.0,4.0,4.0
3385,0.0,2.0,1.0,1.0,0.0
2179,2.0,0.0,26.0,4.0,3.0
2422,1.0,2.0,15.0,2.0,10.0
3435,2.0,0.0,23.0,8.0,2.0
3470,0.0,2.0,3.0,5.0,2.0
3558,2.0,0.0,21.0,7.0,3.0
2812,2.0,0.0,23.0,5.0,6.0
2581,3.0,0.0,33.0,3.0,8.0
3032,2.0,0.0,29.0,9.0,4.0
2262,1.0,0.0,12.0,0.0,0.0
2838,2.0,1.0,21.0,1.0,3.0
3635,0.0,0.0,0.0,4.0,0.0
3980,1.0,1.0,12.0,1.0,4.0
2068,0.0,0.0,3.0,1.0,3.0
3529,1.0,2.0,13.0,13.0,4.0
3301,2.0,0.0,25.0,4.0,3.0
3087,1.0,2.0,13.0,2.0,7.0
2654,1.0,1.0,11.0,9.0,6.0
3490,2.0,0.0,24.0,2.0,8.0
3312,1.0,0.0,14.0,0.0,2.0
3525,3.0,0.0,36.0,1.0,6.0
2974,0.0,2.0,3.0,5.0,3.0
2119,0.0,1.0,4.0,9.0,6.0
2194,1.0,0.0,15.0,4.0,5.0
3167,1.0,0.0,14.0,2.0,10.0
2627,1.0,0.0,12.0,3.0,6.0
3923,2.0,1.0,28.0,2.0,5.0
3359,0.0,1.0,5.0,9.0,3.0
2453,2.0,0.0,26.0,6.0,4.0
2433,2.0,1.0,23.0,3.0,8.0
3393,1.0,0.0,11.0,9.0,1.0
2591,3.0,0.0,34.0,1.0,8.0
3169,3.0,0.0,38.0,12.0,6.0
2894,2.0,0.0,24.0,2.0,6.0
2825,2.0,0.0,24.0,3.0,7.0
2043,2.0,0.0,24.0,2.0,8.0
2038,3.0,1.0,39.0,1.0,1.0
2243,1.0,0.0,13.0,5.0,5.0
3701,1.0,0.0,12.0,1.0,4.0
2322,1.0,0.0,12.0,0.0,4.0
2182,2.0,0.0,22.0,0.0,0.0
2292,0.0,0.0,3.0,5.0,3.0
2190,1.0,1.0,15.0,3.0,2.0
2006,2.0,0.0,22.0,4.0,7.0
2946,1.0,0.0,15.0,1.0,2.0
3025,1.0,1.0,13.0,3.0,4.0
2906,3.0,0.0,37.0,0.0,6.0
2998,1.0,0.0,19.0,0.0,4.0
3821,2.0,1.0,22.0,0.0,3.0
2210,3.0,0.0,35.0,5.0,5.0
3985,1.0,2.0,19.0,4.0,3.0
2423,2.0,0.0,22.0,2.0,5.0
3638,1.0,0.0,13.0,2.0,1.0
2452,3.0,0.0,35.0,1.0,10.0
2815,1.0,0.0,15.0,3.0,2.0
2236,2.0,0.0,25.0,1.0,7.0
2112,1.0,1.0,15.0,6.0,7.0
3248,4.0,0.0,43.0,6.0,4.0
2057,1.0,0.0,14.0,0.0,1.0
3531,3.0,0.0,33.0,8.0,3.0
2914,0.0,0.0,2.0,3.0,1.0
3731,2.0,0.0,29.0,5.0,2.0
3012,3.0,0.0,34.0,0.0,1.0
3830,1.0,1.0,13.0,0.0,3.0
3021,3.0,0.0,33.0,0.0,1.0
2885,2.0,0.0,23.0,0.0,6.0
2787,1.0,0.0,17.0,4.0,1.0
3328,3.0,0.0,37.0,1.0,3.0
3666,2.0,0.0,26.0,4.0,3.0
3780,0.0,0.0,2.0,1.0,7.0
3721,3.0,0.0,34.0,1.0,6.0
2764,1.0,2.0,19.0,2.0,7.0
2674,1.0,1.0,12.0,3.0,0.0
2482,2.0,0.0,23.0,10.0,2.0
3723,1.0,0.0,14.0,17.0,4.0
3062,2.0,0.0,25.0,0.0,5.0
2910,3.0,1.0,34.0,2.0,1.0
3834,2.0,0.0,22.0,6.0,3.0
2820,0.0,2.0,6.0,15.0,4.0
3679,3.0,0.0,35.0,1.0,5.0
