,years_experience,degree,nr_commits,nr_languages,nr_stars
2795,2.0,0.0,849.0,5.0,2.0
3795,2.0,0.0,851.0,10.0,6.0
2283,2.0,0.0,1857.0,8.0,2.0
3252,1.0,1.0,848.0,9.0,1.0
2897,2.0,0.0,847.0,8.0,3.0
2840,1.0,2.0,857.0,7.0,2.0
2390,1.0,0.0,848.0,2.0,0.0
3883,4.0,0.0,2866.0,1.0,3.0
3280,3.0,0.0,1863.0,7.0,10.0
3862,3.0,0.0,854.0,3.0,9.0
2017,1.0,1.0,846.0,6.0,5.0
2168,2.0,0.0,856.0,1.0,4.0
2874,3.0,0.0,1861.0,1.0,8.0
3957,1.0,1.0,844.0,8.0,3.0
2522,1.0,2.0,845.0,3.0,1.0
3637,3.0,0.0,850.0,5.0,2.0
3391,1.0,1.0,847.0,1.0,0.0
3140,2.0,0.0,845.0,10.0,6.0
2801,2.0,0.0,845.0,5.0,7.0
2590,0.0,0.0,855.0,0.0,0.0
3685,0.0,1.0,852.0,13.0,7.0
2355,3.0,0.0,849.0,2.0,5.0
2142,2.0,0.0,849.0,6.0,2.0
3561,1.0,1.0,847.0,5.0,1.0
2802,2.0,0.0,852.0,1.0,6.0
2937,2.0,0.0,852.0,4.0,4.0
3972,2.0,1.0,1861.0,3.0,3.0
3690,1.0,0.0,846.0,8.0,12.0
3041,3.0,1.0,1860.0,9.0,2.0
2592,2.0,2.0,848.0,7.0,3.0
2574,1.0,0.0,856.0,6.0,6.0
3287,3.0,0.0,1857.0,2.0,6.0
3392,1.0,0.0,852.0,1.0,8.0
3691,0.0,1.0,846.0,2.0,2.0
3847,1.0,0.0,848.0,5.0,4.0
2999,1.0,1.0,848.0,7.0,5.0
3058,2.0,1.0,852.0,5.0,0.0
3197,1.0,1.0,848.0,4.0,4.0
3385,0.0,2.0,848.0,1.0,0.0
2179,2.0,0.0,1857.0,4.0,3.0
2422,1.0,2.0,845.0,2.0,10.0
3435,2.0,0.0,851.0,8.0,2.0
3470,0.0,2.0,849.0,5.0,2.0
3558,2.0,0.0,849.0,7.0,3.0
2812,2.0,0.0,851.0,5.0,6.0
2581,3.0,0.0,848.0,3.0,8.0
3032,2.0,0.0,844.0,9.0,4.0
2262,1.0,0.0,848.0,0.0,0.0
2838,2.0,1.0,845.0,1.0,3.0
3635,0.0,0.0,847.0,4.0,0.0
3980,1.0,1.0,847.0,1.0,4.0
2068,0.0,0.0,846.0,1.0,3.0
3529,1.0,2.0,849.0,13.0,4.0
3301,2.0,0.0,846.0,4.0,3.0
3087,1.0,2.0,847.0,2.0,7.0
2654,1.0,1.0,847.0,9.0,6.0
3490,2.0,0.0,849.0,2.0,8.0
3312,1.0,0.0,847.0,0.0,2.0
3525,3.0,0.0,1857.0,1.0,6.0
2974,0.0,2.0,847.0,5.0,3.0
2119,0.0,1.0,849.0,9.0,6.0
2194,1.0,0.0,845.0,4.0,5.0
3167,1.0,0.0,844.0,2.0,10.0
2627,1.0,0.0,841.0,3.0,6.0
3923,2.0,1.0,845.0,2.0,5.0
3359,0.0,1.0,846.0,9.0,3.0
2453,2.0,0.0,1860.0,6.0,4.0
2433,2.0,1.0,854.0,3.0,8.0
3393,1.0,0.0,853.0,9.0,1.0
2591,3.0,0.0,1860.0,1.0,8.0
3169,3.0,0.0,856.0,12.0,6.0
