,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.985,0.9,0.9,0.893401026725769,0.0,0.8934010152284264,0.8934010152284264,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.893401026725769,1.645177664974619
1,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,1.0,0.5704999999999998
2,1.0,0.9,0.9,0.009999999776482582,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,2,,1.0,0.5590000000000002
3,0.995,0.9,0.9,0.839195966720581,0.0,0.8391959798994975,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.8391960263252258,1.5010050251256277
4,1.0,0.9,0.9,0.009999999776482582,0.0,0.995,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.9950000047683716,0.5650000000000002
5,0.985,0.9,0.9,0.8832487463951111,0.0,0.883248730964467,0.883248730964467,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.8832486867904663,1.6263959390862937
6,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.972000002861023,0.5709999999999998
7,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.9940000772476196,0.5930000000000003
8,0.985,0.9,0.9,0.7868020534515381,0.0,0.7868020304568528,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.7868020534515381,1.343147208121827
9,1.0,0.9,0.9,0.0,0.0,0.985,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.972000002861023,0.5524999999999999
10,1.0,0.9,0.9,0.8899999856948853,0.0,0.89,0.89,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.8899999856948853,1.6420000000000001
11,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,1.0,0.5605
12,1.0,0.9,0.9,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,0,,1.0,0.5195000000000003
13,0.975,0.9,0.9,0.8102564215660095,0.0,0.8102564102564103,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.8102563619613647,1.385641025641025
14,1.0,0.9,0.9,0.004999999888241291,0.0,0.97,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.968000054359436,0.5650000000000002
