,years_experience,degree,nr_commits,nr_languages,nr_stars
0,3.0,0.0,34.0,1.0,6.0
1,4.0,1.0,4045.0,2.0,16.0
2,5.0,0.0,5053.0,2.0,13.0
3,2.0,0.0,27.0,10.0,1.0
4,6.0,0.0,6064.0,1.0,14.0
5,8.0,0.0,8082.0,2.0,15.0
6,4.0,0.0,4048.0,2.0,16.0
7,3.0,2.0,3033.0,3.0,15.0
8,1.0,3.0,1015.0,2.0,15.0
9,1.0,0.0,11.0,9.0,1.0
10,4.0,1.0,4043.0,12.0,16.0
11,4.0,0.0,4045.0,4.0,17.0
12,4.0,2.0,4045.0,2.0,13.0
13,5.0,0.0,5052.0,6.0,15.0
14,2.0,0.0,26.0,7.0,11.0
15,3.0,1.0,3037.0,1.0,12.0
16,1.0,3.0,1016.0,2.0,13.0
17,3.0,1.0,3032.0,7.0,21.0
18,2.0,2.0,2023.0,10.0,16.0
19,5.0,0.0,5057.0,1.0,14.0
20,2.0,2.0,2022.0,15.0,12.0
21,1.0,2.0,1014.0,5.0,12.0
22,6.0,0.0,6061.0,9.0,14.0
23,2.0,0.0,21.0,3.0,8.0
24,3.0,2.0,3034.0,4.0,12.0
25,6.0,1.0,6065.0,2.0,18.0
26,1.0,1.0,11.0,4.0,10.0
27,4.0,2.0,4043.0,2.0,19.0
28,3.0,1.0,3033.0,3.0,12.0
29,5.0,0.0,5052.0,4.0,20.0
30,3.0,2.0,3032.0,7.0,11.0
31,3.0,0.0,3036.0,3.0,14.0
32,4.0,0.0,4044.0,1.0,13.0
33,4.0,0.0,4045.0,8.0,14.0
34,5.0,0.0,5052.0,2.0,11.0
35,3.0,2.0,3033.0,1.0,12.0
36,2.0,2.0,2026.0,1.0,12.0
37,0.0,2.0,3.0,3.0,7.0
38,4.0,2.0,4044.0,2.0,15.0
39,4.0,2.0,4042.0,5.0,14.0
40,7.0,1.0,7074.0,15.0,17.0
41,3.0,0.0,35.0,2.0,1.0
42,7.0,0.0,7075.0,8.0,11.0
43,2.0,0.0,29.0,9.0,4.0
44,6.0,0.0,6065.0,7.0,12.0
45,1.0,1.0,18.0,0.0,10.0
46,4.0,2.0,4043.0,9.0,10.0
47,2.0,2.0,2026.0,2.0,13.0
48,1.0,1.0,14.0,7.0,6.0
49,3.0,2.0,3035.0,3.0,12.0
50,1.0,2.0,1013.0,3.0,18.0
51,4.0,2.0,4046.0,5.0,20.0
52,6.0,2.0,6065.0,5.0,11.0
53,7.0,2.0,7075.0,8.0,14.0
54,2.0,1.0,24.0,2.0,8.0
55,3.0,1.0,3032.0,7.0,13.0
56,2.0,0.0,23.0,2.0,2.0
57,2.0,1.0,2026.0,2.0,14.0
