,y_hat
2116,False
2176,False
3331,False
3072,False
3664,False
2774,False
2743,False
2611,False
2276,False
3937,False
2349,False
2961,False
3707,False
3865,False
2563,False
3644,False
3461,False
3811,False
2588,False
2041,False
3523,False
2341,False
3178,False
2234,False
3949,False
3460,False
2680,False
2235,False
3493,False
2713,False
2616,False
2634,False
2666,False
2923,False
2363,False
2045,False
3210,False
3004,False
2057,False
3553,False
2542,False
2795,False
2887,False
2934,False
3095,False
3304,False
3007,False
2150,False
2330,False
2160,False
2825,False
2030,False
3851,False
3323,False
3520,False
3225,False
2929,False
3255,False
2417,False
2327,False
2537,False
2675,False
3202,False
3031,False
3547,False
2013,False
3082,False
3480,False
3714,False
2857,False
3634,False
2335,False
2009,False
3376,False
3622,False
3352,False
2516,False
3540,False
3826,False
3662,False
3419,False
2914,False
2238,False
3481,False
3828,False
3651,False
3153,False
3056,False
2620,False
3766,False
2248,False
2262,False
3507,False
2004,False
3748,False
2641,False
3289,False
2849,False
3588,False
3686,False
3885,False
2217,False
2137,False
2470,False
2466,False
3183,False
3026,False
3895,False
3195,False
3076,False
2560,False
2582,False
3459,False
3597,False
2756,False
3370,False
2197,False
3042,False
2207,False
2438,False
2721,False
2794,False
3910,False
2479,False
3835,False
2242,False
3222,False
2265,False
2786,False
2172,False
2306,False
3850,False
3945,False
2754,False
2904,False
2447,False
3268,False
2271,False
2592,False
2472,False
2053,False
3837,False
3976,False
2491,False
3494,False
3689,False
3574,False
3739,False
3179,False
3740,False
2282,False
3350,False
2664,False
2974,False
2883,False
3791,False
3354,False
2452,False
2943,False
3059,False
3014,False
3296,False
2166,False
3300,False
2315,False
2436,False
2079,False
3761,False
2815,False
2216,False
2577,False
3989,False
2394,False
3904,False
3604,False
3119,False
3922,False
2745,False
3390,False
2404,False
2148,False
2723,False
3169,False
2528,False
2321,False
2748,False
2562,False
2037,False
3450,False
3471,False
2801,False
2885,False
3723,False
3030,False
2656,False
2550,False
3899,False
3966,False
2083,False
2385,False
