,h_post,h_post_individualized
2179,0.5207376967519226,
3446,0.5243108595004278,
2474,0.5095119745161765,
2516,0.5024472996944135,
2894,0.5002422674048135,
2727,0.5067662169515391,
2742,0.5049509262913582,
3608,0.509850126771971,
2880,0.5104876367383953,
2254,0.5009495919311289,
3860,0.5114101439492751,
3973,0.5105107820861791,
3326,0.5089774402199297,
3093,0.5358246067291261,
2601,0.5194635414016263,
2755,0.5135813844769003,
3624,0.5227004083733979,
2916,0.5031447684227887,
3840,0.5085217270928831,
2647,0.5185126104440202,
2829,0.51160830139967,
2843,0.5089845800733186,
3424,0.5049693792195787,
3745,0.513560187547789,
3552,0.5290822111625476,
2089,0.5109289105009672,
3478,0.5206821415226563,
3056,0.5175600379479994,
2043,0.5120858152351873,
3459,0.521250576855349,
2470,0.5070650503902069,
3343,0.5046296115046925,
2149,0.5011893242806192,
2063,0.50765655573178,
3923,0.5102188171675532,
2109,0.5154890718185099,
2122,0.5073129465245353,
3945,0.518446734487115,
3229,0.5178318774302212,
2467,0.515630210339129,
3617,0.5064164210954104,
2778,0.5216456103385421,
3690,0.5065682041231119,
2911,0.5172257089983845,
2411,0.5164057440617068,
2781,0.5118009381893865,
3924,0.507912743000566,
2344,0.5227305218117114,
3787,0.5074120837650641,
2852,0.5139332288494598,
2867,0.5042470604646204,
2845,0.5012914837039798,
2989,0.5046963836257161,
3500,0.5192235408466671,
3249,0.5128978638413042,
3744,0.5057522670577655,
3203,0.5133927164151548,
2873,0.502465830902861,
3397,0.5448793126826166,
2011,0.5222312086534402,
2552,0.5185379278325339,
2598,0.5460430696894077,
2128,0.5075264474757432,
3094,0.5058374264686523,
2074,0.513779572820656,
2020,0.5140967059054266,
2862,0.5279275282090378,
3660,0.5175332395667964,
3412,0.5101603345117666,
3243,0.5097762854814573,
3775,0.5013540537162408,
2785,0.5059136562062201,
2321,0.5127723158402995,
2979,0.5018975073746715,
3700,0.5201634803769787,
3479,0.5178566960288822,
2984,0.5343923950686222,
3561,0.519576812587071,
3092,0.5701768987706358,
2936,0.5048287302623329,
3849,0.5039360561706049,
2798,0.5509231290329949,
3770,0.5020712075616524,
2736,0.51411164621505,
2235,0.5066514105208578,
3279,0.5014704995512218,
3979,0.5034357993191693,
2167,0.5138885570494158,
2314,0.5142865155660942,
2392,0.5083601432517235,
3940,0.5287187379411604,
2631,0.5140378380138056,
2550,0.5075631355204765,
2665,0.5227003468331871,
3653,0.5205196717090663,
2416,0.5213777042754181,
2519,0.5128365007503654,
3171,0.5009897060600979,
3639,0.5104490121018527,
2850,0.5089759644621374,
2496,0.5167807753160037,
3041,0.5087814951131575,
2691,0.519622343617657,
3336,0.5153088523701727,
2904,0.5228189867555555,
2652,0.522274197127629,
2782,0.5207065501901533,
3960,0.5144464985513925,
3534,0.508427557718142,
3659,0.5186369472301274,
2751,0.5158024935641827,
2723,0.5205406526936668,
2970,0.5174789682424669,
3750,0.5212101336317342,
3854,0.5006381570010024,
3403,0.5006433792917695,
3234,0.5057812883139183,
2271,0.515763851013457,
2549,0.5273081949352197,
3158,0.5189573876275756,
2661,0.5013111004112497,
2654,0.5134033323792976,
2432,0.5121215333229205,
3045,0.5004964649687959,
3237,0.5261240801072833,
3474,0.5219910160823776,
2749,0.501872613232475,
2215,0.5001324574347292,
3825,0.5106774840168468,
2393,0.5153100743493376,
3351,0.5115615281832356,
2821,0.5045228310039017,
2646,0.5005768775165622,
2548,0.5215849469311574,
2636,0.5079937914036066,
3922,0.5198098018206075,
3709,0.5071703096112992,
2932,0.5087348482450991,
3443,0.5161912495659661,
2054,0.5114221535338555,
3114,0.5024756636477745,
3172,0.5234348796058833,
2494,0.5395436602324757,
3398,0.5160261014628194,
3445,0.5117138194849686,
2076,0.5090024273528094,
2537,0.5132495372373256,
3837,0.5180422778615315,
3739,0.5221415376024884,
2982,0.50031161441445,
3786,0.5094871744677113,
2201,0.5025309571132343,
3104,0.5109669966413825,
3682,0.5175235349803289,
3107,0.5051408784273379,
2061,0.5105615579837508,
2602,0.5084304000910829,
3388,0.5104254924014062,
3574,0.515452643582621,
3490,0.51773832837252,
3362,0.5198855647012475,
2266,0.5139532652643631,
2425,0.5066032925448719,
2637,0.5155357961228535,
3602,0.5161768823665184,
3258,0.5081612936202741,
3520,0.509710911802715,
2154,0.5130816921957563,
3074,0.5222288039883677,
3305,0.5113445979929797,
2187,0.5039184863901383,
3155,0.5109237341043016,
2322,0.5146438799550923,
3230,0.5034475000581075,
2953,0.506563273254401,
3559,0.5022002668584258,
2027,0.5165240380141183,
2943,0.5169166693719108,
2376,0.514641788067938,
3316,0.5226629467940086,
3761,0.5170035071867208,
3269,0.5107512784416083,
2985,0.5116337891306048,
2118,0.5159606783220054,
3394,0.5322797059758907,
3806,0.5011615628798622,
2038,0.5042367145091174,
3138,0.501049099511095,
3796,0.5203540419919066,
2295,0.5188649801471732,
2697,0.5191777776260367,
2725,0.5231327243017324,
3151,0.5071809085903941,
3170,0.5000391165572604,
3072,0.5226803224871178,
3134,0.5180993272879327,
2711,0.506413925722087,
2777,0.5079401622551373,
2681,0.5216307932283982,
2165,0.5035824545422526,
