,y_hat
3765,False
3543,False
2683,False
3599,False
2629,False
2085,False
2180,False
3251,False
3479,False
2349,False
2897,False
2372,False
2851,False
2495,False
2470,False
2029,False
3702,False
3818,False
3659,False
2385,False
3605,False
2807,False
2028,False
3531,False
2373,False
2034,False
2156,False
2277,False
3703,False
2079,False
3692,False
2468,False
2318,False
3089,False
3775,False
3711,False
2016,False
2026,False
3513,False
3567,False
2819,False
2380,False
2550,False
2530,False
3742,False
3445,False
3966,False
2154,False
2184,False
3777,False
3335,False
3000,False
3811,False
2148,False
3144,False
2364,False
2483,False
2539,False
2424,False
2691,False
2863,False
3816,False
3905,False
3450,False
2986,False
2514,False
3141,False
2526,False
2276,False
3620,False
2036,False
3992,False
3492,False
2686,False
3626,False
3148,False
2014,False
3955,False
2021,False
3553,False
2672,False
3696,False
3621,False
2407,False
3334,False
2417,False
2436,False
2741,False
3829,False
2671,False
2142,False
3994,False
3458,False
2117,False
3529,False
2228,False
3506,False
2605,False
2742,False
3898,False
3504,False
3565,False
2047,False
3453,False
3781,False
2696,False
3061,False
2469,False
2105,False
2487,False
3356,False
3828,False
2443,False
3437,False
2809,False
2745,False
3374,False
3481,False
2889,False
3164,False
3201,False
3303,False
3717,False
3014,False
2416,False
3585,False
2234,False
3075,False
2746,False
2272,False
3806,False
2404,False
3259,False
3472,False
2915,False
2169,False
2357,False
3833,False
3454,False
3398,False
3589,False
3889,False
2711,False
2377,False
2367,False
2146,False
2090,False
2346,False
3497,False
3006,False
3062,False
2274,False
2724,False
3267,False
2170,False
2631,False
3888,False
3741,False
3250,False
3166,False
2701,False
2332,False
2944,False
3720,False
3638,False
2096,False
2311,False
3095,False
3397,False
3011,False
3614,False
3886,False
3336,False
3571,False
3080,False
3323,False
2563,False
2531,False
2658,False
3842,False
2251,False
2420,False
2359,False
2858,False
2215,False
2113,False
2648,False
3230,False
3215,False
3983,False
2587,False
3501,False
3188,False
3416,False
2595,False
2392,False
3704,False
2072,False
3176,False
2081,False
